index,page_id,system_dicision,crowd_dicision,correct,text,attribute,system_out,crowd_out
304,1096642,0,0,0,"['戸田', '市']",湖岸の地域区分,0.16666666666666666,0.5
305,530799,0,0,0,"['6', '世紀', '前後']",形成時期,0.16666666666666666,0.3
306,2255681,1,1,1,"['約', '165', 'km']",幅,0.6666666666666666,0.7
307,192531,0,1,1,"['ビトリス', '県']",湖岸の地域区分,0.5,0.9
308,687963,0,1,0,"['最後', 'に', '東側', 'を', '塞ぐ', 'よう', 'な', '形', 'で', '溶岩', 'ドーム', 'の', '飯盛山', 'が', '形成', 'さ', 'れ', 'た']",成因,0.16666666666666666,0.9
309,54796,0,1,0,"['石油', '生産']",産業,0.16666666666666666,0.9
310,196428,0,1,0,['日本'],国,0.16666666666666666,1.0
311,486835,0,0,0,"['東経', '33', '.', '000', '度']",幅,0.16666666666666666,0.3
312,2267968,1,1,1,"['20', '.', '6', '▁', 'm']",最大水深,0.8333333333333334,1.0
313,2159741,0,0,0,"['マーナサローヴァル', '湖']",種類,0.16666666666666666,0.0
314,2802797,0,1,0,"['フエゴ', '州']",所在地,0.16666666666666666,0.6
315,881742,0,1,1,['Karlsborg'],湖岸の地域区分,0.5,0.6
316,143182,0,0,0,['信濃川'],流入・流出河川,0.16666666666666666,0.5
317,54796,0,0,0,['チョウザメ'],別名,0.16666666666666666,0.1
318,2255681,0,0,0,"['85', '▁', 'ft']",貯水量,0.16666666666666666,0.4
319,530799,0,1,1,['ミズグモ'],動物,0.3333333333333333,1.0
320,252336,0,0,0,['白鳥'],別名,0.16666666666666666,0.1
321,172318,0,1,0,"['北緯', '43', '.', '63667', '度']",島,0.16666666666666666,0.7
322,1463539,0,1,0,"['灌漑用', 'として', '造ら', 'れ', 'た']",成因,0.16666666666666666,0.9
323,192531,0,0,0,"['1', ',', '480', '▁', 'ft']",面積,0.16666666666666666,0.2
324,530799,0,1,0,['みぞ'],名前の謂れ,0.16666666666666666,0.6
325,666576,0,1,1,"['江戸', '時代', '以前']",形成時期,0.3333333333333333,1.0
326,881742,0,0,0,['ハエ'],別名,0.16666666666666666,0.0
327,159245,0,1,0,"['イリノイ', '州']",所在地,0.3333333333333333,0.7
328,2255681,1,1,1,"['上', 'タイ', 'ミル', '川']",流入・流出河川,0.6666666666666666,1.0
329,27167,1,1,1,"['しこ', 'つこ']",読み,0.8333333333333334,1.0
330,141263,0,0,0,['ロシア'],国,0.16666666666666666,0.0
331,183867,0,0,0,['レイク'],動物,0.16666666666666666,0.4
332,838764,0,0,0,['灌漑用'],形成時期,0.16666666666666666,0.3
333,143182,0,0,0,"['北緯', '36', '.', '55833', '度']",島,0.16666666666666666,0.2
334,183867,0,0,0,"['ふ', 'な', 'ぜんじ', 'ょう']",観光地,0.16666666666666666,0.3
335,27167,0,0,0,"['北緯', '42', '度', '45', '分', '0', '秒']",島,0.16666666666666666,0.3
336,3299335,0,1,0,"['葛飾', '区']",所在地,0.16666666666666666,0.6
337,3550700,0,0,0,"['ブラック', '湖']",別名,0.16666666666666666,0.0
338,192531,1,1,1,"['塩', '湖']",種類,0.8333333333333334,1.0
339,145876,0,1,0,"['郡山', '市']",所在地,0.3333333333333333,1.0
340,27167,0,0,0,"['東経', '141', '.', '33333', '度']",幅,0.16666666666666666,0.3
341,3027103,0,0,0,"['東経', '138', '.', '62500', '度']",幅,0.16666666666666666,0.3
342,951230,0,0,0,['緑'],植物,0.16666666666666666,0.1
343,1096642,0,1,0,"['1060', '万', 'm', '3']",貯水量,0.5,0.9
344,2280167,0,0,0,"['ブルガリア', '皇帝', 'サムイル', 'は', '小', 'プレス', 'パ', '湖', 'の', 'ギリシャ', '側', 'に', 'ある', 'アイオス・']",名前の謂れ,0.16666666666666666,0.1
345,2384665,1,1,1,"['24', '▁', 'm']",最大水深,0.6666666666666666,1.0
346,536433,0,0,0,['ヒバ'],植物,0.16666666666666666,0.3
347,2358976,1,1,1,"['1', ',', '725', 'm']",水面標高,0.6666666666666666,0.9
348,1154671,0,0,0,"['磐梯', '吾妻', 'スカイライン']",観光地,0.16666666666666666,0.4
349,2035418,1,1,1,"['0', '.', '057', '▁', 'km', '2']",面積,0.8333333333333334,1.0
350,3113847,0,0,0,"['伝承', 'による', '埼玉', 'の', '津', 'および', '小', '埼沼', 'は', '羽生', '市', '大字', '尾崎']",成因,0.16666666666666666,0.2
351,2190009,0,1,0,"['久喜', '市']",湖岸の地域区分,0.16666666666666666,0.7
352,1114951,0,0,0,['瀾滄江'],流入・流出河川,0.5,0.5
353,569950,1,1,0,"['静岡', '県', '浜松', '市', '天竜', '区']",所在地,0.6666666666666666,1.0
354,183867,0,1,1,['ツツジ'],植物,0.5,1.0
355,1570369,0,1,1,"['Ol', '▁', 'Kokwe', '島']",島,0.3333333333333333,0.7
356,183867,0,0,0,['ブラウントラウト'],別名,0.16666666666666666,0.1
357,2384665,0,0,0,"['放', '蝶']",別名,0.16666666666666666,0.2
358,143182,0,0,0,['コクチバス'],別名,0.16666666666666666,0.2
359,2032404,0,1,0,"['トリニダード・トバゴ', 'の']",所在地,0.16666666666666666,1.0
360,196428,0,1,1,"['佐倉', '市']",湖岸の地域区分,0.16666666666666666,0.6
361,1954629,0,1,0,"['3', 'ｍ']",水深,0.3333333333333333,0.9
362,27167,1,1,1,"['極貧', '栄養', '湖']",種類,0.6666666666666666,0.8
363,2392372,1,1,1,"['いけ', 'の', 'うち', 'こ']",読み,0.8333333333333334,1.0
364,838764,1,1,1,['淡水'],水質（淡水・汽水）,0.8333333333333334,1.0
365,1054775,0,0,0,['マス'],別名,0.16666666666666666,0.1
366,192531,1,1,1,"['119', 'キロメートル']",幅,0.6666666666666666,0.9
367,54796,0,0,0,['ロシア'],国,0.16666666666666666,0.4
368,530799,0,0,0,['トンボ'],別名,0.16666666666666666,0.1
369,2267968,0,1,0,"['久美浜', '地区']",湖岸の地域区分,0.16666666666666666,0.6
370,159245,0,1,0,['インディアナ'],湖岸の地域区分,0.16666666666666666,0.9
371,145876,0,0,0,['白鳥'],別名,0.16666666666666666,0.0
372,192615,0,1,1,['カラ・イリティシ'],流入・流出河川,0.16666666666666666,1.0
373,2966274,1,1,1,"['八ヶ岳', '中', '信', '高原', '国定', '公園']",公園,0.6666666666666666,0.9
374,54796,1,1,1,['カザフスタン'],国,0.6666666666666666,0.8
375,1452758,0,1,0,"['南緯', '22', '.', '79389', '度']",島,0.16666666666666666,0.7
376,436539,1,1,1,['イタリア'],国,0.6666666666666666,1.0
377,54796,0,1,1,['アロサ'],動物,0.5,0.8
378,97785,0,0,0,"['244', '▁', 'm']",成因,0.16666666666666666,0.0
379,530799,0,1,1,"['みぞ', 'ろ', '（', 'が', '）', 'いけ']",読み,0.16666666666666666,1.0
380,2255681,1,1,1,"['カラミサーモ', '川']",流入・流出河川,0.6666666666666666,0.9
381,2966274,0,0,0,"['塩沢', '堰']",成因,0.16666666666666666,0.5
382,1050701,1,1,1,"['静岡', '県', '伊東', '市']",所在地,0.8333333333333334,1.0
383,1564352,0,1,0,"['水系', '本流', 'の', '東大', '鳥川', '上流']",所在地,0.16666666666666666,0.9
384,54796,0,1,0,['石油'],産業,0.16666666666666666,0.7
385,27167,0,1,0,"['支笏洞', '爺', '国立', '公園']",所在地,0.16666666666666666,0.9
386,54796,0,0,0,['Heybat'],湖岸の地域区分,0.16666666666666666,0.2
387,54796,0,1,0,"['マンギシュラク', '半島']",湖岸の地域区分,0.16666666666666666,0.8
388,1114951,0,1,0,['Ěrhǎi'],別名,0.3333333333333333,0.7
389,145876,0,1,0,"['野口', '英世', '記念', '館']",観光地,0.5,0.9
390,196428,0,1,1,"['北', '印旛沼']",構成する湖沼,0.16666666666666666,0.8
391,54796,0,1,0,['ヴォルガ'],流入・流出河川,0.16666666666666666,0.8
392,470196,0,0,0,['コガモ'],別名,0.16666666666666666,0.1
393,2358976,0,1,1,['アイスランド'],国,0.3333333333333333,1.0
394,54796,0,0,1,['アゼルバイジャン'],国,0.16666666666666666,0.5
395,2040069,0,0,0,['平原'],種類,0.16666666666666666,0.5
396,2197972,0,1,1,"['能登半島', '基部']",所在地,0.16666666666666666,0.8
397,1114951,0,1,1,"['20', 'm', '程度']",最大水深,0.3333333333333333,1.0
398,145876,1,1,1,"['酸', '栄養', '湖']",種類,0.6666666666666666,1.0
399,159245,0,0,0,"['Hiawatha', '▁', 'National', '▁', 'Forest']",別名,0.16666666666666666,0.0
400,679269,0,0,0,['フィッツナウ'],動物,0.16666666666666666,0.0
401,143182,0,0,0,"['ビワ', 'マス']",別名,0.16666666666666666,0.0
402,145876,0,0,0,"['小石', 'ヶ', '浜']",観光地,0.16666666666666666,0.4
403,2384665,0,1,0,"['東海', '北陸', '自動車', '道', '桜', 'ヶ', '池', 'ハイウェイ', 'オアシス', 'に', '隣接', 'する']",所在地,0.3333333333333333,0.7
404,192531,0,0,0,"['sq', '▁', 'mi', ')', '平均', '水深', '171']",面積,0.16666666666666666,0.2
405,3260984,0,1,1,"['アフリカ', '大陸', 'の', '北部']",所在地,0.5,1.0
406,436539,1,1,1,"['火山', '湖']",成因,0.6666666666666666,1.0
407,666291,1,1,1,['中華人民共和国'],国,0.8333333333333334,0.8
408,2159741,0,1,0,"['638', '▁', 'km', '2', '▁', '(', '246', '▁', 'sq', '▁', 'mi', ')']",面積,0.16666666666666666,1.0
409,530799,1,1,1,['カムルチー'],動物,0.6666666666666666,0.9
410,141263,1,1,0,['サケ'],動物,0.6666666666666666,0.6
411,2978850,0,1,0,"['サンフアン', '郡']",湖岸の地域区分,0.3333333333333333,0.8
412,951230,0,0,0,['カヌー'],動物,0.16666666666666666,0.0
413,145876,0,0,0,['猪苗代'],流入・流出河川,0.16666666666666666,0.1
414,2280167,0,0,0,"['Μεγάλη', '▁', 'Πρέσπα']",別名,0.5,0.5
415,192531,0,1,0,"['607', '▁', 'km', '3', '▁', '(', '146']",貯水量,0.16666666666666666,0.9
416,2966274,0,1,0,"['1', ',', '540', '[', '3', ']', '▁', '▁', 'm', '成因', '人造湖', '淡水']",水面標高,0.16666666666666666,0.8
417,54796,1,1,1,['アゼルバイジャン'],国,0.8333333333333334,1.0
418,2255681,0,1,0,"['104', ',', '300', '▁', 'km', '2']",面積,0.16666666666666666,1.0
419,54796,0,1,0,"['北緯', '41', '度', '40', '分']",島,0.16666666666666666,0.6
420,1772665,1,1,1,"['175', 'm']",最大水深,0.6666666666666666,1.0
421,1186616,0,0,0,"['ロサンゼルス', '水道', '電力', '局', 'は', '洪水', '調節', 'の', 'ため', 'の', 'ロングヴァレーダム', 'を', '建設', 'し', 'た']",成因,0.16666666666666666,0.4
422,143182,0,1,1,"['木崎湖', 'キャンプ', '場']",観光地,0.16666666666666666,1.0
423,1014896,0,0,0,['文部省'],観光地,0.16666666666666666,0.1
424,1014896,0,1,1,['カルガモ'],動物,0.5,1.0
425,196428,0,1,1,"['印旛', '手賀', '自然', '公園']",観光地,0.16666666666666666,0.9
426,159245,0,1,1,"['チペワインディアン', '語', 'で', '「', '大きな', '湖', '」', 'を', '意味', 'する']",名前の謂れ,0.5,1.0
427,3299335,0,0,0,['桜'],観光地,0.16666666666666666,0.5
428,2978850,0,0,0,"['3', ',', '628', 'フィート']",水面標高,0.3333333333333333,0.5
429,881742,0,1,0,"['イワナ', '類', 'Salvelinus', '▁', 'salvelinus']",動物,0.3333333333333333,0.8
430,427667,1,1,1,"['Lake', '▁', 'Merom']",別名,0.6666666666666666,1.0
431,143182,0,0,0,['キザキフラスコモ'],動物,0.16666666666666666,0.4
432,141263,0,0,0,['高架'],種類,0.16666666666666666,0.4
433,3299335,0,0,0,['桜'],公園,0.16666666666666666,0.1
434,2197972,1,1,1,"['0', '.', '7', '▁', 'km', '2']",面積,0.8333333333333334,0.9
435,407959,0,1,0,['ニカラグア'],国,0.16666666666666666,1.0
436,2032404,0,1,0,['トリニダード'],島,0.16666666666666666,1.0
437,486835,0,0,0,['Imandra'],動物,0.16666666666666666,0.0
438,951230,0,0,0,['オセアニア'],動物,0.16666666666666666,0.0
439,3113847,1,1,1,"['大字', '埼玉', 'の', '東部']",所在地,0.8333333333333334,1.0
440,3550700,0,1,1,"['ピック', '島']",島,0.5,0.8
441,196428,0,1,1,"['印旛', '放水', '路']",流入・流出河川,0.3333333333333333,0.8
442,159245,0,0,0,"['281', '▁', 'm']",成因,0.16666666666666666,0.0
443,141263,1,1,1,['ニッコウキスゲ'],植物,0.6666666666666666,1.0
444,3249598,0,0,0,['鯉'],別名,0.16666666666666666,0.0
445,27167,1,1,1,['日本'],国,0.8333333333333334,0.9
446,2267968,1,1,1,"['潟', '湖']",種類,0.8333333333333334,1.0
447,192531,0,0,0,['イラン'],国,0.3333333333333333,0.3
448,2978850,0,1,0,['アリゾナ'],湖岸の地域区分,0.16666666666666666,0.7
449,1564352,0,1,0,"['赤川', '水系', '本流', 'の', '東大', '鳥川', '上流']",所在地,0.3333333333333333,1.0
450,530799,1,1,1,['フナ'],動物,0.6666666666666666,0.9
451,54796,1,1,1,"['ヴォルガ', '川']",流入・流出河川,0.8333333333333334,0.9
452,143182,0,1,0,"['Nitella', '▁', 'minispora']",動物,0.16666666666666666,0.7
453,54796,0,1,1,['イラン'],国,0.16666666666666666,0.9
454,679269,0,0,1,['キュスナハト'],湖岸の地域区分,0.5,0.5
455,1570369,0,0,0,"['東経', '36', '.', '083', '度']",幅,0.16666666666666666,0.4
456,54796,0,1,0,['ロシア'],国,0.3333333333333333,0.7
457,2384665,0,1,0,['山田川'],流入・流出河川,0.3333333333333333,0.6
458,1146256,0,1,0,"['小惑星', '▁', '(', '1536', ')', '▁', 'の', 'ピエリネン', 'は', '、', 'この', '湖', 'に', 'ちなん', 'で']",名前の謂れ,0.16666666666666666,0.8
459,666291,0,1,1,['北朝鮮'],国,0.5,1.0
460,679269,0,1,0,"['と', 'は', '、', '「', '4', 'つ', 'の', '森', 'の', '州', '(', 'カントン', ')', 'の', '湖', '」', 'の', '意味', 'で', '、']",名前の謂れ,0.16666666666666666,1.0
461,687963,0,1,1,"['ブラック', 'バス']",動物,0.5,0.8
462,2978850,0,1,1,"['アリゾナ', '州']",湖岸の地域区分,0.16666666666666666,0.8
463,159245,0,1,0,['氷河'],成因,0.16666666666666666,0.8
464,1303518,0,1,1,"['南島', 'サウス', 'ランド', '地方', 'サウス', 'ランド', '地区']",所在地,0.16666666666666666,1.0
465,1250740,0,1,1,['カワカマス'],動物,0.5,1.0
466,2966274,0,1,0,"['長野', '県', '北佐久', '郡', '立科', '町', '大字', '芦田', '八', 'ヶ', '野']",所在地,0.16666666666666666,0.9
467,530799,0,1,0,"['みぞ', 'ろ', 'が', 'いけ']",別名,0.16666666666666666,0.8
468,54796,0,1,0,"['南岸', 'の', 'イラン', 'の', '地名', 'から', '「', 'マーザンダラーン', '海', '」']",名前の謂れ,0.16666666666666666,0.8
469,192531,0,0,0,['ヴァン'],島,0.16666666666666666,0.3
470,159245,1,1,0,"['マニスティー', '国立', '公園']",公園,0.6666666666666666,0.9
471,2519245,0,1,0,['湖'],種類,0.16666666666666666,0.9
472,3249598,1,1,1,['ヒシクイ'],動物,0.6666666666666666,0.9
473,27167,0,0,0,"['死', '骨', '湖']",別名,0.16666666666666666,0.5
474,1564352,0,1,1,['湖'],種類,0.5,1.0
475,1690143,0,0,1,['エーベンゼー'],湖岸の地域区分,0.3333333333333333,0.5
476,666576,1,0,0,['ヒシ'],動物,0.6666666666666666,0.3
477,159245,1,1,1,"['281', 'm']",最大水深,0.8333333333333334,1.0
478,1681666,0,0,0,['鯉'],別名,0.16666666666666666,0.0
479,159245,1,1,1,"['2', ',', '656', '▁', '▁', 'km']",周囲長,0.8333333333333334,1.0
480,2159741,1,1,1,"['チベット', '自治', '区', '山南', '市', 'ナンカルツェ', '県']",所在地,0.8333333333333334,0.9
481,2978850,0,1,1,['サンフィッシュ'],動物,0.3333333333333333,0.8
482,183867,0,0,0,['コイ'],別名,0.16666666666666666,0.1
483,1014896,0,0,0,['セスジイトトンボ'],別名,0.16666666666666666,0.1
484,3249598,0,0,1,['ホシハジロ'],動物,0.3333333333333333,0.4
485,530799,0,1,1,['ミツガシワ'],植物,0.16666666666666666,1.0
486,1594389,0,0,0,"['北緯', '36', '度', '48', '分', '48', '秒']",島,0.16666666666666666,0.2
487,2966274,0,0,0,"['赤沼', '溜池']",動物,0.16666666666666666,0.0
488,97785,1,1,1,['淡水'],水質（淡水・汽水）,0.8333333333333334,0.9
489,2978850,0,0,0,['ダム'],種類,0.16666666666666666,0.4
490,2966274,0,1,0,"['「', 'め', 'の', 'かみ', '」', 'と', '読む']",名前の謂れ,0.16666666666666666,0.7
491,2378497,0,0,0,['川'],流入・流出河川,0.16666666666666666,0.4
492,679269,1,1,1,['スイス'],国,0.6666666666666666,1.0
493,196428,0,1,0,['沼'],種類,0.3333333333333333,0.9
494,1096642,0,1,1,"['調節', '池']",種類,0.3333333333333333,0.7
495,196428,0,1,0,"['灌漑期', '▁', '2', '.', '5', '▁', '(', 'Y', '.', 'P', '.)']",水面標高,0.16666666666666666,1.0
496,2358976,0,0,0,"['氷河', '湖']",種類,0.16666666666666666,0.5
497,172318,0,1,1,"['約', '一', '万', '年', '前']",形成時期,0.5,1.0
498,1146256,1,1,1,"['93', '.', '7', 'm']",水面標高,0.8333333333333334,0.9
499,2978850,0,0,0,['1'],水面標高,0.16666666666666666,0.0
500,2493111,0,1,0,"['北方', 'に', '所在', 'し', 'て', 'いる', '「', '香林寺', '」', 'に', 'ちなん', 'だ', 'もの', 'で', 'ある']",名前の謂れ,0.16666666666666666,1.0
501,3249598,0,0,0,"['漁業', '補償', '金']",産業,0.16666666666666666,0.1
502,2978850,0,1,0,"['ニューメキシコ', '州']",所在地,0.3333333333333333,0.7
503,3260984,0,1,0,['漁'],産業,0.16666666666666666,0.6
504,143182,0,0,0,['キザキマス'],別名,0.16666666666666666,0.2
505,2280167,0,1,0,['観光'],産業,0.16666666666666666,1.0
506,312243,0,1,1,"['ローヴ', '運河']",流入・流出河川,0.16666666666666666,0.9
507,54796,1,1,1,"['クラ', '川']",流入・流出河川,0.8333333333333334,1.0
508,2239242,0,0,0,['鴨'],別名,0.16666666666666666,0.1
509,2966274,0,0,0,['三'],湖岸の地域区分,0.16666666666666666,0.1
510,2966274,0,1,0,"['江戸', '時代', 'に', '開削', 'さ', 'れ', 'た', '農業', '用水路', '・', '塩沢', '堰', 'に', '施さ', 'れ', 'た', '改良', '事業', 'の', '一環', 'として', '建設', 'さ', 'れ', 'た', 'もの', 'で']",成因,0.16666666666666666,0.9
511,2032404,0,0,0,['ブレア'],所在地,0.16666666666666666,0.3
512,1681249,0,1,0,"['人工', '湖', '（', 'ゾイデル', '海', '開発', '）']",成因,0.16666666666666666,1.0
513,1452758,0,1,1,"['Laguna', '▁', 'Verde']",別名,0.5,0.8
514,54796,1,1,1,"['アムダリア', '川']",流入・流出河川,0.6666666666666666,0.9
515,1114951,0,1,1,"['11', '▁', 'm']",平均水深,0.5,1.0
516,2978850,0,1,1,['貯水池'],種類,0.3333333333333333,1.0
517,192531,0,0,0,"['Arter', '島']",最大水深,0.16666666666666666,0.1
518,2384665,1,1,1,['ツツジ'],植物,0.6666666666666666,1.0
519,3249598,0,1,1,['オオセグロカモメ'],動物,0.3333333333333333,1.0
520,252336,0,1,0,"['沼', '畔', 'の', '多々良', '沼', '公園']",観光地,0.16666666666666666,0.9
521,679269,0,0,0,['ルツェルン'],動物,0.16666666666666666,0.1
522,1096642,0,1,1,"['調節', '池']",種類,0.16666666666666666,0.9
523,1050701,0,1,0,"['杉山', '三', '郊', 'により', '命名', 'さ', 'れ', '、', '北', '宋', 'の', '文人', '范仲淹', 'の', '『', '岳', '陽', '楼', '記', '（', '中', '文', '版', '）', '』', 'の', '一節', '「', '一碧', '萬', '頃', '（', 'いっ', 'ぺきばんけい', '）', '」', 'から', '取ら', 'れ', 'た']",名前の謂れ,0.16666666666666666,1.0
524,2978850,0,0,0,"['グレン', 'キャニオン']",動物,0.16666666666666666,0.0
525,54796,0,0,0,['中央アジア'],国,0.16666666666666666,0.4
526,687963,1,1,1,"['0', '.', '0005', '▁', 'km', '3']",貯水量,1.0,0.9
527,443223,1,1,1,"['カルデラ', '湖']",種類,0.6666666666666666,1.0
528,312243,0,1,0,['淡水'],水質（淡水・汽水）,0.16666666666666666,1.0
529,27167,0,1,0,"['sikot', '-', 'toho']",別名,0.16666666666666666,0.8
530,407959,0,0,0,"['70', '▁', 'm']",成因,0.16666666666666666,0.0
531,1054775,0,0,0,"['Lake', '▁', 'Chargoggagoggmanchauggagoggchaubunagungamaugg']",動物,0.16666666666666666,0.0
532,2966274,0,0,0,"['六川', '長三郎']",流入・流出河川,0.16666666666666666,0.1
533,2388853,1,1,1,['ため池'],種類,0.8333333333333334,1.0
534,2802797,0,1,0,['マガジャネス・イ・デ・ラ・アンタルティカ・チレーナ'],所在地,0.16666666666666666,0.9
535,1054775,0,0,0,"['約', '4', '.', '6', 'm']",最大水深,0.16666666666666666,0.2
536,54796,0,1,0,['石油'],産業,0.16666666666666666,0.9
537,512545,0,1,0,['湖'],種類,0.16666666666666666,0.9
538,1463539,0,1,0,"['平池', '1', '号', '墳']",観光地,0.16666666666666666,0.9
539,183867,0,0,0,['いろは'],橋・トンネル,0.16666666666666666,0.1
540,2978850,0,0,0,"['下流', '州']",所在地,0.16666666666666666,0.1
541,530799,0,1,0,"['扇状地', '堆積', '物']",成因,0.16666666666666666,0.7
542,1050701,0,0,0,"['1927', '年']",名前の謂れ,0.16666666666666666,0.1
543,54796,0,1,1,['イラン'],国,0.3333333333333333,0.8
544,54796,0,0,0,['ベルーガ'],別名,0.16666666666666666,0.1
545,2978850,0,1,1,"['パードレ', '湾']",観光地,0.16666666666666666,0.7
546,951230,0,0,0,['リュウキュ'],植物,0.16666666666666666,0.2
547,143182,0,0,0,['キザキコミズシタダミ'],別名,0.16666666666666666,0.0
548,2255681,0,0,0,"['Таймы', '́', 'р']",動物,0.16666666666666666,0.0
549,2280167,0,1,1,['マケドニア'],国,0.3333333333333333,1.0
550,2378497,0,1,0,"['アイスランド', '語', 'で', '「', 'クヴィトゥル', '▁', 'hvítur', '」', 'は', '「', '白', '」', 'という', '意味', 'で', 'あり', '、']",名前の謂れ,0.16666666666666666,0.8
551,1594389,0,0,0,"['東経', '137', '.', '83472', '度']",幅,0.16666666666666666,0.0
552,687963,0,0,0,"['片城山', '（', '508', '.', '8', 'm', '）']",所在地,0.16666666666666666,0.0
553,27167,0,0,0,['漁岳'],所在地,0.16666666666666666,0.1
554,512545,0,1,0,"['偕楽園', '公園']",観光地,0.3333333333333333,0.8
555,172318,0,1,0,"['キャンプ', '場']",観光地,0.16666666666666666,0.9
556,536433,0,0,0,"['1969', '年']",形成時期,0.16666666666666666,0.1
557,54796,0,0,0,['マハチカラ'],国,0.16666666666666666,0.1
558,1054775,0,1,1,['マス'],動物,0.5,0.8
559,54796,0,1,0,['ロシア'],国,0.3333333333333333,0.7
560,2040069,1,1,1,"['ンサイ・パン', '国立', '公園']",公園,0.6666666666666666,0.7
561,192615,1,1,1,"['エルティシ', '川']",流入・流出河川,0.6666666666666666,1.0
562,838764,1,1,1,"['の', 'より', 'しんい', 'け']",読み,0.8333333333333334,1.0
563,376231,0,1,0,"['糸魚川', '静岡', '構造', '線', 'による', '地溝', '上', 'に', '出来', 'た']",成因,0.3333333333333333,0.7
564,2255681,0,1,0,"['40', ',', '300', '▁', 'sq', '▁', 'mi']",面積,0.16666666666666666,0.9
565,312243,0,0,0,"['エスタック', '街', '区']",湖岸の地域区分,0.16666666666666666,0.3
566,3027103,0,1,1,"['富士', 'パノラマ', 'ライン', 'の', '瀬', '之', '波', '橋', 'の', '真下', '付近']",所在地,0.16666666666666666,1.0
567,881742,0,1,1,"['森', 'または', '湖', 'の', '精', 'を', '意味', 'する', '古代', 'の', '言葉', '""', 'vätter', '""']",名前の謂れ,0.16666666666666666,1.0
568,54796,0,1,1,['カザフスタン'],国,0.3333333333333333,0.7
569,951230,0,1,0,['漁業'],産業,0.16666666666666666,0.7
570,145876,0,1,1,['ミズスギゴケ'],植物,0.3333333333333333,0.8
571,2433098,0,0,0,['北側'],流入・流出河川,0.16666666666666666,0.1
572,2392372,0,1,1,['ため池'],種類,0.5,1.0
573,1594389,0,0,0,"['北緯', '36', '.', '81333', '度']",島,0.16666666666666666,0.0
574,97785,1,1,1,"['オスウェゴ', '川']",流入・流出河川,0.8333333333333334,1.0
575,530799,0,0,0,"['み', 'どろ', 'が', 'いけ']",動物,0.16666666666666666,0.2
576,2378497,0,0,0,"['北緯', '64', '.', '617', '度']",島,0.16666666666666666,0.5
577,486835,0,1,0,"['67', 'm']",水深,0.3333333333333333,1.0
578,27167,0,0,0,['千歳川'],流入・流出河川,0.3333333333333333,0.4
579,530799,0,1,1,['ジュンサイ'],植物,0.3333333333333333,0.8
580,1050701,0,1,1,['ヘラブナ'],動物,0.5,1.0
581,141263,0,0,0,['尾駮沼'],別名,0.16666666666666666,0.2
582,183867,0,0,0,"['東経', '139', '度', '27', '分', '44', '秒']",幅,0.16666666666666666,0.1
583,344043,0,1,0,"['松本', '市']",所在地,0.16666666666666666,1.0
584,436539,1,1,1,"['1', '▁', '▁', 'm']",水面標高,0.8333333333333334,0.9
585,427667,1,1,1,['イスラエル'],国,0.8333333333333334,1.0
586,54796,0,0,0,"['ハザール', '王国']",湖岸の地域区分,0.16666666666666666,0.3
587,1570369,0,0,0,"['Kokwe', '島']",島,0.16666666666666666,0.4
588,536433,0,1,0,['鮒'],動物,0.16666666666666666,0.6
589,376231,0,0,0,"['12', '.', '0', '▁', 'm']",成因,0.16666666666666666,0.1
590,1163585,1,1,0,"['鴻', '沼', '橋']",橋・トンネル,0.6666666666666666,0.9
591,3249598,0,1,1,['マガン'],動物,0.5,0.9
592,54796,0,1,0,['イラン'],国,0.3333333333333333,0.6
593,1050701,0,0,0,"['堰', '止', '湖']",別名,0.16666666666666666,0.3
594,3027103,0,0,0,"['東経', '138', '度', '37', '分', '30', '秒']",幅,0.16666666666666666,0.3
595,134839,0,0,0,"['ラムサール', '条約']",種類,0.16666666666666666,0.2
596,141263,0,1,0,['シャジクモ'],植物,0.16666666666666666,0.8
597,134839,0,0,0,"['北緯', '43', '.', '30000', '度']",島,0.16666666666666666,0.4
598,2606120,0,1,0,"['駿河湾', 'に', '生じ', 'た', '砂嘴', 'の', '開口', '部', 'が', '閉じ', '次第に', '淡水', '化', 'し', 'た']",成因,0.16666666666666666,1.0
599,512545,0,1,1,['沼'],種類,0.3333333333333333,0.9
600,3249598,0,0,0,['オオハクチョウ'],別名,0.16666666666666666,0.0
601,3249598,1,1,1,['フナ'],動物,0.6666666666666666,0.7
602,134839,0,1,1,['北海道'],所在地,0.16666666666666666,1.0
603,687963,0,1,1,['桜'],植物,0.3333333333333333,0.9
604,145876,1,1,1,['湖'],種類,0.8333333333333334,1.0
605,2978850,1,1,1,['コイ'],動物,0.6666666666666666,0.8
606,145876,0,1,1,"['断層', '湖']",成因,0.16666666666666666,0.7
607,2606120,0,1,0,"['井田', '集落', 'の', '南']",所在地,0.16666666666666666,1.0
608,443223,0,0,0,"['サモシール', '島']",最大水深,0.16666666666666666,0.0
609,2280167,0,0,0,"['190', '平方キロ']",面積,0.3333333333333333,0.1
610,183867,0,1,0,['戦場ヶ原'],観光地,0.16666666666666666,0.6
611,1570369,0,1,0,['Oreochromis'],動物,0.16666666666666666,0.7
612,145876,0,0,0,"['西側', 'の', '会津盆地', '東', '縁', '断層', 'など', 'を', '含む', '東西', 'の', '断層', 'により', '、', '現在', 'の', '猪苗代湖']",成因,0.16666666666666666,0.4
613,1163585,0,1,0,"['約', '6000', '年', '前']",形成時期,0.5,0.6
