text,attribute,model prediction,model choise,answer,model output
支笏湖を「シコッペッ[8]（支笏川、現在の千歳川）の水源の湖」の意で「シコットホ,名前の謂れ,0,crowd,0,"[0.005521610379219055, 0.8883084058761597, 0.10616999864578247]"
タヌキ,動物,0,crowd,1,"[0.07210410386323929, 0.820042610168457, 0.10785325616598129]"
オオクチバス,別名,0,crowd,0,"[0.04630843177437782, 0.861614465713501, 0.09207702428102493]"
基本的にコンゴ共和国とコンゴ民主共和国の国境は川の中央,所在地,0,crowd,0,"[0.002462143311277032, 0.9427260160446167, 0.05481185391545296]"
東経132度44分35秒,座標・経度,0,annotator,0,"[0.0006440902943722904, 0.3874353766441345, 0.6119205355644226]"
"4,800▁sq▁mi",面積,0,crowd,0,"[0.010743437334895134, 0.9528580904006958, 0.03639846667647362]"
星湖亭,観光地,0,crowd,0,"[0.0577007457613945, 0.8145968914031982, 0.12770232558250427]"
139.46222,座標・経度,0,crowd,0,"[0.03347117081284523, 0.8857755661010742, 0.08075327426195145]"
マリモ,動物,1,crowd,0,"[0.06482279300689697, 0.849881649017334, 0.08529553562402725]"
めがみこ,読み,1,crowd,1,"[0.011488460004329681, 0.9382534623146057, 0.0502580851316452]"
北緯2度41分04秒,座標・緯度,0,annotator,0,"[0.000831683399155736, 0.45942267775535583, 0.5397456288337708]"
オオハクチョウ,動物,0,crowd,1,"[0.06446722894906998, 0.8328874707221985, 0.10264528542757034]"
"1,025m",成因,0,crowd,0,"[0.01660488173365593, 0.9252158999443054, 0.058179210871458054]"
赤沼ため池,動物,0,crowd,0,"[0.05470459535717964, 0.837388277053833, 0.10790716856718063]"
池,種類,0,crowd,1,"[0.028865644708275795, 0.8806413412094116, 0.09049301594495773]"
ケニア共和国西部のリフトバレー州,所在地,0,crowd,0,"[0.005699684377759695, 0.8014864921569824, 0.19281375408172607]"
ブラックバス,別名,0,crowd,0,"[0.02830418013036251, 0.8642513155937195, 0.10744446516036987]"
バスク,湖岸の地域区分,0,crowd,0,"[0.023513440042734146, 0.9093185067176819, 0.06716807931661606]"
ザパドナーヤ川,流入・流出河川,1,crowd,1,"[0.0469324104487896, 0.8581778407096863, 0.09488970041275024]"
山形県・新潟県境の朝日山地にある以東岳北麓、山形県鶴岡市大鳥,所在地,0,crowd,0,"[0.005229147616773844, 0.941224217414856, 0.05354659631848335]"
宍塚古墳群,観光地,1,crowd,0,"[0.0014302351046353579, 0.6658186316490173, 0.33275118470191956]"
ウグイ,別名,0,crowd,0,"[0.05135565251111984, 0.8745710849761963, 0.0740731954574585]"
オジロワシ,別名,0,crowd,0,"[0.06691762804985046, 0.817160427570343, 0.11592189967632294]"
成田市,湖岸の地域区分,1,crowd,1,"[0.025811484083533287, 0.8746172785758972, 0.09957121312618256]"
北緯40度56分,座標・緯度,0,annotator,0,"[0.0008060858235694468, 0.42511680722236633, 0.5740771293640137]"
430キロメートル,周囲長,1,crowd,1,"[0.05672037601470947, 0.8349175453186035, 0.10836201906204224]"
東経14.07500度,座標・経度,0,annotator,0,"[0.0017493449850007892, 0.4968253970146179, 0.5014252066612244]"
ロシア,国,0,crowd,0,"[0.027522290125489235, 0.8780593276023865, 0.09441843628883362]"
ナイルティラピア,動物,1,crowd,0,"[0.05162183567881584, 0.8686046004295349, 0.07977356761693954]"
失業士族,別名,0,crowd,0,"[0.05844889581203461, 0.8340021371841431, 0.10754893720149994]"
グレン,流入・流出河川,0,crowd,0,"[0.06344671547412872, 0.8412339091300964, 0.09531933069229126]"
北海道,所在地,1,crowd,1,"[0.020402448251843452, 0.9140254259109497, 0.06557214260101318]"
ユタ州,湖岸の地域区分,0,crowd,0,"[0.054766688495874405, 0.8308115005493164, 0.11442182213068008]"
小プレスパ湖,別名,0,crowd,0,"[0.025827350094914436, 0.8502175211906433, 0.1239551454782486]"
"3,798▁km",長さ,0,crowd,0,"[0.01419531274586916, 0.9368599057197571, 0.048944730311632156]"
鶴の舞橋,橋・トンネル,0,crowd,1,"[0.053108830004930496, 0.8694686889648438, 0.07742248475551605]"
東経42.817度,幅,0,annotator,0,"[0.0008299669134430587, 0.4070691764354706, 0.5921008586883545]"
ヒドリガモ,動物,0,crowd,1,"[0.05629463121294975, 0.8685668110847473, 0.07513855397701263]"
東経50度40分,座標・経度,0,annotator,0,"[0.0015328092267736793, 0.494992733001709, 0.5034744143486023]"
Prespa▁e▁Vogël,動物,0,crowd,0,"[0.0313970185816288, 0.9129367470741272, 0.05566621571779251]"
白鳥,動物,1,crowd,1,"[0.05173982307314873, 0.8586884140968323, 0.08957173675298691]"
13億,面積,0,crowd,0,"[0.02440963126718998, 0.8847081661224365, 0.09088217467069626]"
観光,産業,0,crowd,0,"[0.029037440195679665, 0.8605750203132629, 0.11038758605718613]"
西側には北アルプスが控え,所在地,0,crowd,0,"[0.013963122852146626, 0.889326810836792, 0.09671008586883545]"
-17.33000,座標・経度,0,crowd,0,"[0.025412537157535553, 0.8507062196731567, 0.1238812580704689]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.060358647257089615, 0.8591355681419373, 0.08050582557916641]"
ヌー,別名,0,crowd,0,"[0.06676990538835526, 0.8326981067657471, 0.10053197294473648]"
マル・グラッド島,島,1,crowd,1,"[0.04710426926612854, 0.8350468873977661, 0.11784883588552475]"
59.01[1]▁km2周囲長96,面積,0,crowd,0,"[0.004899570718407631, 0.9790720343589783, 0.016028398647904396]"
上流州,所在地,0,crowd,0,"[0.02743520960211754, 0.8818514943122864, 0.09071329981088638]"
クラッピー,動物,0,crowd,1,"[0.050430212169885635, 0.8699612021446228, 0.07960852980613708]"
North▁Pond,長さ,0,crowd,0,"[0.028845667839050293, 0.9231058359146118, 0.0480484738945961]"
オオカナダモ,植物,1,crowd,1,"[0.06404110044240952, 0.8466619253158569, 0.08929699659347534]"
運河,流入・流出河川,0,crowd,0,"[0.026990773156285286, 0.8835821747779846, 0.08942707628011703]"
コサギ,別名,0,crowd,0,"[0.059381552040576935, 0.8605415225028992, 0.08007694035768509]"
大理市下関鎮附近の,所在地,0,crowd,0,"[0.016761891543865204, 0.8821830153465271, 0.10105510801076889]"
ニカラグア,国,1,crowd,1,"[0.06470874696969986, 0.8384774327278137, 0.09681383520364761]"
湖,種類,0,crowd,1,"[0.022180764004588127, 0.8985720872879028, 0.07924719899892807]"
沖縄県内,所在地,0,crowd,0,"[0.016747111454606056, 0.8922796249389648, 0.09097324311733246]"
35.,座標・緯度,0,crowd,0,"[0.013032609596848488, 0.9403241276741028, 0.04664331302046776]"
人造,成因,0,crowd,1,"[0.06261960417032242, 0.8524552583694458, 0.08492520451545715]"
アワセカニダマシマメアゲマキ,動物,0,crowd,1,"[0.0764264240860939, 0.8192160725593567, 0.10435746610164642]"
550万年前,形成時期,0,crowd,1,"[0.043524470180273056, 0.8579456210136414, 0.0985298901796341]"
アルゼンチン,国,1,crowd,1,"[0.026348477229475975, 0.8855375647544861, 0.08811390399932861]"
Таймы́рское▁о́зеро,動物,0,crowd,0,"[0.03000679984688759, 0.9078930020332336, 0.062100253999233246]"
ヨット,動物,0,crowd,0,"[0.07114129513502121, 0.828342854976654, 0.10051590949296951]"
北緯59度12分,島,0,crowd,0,"[0.002114412374794483, 0.5241942405700684, 0.4736913740634918]"
クサガメ,動物,1,crowd,1,"[0.06898780167102814, 0.8260412216186523, 0.1049710139632225]"
876km2,面積,1,crowd,1,"[0.05578845366835594, 0.8279969692230225, 0.1162145584821701]"
約3km,面積,0,crowd,0,"[0.020839180797338486, 0.8830856680870056, 0.09607519209384918]"
ヘラブナ,別名,0,crowd,0,"[0.05625338479876518, 0.8458867073059082, 0.0978599339723587]"
サンフアン川,流入・流出河川,1,crowd,1,"[0.05338410660624504, 0.8267686367034912, 0.11984720081090927]"
4.4km,幅,1,crowd,0,"[0.014070568606257439, 0.9143320322036743, 0.07159741967916489]"
138.62500,幅,0,crowd,0,"[0.043930742889642715, 0.8447518348693848, 0.11131739616394043]"
美度呂池,動物,0,crowd,0,"[0.16294074058532715, 0.7335458993911743, 0.10351333022117615]"
中国,国,1,crowd,1,"[0.023524509742856026, 0.8997546434402466, 0.07672087103128433]"
10m,最大水深,0,crowd,0,"[0.014988809823989868, 0.9214281439781189, 0.06358303874731064]"
下流端,所在地,0,crowd,0,"[0.02198203280568123, 0.883836567401886, 0.0941813588142395]"
ヴェーネルン湖の東,所在地,0,crowd,1,"[0.04250044375658035, 0.8454121351242065, 0.11208738386631012]"
小村田,湖岸の地域区分,0,crowd,0,"[0.028108416125178337, 0.8629583716392517, 0.10893312841653824]"
オオセグロカモメ,動物,0,crowd,1,"[0.07632774859666824, 0.8184657692909241, 0.10520647466182709]"
埼玉県さいたま市桜区から戸田市,所在地,1,crowd,1,"[0.029258091002702713, 0.868533730506897, 0.1022082194685936]"
中,成因,0,crowd,0,"[0.030436040833592415, 0.8804365992546082, 0.089127317070961]"
日本,国,0,crowd,0,"[0.025093775242567062, 0.8974036574363708, 0.0775025486946106]"
甲,別名,0,crowd,0,"[0.025645282119512558, 0.8880583643913269, 0.08629640936851501]"
Lago▁de▁Nicaragua,動物,0,crowd,0,"[0.03141089156270027, 0.8998082280158997, 0.06878085434436798]"
4▁km,周囲長,0,crowd,0,"[0.013264080509543419, 0.9390504360198975, 0.04768548160791397]"
ネバダ州とアリゾナ州にまたがっ,所在地,0,crowd,0,"[0.0034496888983994722, 0.6616884469985962, 0.3348619043827057]"
池,種類,1,crowd,1,"[0.033924002200365067, 0.870826244354248, 0.09524977952241898]"
1973年,形成時期,0,crowd,0,"[0.017500119283795357, 0.9151514768600464, 0.06734838336706161]"
吉林省,所在地,1,crowd,1,"[0.05892829969525337, 0.8212323784828186, 0.11983926594257355]"
ミネソタ州,湖岸の地域区分,0,crowd,0,"[0.04764765873551369, 0.8419898152351379, 0.11036250740289688]"
語で「大きな湖」を意味する,名前の謂れ,0,crowd,0,"[0.011098130606114864, 0.9109984040260315, 0.07790344953536987]"
東経130度02分13秒,座標・経度,0,annotator,0,"[0.0006753162597306073, 0.4162057042121887, 0.5831189155578613]"
オオハクチョウ,動物,0,crowd,1,"[0.06709524244070053, 0.8455501198768616, 0.08735466748476028]"
北緯11度37分,島,0,annotator,0,"[0.0011901638936251402, 0.4440392851829529, 0.5547705888748169]"
クラスノヴォーツク,湖岸の地域区分,0,crowd,1,"[0.0717034861445427, 0.8224106431007385, 0.10588585585355759]"
東経134.0939722度,幅,0,annotator,0,"[0.0014962947461754084, 0.4485929608345032, 0.5499107241630554]"
ヴォルガ川,流入・流出河川,1,crowd,1,"[0.053519733250141144, 0.8287295699119568, 0.11775071173906326]"
Lake▁El'gygytgyn,別名,0,crowd,1,"[0.03178052976727486, 0.9022741913795471, 0.06594527512788773]"
コイ,動物,1,crowd,1,"[0.059873148798942566, 0.8553957939147949, 0.08473110944032669]"
布田川,流入・流出河川,0,crowd,0,"[0.04967968165874481, 0.8462521433830261, 0.10406813025474548]"
ロシア,国,0,crowd,0,"[0.038478873670101166, 0.8580646514892578, 0.10345655679702759]"
"1,775▁▁m",水面標高,1,crowd,1,"[0.015524748712778091, 0.9554893374443054, 0.02898593433201313]"
北緯33度10分55秒,座標・緯度,0,annotator,0,"[0.0007847911911085248, 0.42091187834739685, 0.578303337097168]"
ウグイ,動物,1,crowd,1,"[0.06616967171430588, 0.8345282673835754, 0.0993020161986351]"
ビワマス,動物,0,crowd,0,"[0.168633371591568, 0.715463399887085, 0.11590323597192764]"
泥炭の浮島を形成する湿原は寒冷地に多く見られるが温暖な地域に存在する例は少なく、石炭の生成過程を知る資料としても貴重であること,名前の謂れ,0,crowd,0,"[0.0042318664491176605, 0.9141799807548523, 0.08158811181783676]"
41.667,島,0,crowd,0,"[0.007439407519996166, 0.9507287740707397, 0.0418318472802639]"
"約1,100万年まえ",形成時期,0,crowd,0,"[0.012344547547399998, 0.8985913395881653, 0.0890640839934349]"
8910111213141516171819,長さ,0,crowd,0,"[0.06362197548151016, 0.8397793769836426, 0.09659866243600845]"
カワカマス,別名,0,crowd,0,"[0.07029543071985245, 0.8399931192398071, 0.08971143513917923]"
観光,産業,0,crowd,1,"[0.02974221110343933, 0.8745097517967224, 0.09574808180332184]"
ヌマガヤ,植物,1,crowd,1,"[0.06365381926298141, 0.8371767997741699, 0.09916934370994568]"
フエゴ島,所在地,1,crowd,0,"[0.04396818205714226, 0.8363304734230042, 0.11970137059688568]"
アルバニア,国,1,crowd,0,"[0.04484179615974426, 0.8596810102462769, 0.09547725319862366]"
東経130.03694度,幅,0,annotator,0,"[0.0009951296960934997, 0.42824646830558777, 0.5707583427429199]"
激しい戦闘により沖縄本島中南部は焦土と化した,成因,0,crowd,0,"[0.010974890552461147, 0.952025830745697, 0.03699929267168045]"
腐植栄養型,種類,0,crowd,1,"[0.04826820269227028, 0.8693270683288574, 0.08240476995706558]"
佐倉城址公園,公園,1,crowd,0,"[0.057122308760881424, 0.8339791297912598, 0.10889855027198792]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.06690990179777145, 0.8291018605232239, 0.10398828238248825]"
オオハクチョウ,別名,0,crowd,0,"[0.0534818060696125, 0.8743783235549927, 0.0721399113535881]"
ブルーギル,別名,0,crowd,0,"[0.04485734924674034, 0.8867934942245483, 0.06834910809993744]"
Lareo▁urtegia,動物,0,crowd,0,"[0.03685613349080086, 0.911904513835907, 0.05123928189277649]"
ヨンショーピング,動物,0,crowd,0,"[0.07076767832040787, 0.8269166350364685, 0.10231570899486542]"
33,座標・緯度,0,crowd,0,"[0.01601828634738922, 0.9248980283737183, 0.059083689004182816]"
桜ヶ池,別名,0,crowd,0,"[0.07721903920173645, 0.7536399364471436, 0.1691409796476364]"
立山黒部アルペン,観光地,0,crowd,0,"[0.052515871822834015, 0.8469577431678772, 0.10052644461393356]"
東経130度55分52秒,座標・経度,1,crowd,0,"[0.002040291205048561, 0.546340823173523, 0.45161890983581543]"
ネブラスカ州,湖岸の地域区分,1,crowd,0,"[0.05376162752509117, 0.8315941691398621, 0.11464416980743408]"
"Çarpanak島,",最大水深,0,crowd,0,"[0.04274361953139305, 0.8540970087051392, 0.1031593382358551]"
板井神社,観光地,0,crowd,0,"[0.051478061825037, 0.831788182258606, 0.11673371493816376]"
隕石クレーター,成因,0,crowd,0,"[0.054019905626773834, 0.831407904624939, 0.1145721897482872]"
90.683,座標・経度,0,crowd,0,"[0.013600863516330719, 0.9225810766220093, 0.06381811946630478]"
静岡県浜松市天竜区（旧磐田郡水窪町,所在地,0,crowd,0,"[0.013233487494289875, 0.9425511360168457, 0.04421534016728401]"
ナイル川,流入・流出河川,1,crowd,1,"[0.05342811718583107, 0.8277520537376404, 0.11881986260414124]"
インドネシア,国,1,crowd,1,"[0.013422363437712193, 0.9420268535614014, 0.04455074295401573]"
火山,種類,0,crowd,0,"[0.02613753266632557, 0.8890369534492493, 0.08482545614242554]"
"4,000,000▁m³",面積,0,crowd,0,"[0.011597990058362484, 0.9367560148239136, 0.05164594203233719]"
グラッド島,島,0,crowd,0,"[0.04594126343727112, 0.8403217792510986, 0.11373690515756607]"
市柳沼,流入・流出河川,0,crowd,0,"[0.06093430146574974, 0.8426851630210876, 0.0963805764913559]"
バリンゴこ,読み,1,crowd,1,"[0.05703243613243103, 0.815965473651886, 0.12700209021568298]"
氷河,成因,0,crowd,0,"[0.057842448353767395, 0.8568113446235657, 0.08534623682498932]"
北カスピ海,構成する湖沼,0,crowd,1,"[0.029222510755062103, 0.8511130809783936, 0.11966443806886673]"
"4,560▁km2",面積,1,crowd,1,"[0.01569896750152111, 0.9367708563804626, 0.047530170530080795]"
ため池,種類,1,crowd,1,"[0.07055968791246414, 0.8317368030548096, 0.09770344942808151]"
36.74056,島,0,crowd,0,"[0.012895430438220501, 0.9298508167266846, 0.057253725826740265]"
プロヴァンス＝アルプ＝コート,湖岸の地域区分,0,crowd,0,"[0.030456263571977615, 0.7707027792930603, 0.19884093105793]"
吉田,観光地,0,crowd,0,"[0.024139761924743652, 0.9073859453201294, 0.06847427040338516]"
約25km,長さ,0,crowd,0,"[0.012075669132173061, 0.8961005806922913, 0.0918237566947937]"
イエローヘッド湖,別名,0,crowd,0,"[0.0407344289124012, 0.8331717252731323, 0.12609386444091797]"
チベット自治区山南市ナンカルツェ県,所在地,1,crowd,1,"[0.014994696713984013, 0.8967313766479492, 0.08827394992113113]"
カキツバタ,植物,1,crowd,1,"[0.06507300585508347, 0.8454356789588928, 0.0894913449883461]"
マガジャネス,流入・流出河川,0,crowd,0,"[0.07086016982793808, 0.8361911773681641, 0.09294870495796204]"
農業,産業,1,crowd,0,"[0.01894330233335495, 0.8998839259147644, 0.08117283135652542]"
ダム,種類,0,crowd,0,"[0.020087845623493195, 0.9112641215324402, 0.06864805519580841]"
Rognac,湖岸の地域区分,0,crowd,1,"[0.06590620428323746, 0.8320398926734924, 0.10205383598804474]"
1997年,形成時期,1,crowd,0,"[0.033691007643938065, 0.8511397838592529, 0.11516924947500229]"
湖,種類,1,crowd,1,"[0.02482263185083866, 0.8890292644500732, 0.08614815771579742]"
コロラド川,流入・流出河川,0,crowd,1,"[0.04343734681606293, 0.8449211716651917, 0.11164151132106781]"
Oreochromis,動物,0,crowd,0,"[0.056244779378175735, 0.8616463541984558, 0.08210884779691696]"
北,所在地,0,crowd,0,"[0.020144984126091003, 0.8950355648994446, 0.0848194882273674]"
15▁m▁(49▁ft),最大水深,0,crowd,0,"[0.00863705575466156, 0.9682057499885559, 0.02315724454820156]"
フナ,別名,0,crowd,0,"[0.06681783497333527, 0.8376253843307495, 0.09555675834417343]"
ムルマンスク州、コラ半島の南西部,所在地,0,crowd,0,"[0.00874330010265112, 0.7842554450035095, 0.2070012092590332]"
1〜2m,水深,0,crowd,0,"[0.0295461043715477, 0.8982375264167786, 0.07221638411283493]"
アオサギ,動物,1,crowd,1,"[0.06393133848905563, 0.850375235080719, 0.08569348603487015]"
東経36度05分,幅,0,annotator,0,"[0.0009183973888866603, 0.42898786067962646, 0.5700936913490295]"
ベッコウトンボ,別名,0,crowd,0,"[0.053791292011737823, 0.8643720746040344, 0.08183670789003372]"
北緯34度54分59.4秒,島,0,crowd,0,"[0.0014106851303949952, 0.52720046043396, 0.4713888168334961]"
北緯10.23250度,島,0,annotator,0,"[0.00119839608669281, 0.4348907768726349, 0.5639108419418335]"
熊本県阿蘇郡西原村,所在地,1,crowd,1,"[0.011573557741940022, 0.9244041442871094, 0.06402233242988586]"
イガイ,動物,0,crowd,0,"[0.064995676279068, 0.842299222946167, 0.0927051454782486]"
水位調節堰,構成する湖沼,0,crowd,0,"[0.0617680549621582, 0.8227114081382751, 0.11552055180072784]"
127▁▁m,水面標高,1,crowd,1,"[0.04608992114663124, 0.8826977014541626, 0.07121239602565765]"
堰止湖,形成時期,0,crowd,0,"[0.021565183997154236, 0.8889923095703125, 0.08944250643253326]"
江川,流入・流出河川,1,crowd,1,"[0.06296044588088989, 0.8497312664985657, 0.08730832487344742]"
泥濘,名前の謂れ,0,crowd,0,"[0.05857742205262184, 0.8616393804550171, 0.07978320866823196]"
以東岳北麓,所在地,0,crowd,0,"[0.06059598550200462, 0.827081561088562, 0.11232240498065948]"
西蓮寺,湖岸の地域区分,0,crowd,0,"[0.04591142758727074, 0.8833706974983215, 0.070717953145504]"
湖,種類,1,crowd,1,"[0.01703801564872265, 0.9281371235847473, 0.05482493340969086]"
東経140.163194度,幅,0,annotator,0,"[0.0008845845586620271, 0.4063703417778015, 0.5927450060844421]"
北緯36度56分10秒,座標・緯度,0,annotator,0,"[0.0005237408331595361, 0.40890952944755554, 0.5905668139457703]"
約0.5km,長さ,1,crowd,1,"[0.01508372649550438, 0.8655688166618347, 0.11934752762317657]"
Pont-de-Bouc,湖岸の地域区分,0,crowd,0,"[0.028732387349009514, 0.8408534526824951, 0.1304141730070114]"
東経36.083度,幅,0,annotator,0,"[0.0018222751095890999, 0.4762299954891205, 0.5219477415084839]"
28.933,島,0,crowd,0,"[0.01500425860285759, 0.910625159740448, 0.07437057793140411]"
ホール・イン・ザ・ロック・クロッシング,観光地,0,crowd,1,"[0.06860779225826263, 0.8441368341445923, 0.08725536614656448]"
ヒノキ,植物,1,crowd,1,"[0.053040776401758194, 0.8686935901641846, 0.07826567441225052]"
おおきりはたためいけ,読み,1,crowd,1,"[0.02354656718671322, 0.8467937111854553, 0.1296597570180893]"
北緯36度56分10秒,島,0,crowd,0,"[0.0017480298411101103, 0.5053088068962097, 0.4929431676864624]"
東経33.000度,座標・経度,0,annotator,0,"[0.0017557438695803285, 0.4928416311740875, 0.5054025650024414]"
キアシシギ,別名,0,crowd,0,"[0.054456546902656555, 0.8579208254814148, 0.08762262761592865]"
ムジナモ,植物,0,crowd,1,"[0.07158342748880386, 0.8353827595710754, 0.09303375333547592]"
ジネズミ,別名,0,crowd,0,"[0.06080560013651848, 0.8588288426399231, 0.08036559075117111]"
ミミズ,動物,1,crowd,1,"[0.06091003492474556, 0.8558080196380615, 0.08328191936016083]"
観光,産業,0,crowd,1,"[0.028156956657767296, 0.8720594048500061, 0.09978368133306503]"
オイカワ,動物,1,crowd,1,"[0.047861550003290176, 0.8693469762802124, 0.08279145509004593]"
北緯43.30000度,座標・緯度,1,crowd,0,"[0.002024207031354308, 0.4997272789478302, 0.49824845790863037]"
淡水,水質（淡水・汽水）,0,crowd,0,"[0.06360286474227905, 0.8462995290756226, 0.09009764343500137]"
26▁m,最大水深,1,crowd,1,"[0.018766390159726143, 0.9306312799453735, 0.05060236528515816]"
サツキマス,別名,0,crowd,0,"[0.1823941469192505, 0.6959344744682312, 0.12167138606309891]"
Moliniopsis▁japonica,別名,0,crowd,0,"[0.04205586016178131, 0.8911198973655701, 0.06682425737380981]"
134,座標・経度,0,crowd,0,"[0.08174043893814087, 0.8132201433181763, 0.10503944009542465]"
多々良沼公園,公園,0,crowd,0,"[0.04955708980560303, 0.833993136882782, 0.1164497435092926]"
漁業補償金,産業,0,crowd,0,"[0.020927704870700836, 0.856848955154419, 0.12222333252429962]"
大池,動物,0,crowd,0,"[0.05544472485780716, 0.8602627515792847, 0.08429256081581116]"
樽前ガロー,観光地,0,crowd,1,"[0.06061433255672455, 0.8198123574256897, 0.11957328766584396]"
la▁Touloubre,流入・流出河川,0,crowd,1,"[0.011797222308814526, 0.9331387877464294, 0.05506402254104614]"
マハチカラ,流入・流出河川,0,crowd,0,"[0.04070395976305008, 0.8799228668212891, 0.07937321811914444]"
州立公園,公園,1,crowd,0,"[0.02989993430674076, 0.8589498996734619, 0.1111501157283783]"
マリニャーヌ,湖岸の地域区分,1,crowd,1,"[0.06449472904205322, 0.8353326320648193, 0.10017265379428864]"
"1,972▁m",水面標高,1,crowd,1,"[0.021368127316236496, 0.9299448132514954, 0.04868711158633232]"
エンクハウゼン,湖岸の地域区分,1,crowd,1,"[0.05492345616221428, 0.8479372262954712, 0.09713932126760483]"
貯,成因,0,crowd,0,"[0.021851161494851112, 0.8995355367660522, 0.07861325889825821]"
トルクメンバシ,湖岸の地域区分,0,crowd,1,"[0.06905844807624817, 0.8363471627235413, 0.09459441900253296]"
ビワ,植物,0,crowd,0,"[0.04980381950736046, 0.8708614110946655, 0.0793348103761673]"
南北1～1.5キロメートルの東西に細長く広がる小さな湖,成因,0,crowd,0,"[0.009061217308044434, 0.9479706883430481, 0.042968038469552994]"
27km,周囲長,0,crowd,1,"[0.01728016696870327, 0.9026033878326416, 0.08011641353368759]"
ワカサギ,別名,0,crowd,0,"[0.05326720327138901, 0.8581209778785706, 0.08861184865236282]"
22.79389,座標・緯度,0,crowd,0,"[0.009724525734782219, 0.9435375332832336, 0.04673800989985466]"
ジネズミ,動物,1,crowd,1,"[0.06238753721117973, 0.8503058552742004, 0.08730660378932953]"
石油,産業,0,crowd,0,"[0.021263277158141136, 0.887596607208252, 0.09114007651805878]"
Μεγάλη▁Πρέσπα,別名,1,crowd,0,"[0.03187112137675285, 0.9097417593002319, 0.05838708579540253]"
26▁m▁(85,成因,0,crowd,0,"[0.011770825833082199, 0.9427893757820129, 0.04543979838490486]"
貯水池,種類,1,crowd,1,"[0.04601998254656792, 0.8738599419593811, 0.0801200419664383]"
御泥池▁真泥,別名,0,crowd,0,"[0.056341752409935, 0.8181825280189514, 0.1254756897687912]"
網走管内網走郡津別町字沼沢,所在地,1,crowd,0,"[0.028154784813523293, 0.8939543962478638, 0.0778907760977745]"
"約332,000m2",面積,1,crowd,1,"[0.017874769866466522, 0.8660168647766113, 0.11610836535692215]"
アイスランド,国,0,crowd,1,"[0.058318138122558594, 0.8473209738731384, 0.09436092525720596]"
ジュンサイ,動物,0,crowd,0,"[0.06281214207410812, 0.839641273021698, 0.09754665195941925]"
東経140.45972度,座標・経度,1,crowd,0,"[0.002077570417895913, 0.5176663398742676, 0.4802561104297638]"
カミこ,別名,0,crowd,1,"[0.048969902098178864, 0.832902193069458, 0.11812791228294373]"
"1,660メートル",水面標高,0,crowd,0,"[0.02444474771618843, 0.9004876613616943, 0.07506763935089111]"
1966年（昭和41年）7月,形成時期,0,crowd,0,"[0.026831408962607384, 0.888620913028717, 0.08454766869544983]"
アイスランド,国,0,crowd,0,"[0.0700073167681694, 0.8318668603897095, 0.09812582284212112]"
北緯36度08分11.34秒,島,0,annotator,0,"[0.0009914394468069077, 0.4661531448364258, 0.5328553915023804]"
樽前山,所在地,0,crowd,0,"[0.055502839386463165, 0.8644142746925354, 0.08008290082216263]"
えひめ森林公園,公園,1,crowd,0,"[0.05289367958903313, 0.8237659335136414, 0.12334036082029343]"
4▁m,平均水深,1,crowd,1,"[0.0115001006051898, 0.9530691504478455, 0.03543074429035187]"
東経167.80000度,幅,0,annotator,0,"[0.0008574195089749992, 0.3915292024612427, 0.6076134443283081]"
ボウバアマモ群落,植物,0,crowd,0,"[0.06237697973847389, 0.8276431560516357, 0.10997986793518066]"
チャーチル川,流入・流出河川,1,crowd,1,"[0.039893634617328644, 0.8532820343971252, 0.1068243533372879]"
下北半島の北東端,所在地,0,crowd,0,"[0.006094836164265871, 0.6625621914863586, 0.3313429355621338]"
おびらめの沢,流入・流出河川,1,crowd,1,"[0.027271557599306107, 0.7931399345397949, 0.17958854138851166]"
東経136度52分52.4秒,座標・経度,1,crowd,0,"[0.001746745896525681, 0.5564053058624268, 0.4418479800224304]"
北緯36.74056度,座標・緯度,0,annotator,0,"[0.001004363177344203, 0.44737911224365234, 0.5516164898872375]"
36.06806,座標・緯度,0,crowd,0,"[0.011334814131259918, 0.9414172172546387, 0.0472479909658432]"
標高1691m,所在地,0,crowd,0,"[0.029236113652586937, 0.8434531688690186, 0.12731070816516876]"
この地方に「高架沼に春過ぎても白鳥居るは凶」という言い伝えがある,名前の謂れ,0,crowd,0,"[0.003775055753067136, 0.9316127300262451, 0.06461227685213089]"
マケドニア,国,0,crowd,1,"[0.014487112872302532, 0.930040180683136, 0.0554727166891098]"
11.0▁m,最大水深,1,crowd,1,"[0.01305162999778986, 0.9271906614303589, 0.059757716953754425]"
36.37000,座標・緯度,0,crowd,0,"[0.01723361201584339, 0.9166054129600525, 0.06616091728210449]"
イリノイ州,所在地,0,crowd,0,"[0.030721234157681465, 0.8542706370353699, 0.11500812321901321]"
42.04167,座標・緯度,0,crowd,0,"[0.016758419573307037, 0.9124539494514465, 0.07078760117292404]"
10m,水深,0,crowd,0,"[0.01709427312016487, 0.9111324548721313, 0.0717732384800911]"
5.7▁m,平均水深,1,crowd,1,"[0.014577634632587433, 0.9311930537223816, 0.054229337722063065]"
死火山,種類,0,crowd,0,"[0.07813386619091034, 0.8170291185379028, 0.10483699291944504]"
東経145.35000度,座標・経度,0,annotator,0,"[0.0007970783044584095, 0.3928908407688141, 0.606312096118927]"
西経67度59分,幅,0,annotator,0,"[0.0010424319189041853, 0.4398626685142517, 0.5590948462486267]"
