text,attribute,model prediction,model choise,answer,model output
タヌキ,動物,0,crowd,1,"[0.447934091091156, 0.4712134301662445, -1.0469931364059448]"
オオクチバス,別名,0,crowd,0,"[0.4563951790332794, 0.5915718674659729, -1.2076188325881958]"
基本的にコンゴ共和国とコンゴ民主共和国の国境は川の中央,所在地,0,crowd,0,"[-0.025530239567160606, 1.1452397108078003, -1.2660216093063354]"
東経132度44分35秒,座標・経度,0,annotator,0,"[-0.9138305187225342, -0.1228121668100357, 0.7177958488464355]"
"4,800▁sq▁mi",面積,0,crowd,0,"[0.6027746796607971, 1.1039228439331055, -1.908208966255188]"
星湖亭,観光地,0,crowd,0,"[0.04742854833602905, 0.7377892136573792, -0.8718128204345703]"
139.46222,座標・経度,0,crowd,0,"[0.24169328808784485, 0.7499518394470215, -1.1295353174209595]"
マリモ,動物,1,crowd,0,"[0.48041099309921265, 0.5418598055839539, -1.1807230710983276]"
めがみこ,読み,1,crowd,1,"[0.20247112214565277, 0.9625970125198364, -1.3504718542099]"
北緯2度41分04秒,座標・緯度,0,annotator,0,"[-0.8925619125366211, 0.03916148468852043, 0.54072505235672]"
オオハクチョウ,動物,0,crowd,1,"[0.3521461486816406, 0.5677354335784912, -1.070089340209961]"
"1,025m",成因,0,crowd,0,"[0.38514190912246704, 1.0376659631729126, -1.6058486700057983]"
赤沼ため池,動物,0,crowd,0,"[0.09347182512283325, 0.7291578650474548, -0.9083948135375977]"
池,種類,0,crowd,1,"[0.27018728852272034, 0.6493346095085144, -1.0528396368026733]"
ケニア共和国西部のリフトバレー州,所在地,0,crowd,0,"[-0.4395586848258972, 0.8041659593582153, -0.5832734107971191]"
ブラックバス,別名,0,crowd,0,"[0.08925849944353104, 0.6853811740875244, -0.9092183113098145]"
バスク,湖岸の地域区分,0,crowd,0,"[0.21838785707950592, 0.7153100967407227, -1.069257140159607]"
ザパドナーヤ川,流入・流出河川,1,crowd,1,"[0.2768670618534088, 0.6321843862533569, -1.0332956314086914]"
山形県・新潟県境の朝日山地にある以東岳北麓、山形県鶴岡市大鳥,所在地,0,crowd,0,"[0.07288434356451035, 1.1025201082229614, -1.3319661617279053]"
宍塚古墳群,観光地,1,crowd,0,"[-0.3674117624759674, 0.16113558411598206, -0.14392216503620148]"
ウグイ,別名,0,crowd,0,"[0.3864663243293762, 0.6645956039428711, -1.2180030345916748]"
オジロワシ,別名,0,crowd,0,"[0.27263781428337097, 0.5894187688827515, -0.9755918383598328]"
成田市,湖岸の地域区分,1,crowd,1,"[0.02376122586429119, 0.78330397605896, -0.9610790014266968]"
北緯40度56分,座標・緯度,0,annotator,0,"[-0.7523149847984314, 0.004431825131177902, 0.478068470954895]"
430キロメートル,周囲長,1,crowd,1,"[0.13595956563949585, 0.7266364097595215, -0.9681904315948486]"
東経14.07500度,座標・経度,0,annotator,0,"[-0.7357679009437561, 0.11499585211277008, 0.3526237905025482]"
ロシア,国,0,crowd,0,"[0.06828827410936356, 0.6993933320045471, -0.902960479259491]"
ナイルティラピア,動物,1,crowd,0,"[0.47358736395835876, 0.6156459450721741, -1.2456527948379517]"
失業士族,別名,0,crowd,0,"[0.09389583021402359, 0.71847003698349, -0.8975421786308289]"
グレン,流入・流出河川,0,crowd,0,"[0.4349270761013031, 0.5194861888885498, -1.105048656463623]"
北海道,所在地,1,crowd,1,"[0.17105840146541595, 0.9404305815696716, -1.2867732048034668]"
ユタ州,湖岸の地域区分,0,crowd,0,"[0.10385465621948242, 0.7350622415542603, -0.9347860813140869]"
小プレスパ湖,別名,0,crowd,0,"[0.10035529732704163, 0.6169028282165527, -0.8264551162719727]"
"3,798▁km",長さ,0,crowd,0,"[0.4406495690345764, 0.9914586544036865, -1.6069051027297974]"
鶴の舞橋,橋・トンネル,0,crowd,1,"[0.47946080565452576, 0.6207135319709778, -1.2691208124160767]"
東経42.817度,幅,0,annotator,0,"[-0.827035665512085, -0.1052684634923935, 0.6406800150871277]"
ヒドリガモ,動物,0,crowd,1,"[0.5486742854118347, 0.5566987991333008, -1.282256007194519]"
東経50度40分,座標・経度,0,annotator,0,"[-0.8556234836578369, -0.09112843871116638, 0.6346018314361572]"
Prespa▁e▁Vogël,動物,0,crowd,0,"[0.5245559811592102, 0.8706711530685425, -1.5665541887283325]"
白鳥,動物,1,crowd,1,"[0.384148508310318, 0.5666699409484863, -1.0976207256317139]"
13億,面積,0,crowd,0,"[0.053870558738708496, 0.7435691356658936, -0.9518263339996338]"
観光,産業,0,crowd,0,"[0.11227382719516754, 0.6795014142990112, -0.9129729866981506]"
西側には北アルプスが控え,所在地,0,crowd,0,"[-0.033671773970127106, 0.8576895594596863, -0.9271884560585022]"
-17.33000,座標・経度,0,crowd,0,"[0.005801658146083355, 0.7621281743049622, -0.8527244329452515]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.4450310170650482, 0.538004457950592, -1.1291108131408691]"
ヌー,別名,0,crowd,0,"[0.43956586718559265, 0.5005383491516113, -1.0745086669921875]"
マル・グラッド島,島,1,crowd,1,"[0.06295501440763474, 0.7025076150894165, -0.8538398742675781]"
59.01[1]▁km2周囲長96,面積,0,crowd,0,"[0.8447808027267456, 1.3437244892120361, -2.4520814418792725]"
上流州,所在地,0,crowd,0,"[0.07838597148656845, 0.7487850189208984, -0.9715011119842529]"
クラッピー,動物,0,crowd,1,"[0.46765854954719543, 0.6395683884620667, -1.290032982826233]"
North▁Pond,長さ,0,crowd,0,"[0.6421734094619751, 0.9571802020072937, -1.8106563091278076]"
オオカナダモ,植物,1,crowd,1,"[0.4803842604160309, 0.5465928316116333, -1.181064486503601]"
運河,流入・流出河川,0,crowd,0,"[0.18022477626800537, 0.7682506442070007, -1.0973001718521118]"
コサギ,別名,0,crowd,0,"[0.4422169625759125, 0.5488179922103882, -1.1526044607162476]"
大理市下関鎮附近の,所在地,0,crowd,0,"[-0.08014459162950516, 0.889997661113739, -0.92414391040802]"
ニカラグア,国,1,crowd,1,"[0.39959007501602173, 0.5266686081886292, -1.069374442100525]"
湖,種類,0,crowd,1,"[0.1275009959936142, 0.7887910604476929, -1.0613139867782593]"
沖縄県内,所在地,0,crowd,0,"[0.38939204812049866, 0.4563952684402466, -0.9545732736587524]"
35.,座標・緯度,0,crowd,0,"[0.2142980843782425, 1.0097845792770386, -1.4196728467941284]"
人造,成因,0,crowd,1,"[0.48671308159828186, 0.5723366737365723, -1.2180849313735962]"
アワセカニダマシマメアゲマキ,動物,0,crowd,1,"[0.37111562490463257, 0.5225260257720947, -1.0145517587661743]"
550万年前,形成時期,0,crowd,1,"[0.08245474845170975, 0.8451782464981079, -1.0180732011795044]"
アルゼンチン,国,1,crowd,1,"[0.1649702936410904, 0.7631278038024902, -1.0713969469070435]"
Таймы́рское▁о́зеро,動物,0,crowd,0,"[0.3076538145542145, 0.8295431733131409, -1.2762064933776855]"
ヨット,動物,0,crowd,0,"[0.4476817548274994, 0.507668137550354, -1.0872870683670044]"
北緯59度12分,島,0,annotator,0,"[-0.7442889213562012, 0.08150531351566315, 0.3909377455711365]"
クサガメ,動物,1,crowd,1,"[0.3696027994155884, 0.5582351684570312, -1.0647664070129395]"
876km2,面積,1,crowd,1,"[0.06995602697134018, 0.709818959236145, -0.8614317774772644]"
約3km,面積,0,crowd,0,"[0.16546614468097687, 0.6787446141242981, -0.990807056427002]"
ヘラブナ,別名,0,crowd,0,"[0.35797354578971863, 0.5693023800849915, -1.0661731958389282]"
サンフアン川,流入・流出河川,1,crowd,1,"[0.10527937114238739, 0.6952016353607178, -0.8806347250938416]"
4.4km,幅,1,crowd,0,"[0.16882069408893585, 0.9316695928573608, -1.2724677324295044]"
138.62500,幅,0,crowd,0,"[0.006291056051850319, 0.8007299900054932, -0.8878995776176453]"
美度呂池,動物,0,system,0,"[0.8865489959716797, 0.275845468044281, -1.3074591159820557]"
中国,国,1,crowd,1,"[0.19490334391593933, 0.7907121181488037, -1.1401315927505493]"
10m,最大水深,0,crowd,0,"[0.15004335343837738, 0.9632050395011902, -1.293006181716919]"
下流端,所在地,0,crowd,0,"[0.12217258661985397, 0.697135865688324, -0.9683191180229187]"
ヴェーネルン湖の東,所在地,0,crowd,1,"[-0.07437826693058014, 0.814068078994751, -0.8195057511329651]"
小村田,湖岸の地域区分,0,crowd,0,"[0.11951890587806702, 0.6794342994689941, -0.9258801937103271]"
オオセグロカモメ,動物,0,crowd,1,"[0.45585983991622925, 0.5004599690437317, -1.098523736000061]"
埼玉県さいたま市桜区から戸田市,所在地,1,crowd,1,"[-0.12575967609882355, 0.9942460060119629, -0.9601455330848694]"
中,成因,0,crowd,0,"[0.1630866676568985, 0.6961490511894226, -1.0046143531799316]"
日本,国,0,crowd,0,"[0.17550958693027496, 0.831304669380188, -1.1732391119003296]"
甲,別名,0,crowd,0,"[0.18424098193645477, 0.7748241424560547, -1.1077653169631958]"
Lago▁de▁Nicaragua,動物,0,crowd,0,"[0.4109058380126953, 0.8664346933364868, -1.4196585416793823]"
4▁km,周囲長,0,crowd,0,"[0.3427470028400421, 1.0146633386611938, -1.5466653108596802]"
ネバダ州とアリゾナ州にまたがっ,所在地,0,crowd,0,"[-0.6441820859909058, 0.5749582052230835, -0.1507319211959839]"
池,種類,1,crowd,1,"[0.29172858595848083, 0.6396902799606323, -1.0566896200180054]"
1973年,形成時期,0,crowd,0,"[0.12652955949306488, 0.89483243227005, -1.2012256383895874]"
吉林省,所在地,1,crowd,1,"[-0.004437187686562538, 0.74527508020401, -0.8082478642463684]"
ミネソタ州,湖岸の地域区分,0,crowd,0,"[0.10373079776763916, 0.7121010422706604, -0.9086203575134277]"
語で「大きな湖」を意味する,名前の謂れ,0,crowd,0,"[0.06520874053239822, 0.8757575750350952, -1.0751394033432007]"
東経130度02分13秒,座標・経度,0,annotator,0,"[-0.9494367837905884, -0.016598228365182877, 0.6606582999229431]"
オオハクチョウ,動物,0,crowd,1,"[0.48999008536338806, 0.531463623046875, -1.1915394067764282]"
北緯11度37分,島,0,annotator,0,"[-0.8341217637062073, -0.06583787500858307, 0.6258449554443359]"
クラスノヴォーツク,湖岸の地域区分,0,crowd,1,"[0.41577252745628357, 0.5920950770378113, -1.1481825113296509]"
東経134.0939722度,幅,0,annotator,0,"[-0.778830885887146, -0.08006159961223602, 0.5851611495018005]"
ヴォルガ川,流入・流出河川,1,crowd,1,"[0.07037419080734253, 0.6993657350540161, -0.8554145097732544]"
Lake▁El'gygytgyn,別名,0,crowd,1,"[0.49977168440818787, 0.803951621055603, -1.4543001651763916]"
コイ,動物,1,crowd,1,"[0.5393567681312561, 0.5651127696037292, -1.2819520235061646]"
布田川,流入・流出河川,0,crowd,0,"[0.10512702167034149, 0.7217538952827454, -0.92183518409729]"
ロシア,国,0,crowd,0,"[0.12389187514781952, 0.6407595872879028, -0.8959660530090332]"
"1,775▁▁m",水面標高,1,crowd,1,"[0.6895879507064819, 1.2694693803787231, -2.2005856037139893]"
北緯33度10分55秒,座標・緯度,0,annotator,0,"[-0.9342410564422607, -0.11170271039009094, 0.7207692861557007]"
ウグイ,動物,1,crowd,1,"[0.39066675305366516, 0.5214298963546753, -1.0427993535995483]"
ビワマス,動物,1,system,0,"[0.8176158666610718, 0.10441635549068451, -1.084159255027771]"
泥炭の浮島を形成する湿原は寒冷地に多く見られるが温暖な地域に存在する例は少なく、石炭の生成過程を知る資料としても貴重であること,名前の謂れ,0,crowd,0,"[-0.0038590338081121445, 0.9309127330780029, -1.0270557403564453]"
41.667,島,0,crowd,0,"[0.21142348647117615, 1.1799033880233765, -1.5898901224136353]"
"約1,100万年まえ",形成時期,0,crowd,0,"[-0.008518686518073082, 0.866896390914917, -0.9926480054855347]"
8910111213141516171819,長さ,0,crowd,0,"[0.4264359176158905, 0.5527868866920471, -1.1313269138336182]"
カワカマス,別名,0,crowd,0,"[0.5354389548301697, 0.547092616558075, -1.2524012327194214]"
観光,産業,0,crowd,1,"[0.11622165888547897, 0.6990883350372314, -0.94328773021698]"
ヌマガヤ,植物,1,crowd,1,"[0.38468092679977417, 0.5255853533744812, -1.0477159023284912]"
フエゴ島,所在地,1,crowd,0,"[-0.009347507730126381, 0.7810207009315491, -0.851688802242279]"
アルバニア,国,1,crowd,0,"[0.3635767698287964, 0.5497207641601562, -1.0541043281555176]"
東経130.03694度,幅,0,annotator,0,"[-0.8034878969192505, -0.13695195317268372, 0.6420714855194092]"
激しい戦闘により沖縄本島中南部は焦土と化した,成因,0,crowd,0,"[0.18447962403297424, 1.0836759805679321, -1.3816182613372803]"
腐植栄養型,種類,0,crowd,1,"[0.24227960407733917, 0.8330911993980408, -1.2205283641815186]"
佐倉城址公園,公園,1,crowd,0,"[0.10833369195461273, 0.6706907153129578, -0.8639429807662964]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.3985580503940582, 0.48987454175949097, -1.015475869178772]"
オオハクチョウ,別名,0,crowd,0,"[0.506802499294281, 0.5761405229568481, -1.2560222148895264]"
ブルーギル,別名,0,crowd,0,"[0.4066688120365143, 0.659214198589325, -1.235667109489441]"
Lareo▁urtegia,動物,0,crowd,0,"[0.6371662616729736, 0.7633591294288635, -1.5820019245147705]"
ヨンショーピング,動物,0,crowd,0,"[0.39758819341659546, 0.5253448486328125, -1.0672969818115234]"
33,座標・緯度,0,crowd,0,"[0.22877076268196106, 0.8567713499069214, -1.248604655265808]"
桜ヶ池,別名,0,crowd,0,"[0.23865465819835663, 0.37958744168281555, -0.7028387188911438]"
立山黒部アルペン,観光地,0,crowd,0,"[0.1859986037015915, 0.7233788967132568, -1.0104939937591553]"
東経130度55分52秒,座標・経度,0,annotator,0,"[-0.7249699234962463, 0.0752575546503067, 0.3361354172229767]"
ネブラスカ州,湖岸の地域区分,1,crowd,0,"[0.06952042132616043, 0.7432385087013245, -0.9097135663032532]"
"Çarpanak島,",最大水深,0,crowd,0,"[0.04611612483859062, 0.8415001630783081, -0.9840470552444458]"
板井神社,観光地,0,crowd,0,"[0.06404820829629898, 0.7149635553359985, -0.8626021146774292]"
隕石クレーター,成因,0,crowd,0,"[0.10617254674434662, 0.6772871613502502, -0.8607673048973083]"
90.683,座標・経度,0,crowd,0,"[0.1997181922197342, 0.9649345278739929, -1.3426868915557861]"
静岡県浜松市天竜区（旧磐田郡水窪町,所在地,0,crowd,0,"[0.3048839271068573, 1.1336811780929565, -1.6203640699386597]"
ナイル川,流入・流出河川,1,crowd,1,"[-0.02525755949318409, 0.7448283433914185, -0.7958139181137085]"
インドネシア,国,1,crowd,1,"[0.28693321347236633, 1.08564293384552, -1.5685908794403076]"
火山,種類,0,crowd,0,"[0.1978245973587036, 0.7800009846687317, -1.1249990463256836]"
"4,000,000▁m³",面積,0,crowd,0,"[0.23043353855609894, 1.0673714876174927, -1.475925326347351]"
グラッド島,島,0,crowd,0,"[0.006385009735822678, 0.7473851442337036, -0.8288139700889587]"
市柳沼,流入・流出河川,0,crowd,0,"[0.43998482823371887, 0.5751014947891235, -1.1771224737167358]"
バリンゴこ,読み,1,crowd,1,"[0.01934216544032097, 0.7481108903884888, -0.8550631999969482]"
氷河,成因,0,crowd,0,"[0.46028825640678406, 0.5565276741981506, -1.1765094995498657]"
北カスピ海,構成する湖沼,0,crowd,1,"[0.048780061304569244, 0.6474130749702454, -0.8153676986694336]"
"4,560▁km2",面積,1,crowd,1,"[0.42831531167030334, 1.1594421863555908, -1.8024054765701294]"
ため池,種類,1,crowd,1,"[0.38458356261253357, 0.5419745445251465, -1.062650203704834]"
36.74056,島,0,crowd,0,"[0.18286721408367157, 0.9305905699729919, -1.2801684141159058]"
プロヴァンス＝アルプ＝コート,湖岸の地域区分,0,crowd,0,"[-0.26701557636260986, 0.5033362507820129, -0.347162663936615]"
吉田,観光地,0,crowd,0,"[0.1979741007089615, 0.8974828124046326, -1.258772611618042]"
約25km,長さ,0,crowd,0,"[0.043881237506866455, 0.7891444563865662, -0.9868166446685791]"
イエローヘッド湖,別名,0,crowd,0,"[0.013713548891246319, 0.6938163638114929, -0.7860125303268433]"
チベット自治区山南市ナンカルツェ県,所在地,1,crowd,1,"[-0.08952495455741882, 0.9531170725822449, -0.9935996532440186]"
カキツバタ,植物,1,crowd,1,"[0.41229546070098877, 0.5909861922264099, -1.1425261497497559]"
マガジャネス,流入・流出河川,0,crowd,0,"[0.4636479616165161, 0.5725494623184204, -1.204627513885498]"
農業,産業,1,crowd,0,"[0.05549547076225281, 0.8037186861038208, -1.0028342008590698]"
ダム,種類,0,crowd,0,"[0.1612241119146347, 0.835491955280304, -1.154934287071228]"
Rognac,湖岸の地域区分,0,crowd,1,"[0.37877050042152405, 0.5565272569656372, -1.074271321296692]"
1997年,形成時期,1,crowd,0,"[0.02809077873826027, 0.7277901768684387, -0.8701868057250977]"
湖,種類,1,crowd,1,"[0.14504322409629822, 0.8928565382957458, -1.2019145488739014]"
コロラド川,流入・流出河川,0,crowd,1,"[0.0956205427646637, 0.7242276668548584, -0.9173427224159241]"
Oreochromis,動物,0,crowd,0,"[0.4532772898674011, 0.5922753214836121, -1.2125180959701538]"
北,所在地,0,crowd,0,"[0.11316952854394913, 0.8148975372314453, -1.071566104888916]"
15▁m▁(49▁ft),最大水深,0,crowd,0,"[0.7337000966072083, 1.3074971437454224, -2.2829244136810303]"
フナ,別名,0,crowd,0,"[0.4641019403934479, 0.5036967396736145, -1.1164751052856445]"
ムルマンスク州、コラ半島の南西部,所在地,0,crowd,0,"[-0.4270000457763672, 0.8255231380462646, -0.5617206692695618]"
1〜2m,水深,0,crowd,0,"[0.39271703362464905, 0.6779991984367371, -1.2004446983337402]"
アオサギ,動物,1,crowd,1,"[0.4344478249549866, 0.5491334795951843, -1.1264067888259888]"
東経36度05分,幅,0,annotator,0,"[-0.8708649277687073, -0.057512130588293076, 0.6340912580490112]"
ベッコウトンボ,別名,0,crowd,0,"[0.4186563193798065, 0.5852673053741455, -1.1638059616088867]"
北緯34度54分59.4秒,島,0,annotator,0,"[-0.6925806999206543, 0.016746923327445984, 0.37355393171310425]"
北緯10.23250度,島,0,annotator,0,"[-0.8074511885643005, -0.030767176300287247, 0.5526121258735657]"
熊本県阿蘇郡西原村,所在地,1,crowd,1,"[0.18890029191970825, 1.0394259691238403, -1.3964530229568481]"
イガイ,動物,0,crowd,0,"[0.4524870216846466, 0.5329796075820923, -1.129586935043335]"
水位調節堰,構成する湖沼,0,crowd,0,"[0.022102272137999535, 0.7571643590927124, -0.8606683015823364]"
127▁▁m,水面標高,1,crowd,1,"[0.4867357015609741, 0.7872503995895386, -1.4215697050094604]"
堰止湖,形成時期,0,crowd,0,"[0.0688534826040268, 0.8230736255645752, -1.049670934677124]"
江川,流入・流出河川,1,crowd,1,"[0.42919960618019104, 0.5820907354354858, -1.1729848384857178]"
泥濘,名前の謂れ,0,crowd,0,"[0.4028569757938385, 0.6382824182510376, -1.2139568328857422]"
以東岳北麓,所在地,0,crowd,0,"[0.17074091732501984, 0.7002958059310913, -0.9813582897186279]"
西蓮寺,湖岸の地域区分,0,crowd,0,"[0.4664301872253418, 0.6082737445831299, -1.2440645694732666]"
湖,種類,1,crowd,1,"[0.2329176962375641, 0.8960831165313721, -1.2963014841079712]"
東経140.163194度,幅,0,annotator,0,"[-0.7658989429473877, -0.13702867925167084, 0.6259893774986267]"
北緯36度56分10秒,座標・緯度,0,annotator,0,"[-0.8358505964279175, 0.028890598565340042, 0.5044963359832764]"
約0.5km,長さ,1,crowd,1,"[-0.09269876778125763, 0.8032059073448181, -0.8031986951828003]"
Pont-de-Bouc,湖岸の地域区分,0,crowd,0,"[-0.09938672930002213, 0.774985671043396, -0.7509212493896484]"
東経36.083度,幅,0,annotator,0,"[-0.7904045581817627, -0.04677798971533775, 0.5590499639511108]"
28.933,島,0,crowd,0,"[0.14564599096775055, 0.8614695072174072, -1.1651325225830078]"
ホール・イン・ザ・ロック・クロッシング,観光地,0,crowd,1,"[0.4307069778442383, 0.5566661953926086, -1.1402289867401123]"
ヒノキ,植物,1,crowd,1,"[0.42742541432380676, 0.641708493232727, -1.248809576034546]"
おおきりはたためいけ,読み,1,crowd,1,"[-0.07128801941871643, 0.7525554299354553, -0.7561259269714355]"
北緯36度56分10秒,島,0,annotator,0,"[-0.7696515917778015, 0.04617229104042053, 0.44007131457328796]"
東経33.000度,座標・経度,0,annotator,0,"[-0.7985060811042786, 0.03277616947889328, 0.4816751182079315]"
キアシシギ,別名,0,crowd,0,"[0.41889551281929016, 0.5766362547874451, -1.1520788669586182]"
ムジナモ,植物,0,crowd,1,"[0.45023712515830994, 0.5528591275215149, -1.1531832218170166]"
ジネズミ,別名,0,crowd,0,"[0.4716073274612427, 0.5304394364356995, -1.156682014465332]"
ミミズ,動物,1,crowd,1,"[0.4553370475769043, 0.6165828108787537, -1.2377978563308716]"
観光,産業,0,crowd,1,"[0.11161033809185028, 0.6525189876556396, -0.8805432319641113]"
オイカワ,動物,1,crowd,1,"[0.41135409474372864, 0.6175209879875183, -1.1926883459091187]"
北緯43.30000度,座標・緯度,0,annotator,0,"[-0.7972666025161743, 0.10637420415878296, 0.3939023017883301]"
淡水,水質（淡水・汽水）,0,crowd,0,"[0.4368082284927368, 0.581393301486969, -1.1695326566696167]"
26▁m,最大水深,1,crowd,1,"[0.42656466364860535, 1.0873366594314575, -1.7134555578231812]"
サツキマス,別名,0,system,0,"[0.8874083757400513, 0.08901995420455933, -1.1189416646957397]"
Moliniopsis▁japonica,別名,0,crowd,0,"[0.44688093662261963, 0.6860079765319824, -1.2869449853897095]"
134,座標・経度,0,crowd,0,"[0.4592721164226532, 0.5426185727119446, -1.1437692642211914]"
多々良沼公園,公園,0,crowd,0,"[-0.08278332650661469, 0.8412640690803528, -0.8417025208473206]"
漁業補償金,産業,0,crowd,0,"[0.028138205409049988, 0.6114197969436646, -0.753255307674408]"
大池,動物,0,crowd,0,"[0.477296382188797, 0.5239036679267883, -1.1496914625167847]"
樽前ガロー,観光地,0,crowd,1,"[0.06038162112236023, 0.7015752196311951, -0.8381621241569519]"
la▁Touloubre,流入・流出河川,0,crowd,1,"[0.2349722981452942, 1.0206531286239624, -1.4446680545806885]"
マハチカラ,流入・流出河川,0,crowd,0,"[0.4034521281719208, 0.6220588088035583, -1.1866750717163086]"
州立公園,公園,1,crowd,0,"[0.11391326785087585, 0.6719337701797485, -0.9102033972740173]"
マリニャーヌ,湖岸の地域区分,1,crowd,1,"[0.44297996163368225, 0.5415288209915161, -1.1335219144821167]"
"1,972▁m",水面標高,1,crowd,1,"[0.4908967912197113, 1.043308973312378, -1.7344087362289429]"
エンクハウゼン,湖岸の地域区分,1,crowd,1,"[0.4289870262145996, 0.5319222211837769, -1.1093498468399048]"
貯,成因,0,crowd,0,"[0.1311517357826233, 0.8162185549736023, -1.0977123975753784]"
トルクメンバシ,湖岸の地域区分,0,crowd,1,"[0.4396297335624695, 0.5654152035713196, -1.1464924812316895]"
ビワ,植物,0,crowd,0,"[0.42728716135025024, 0.5457582473754883, -1.1238994598388672]"
南北1～1.5キロメートルの東西に細長く広がる小さな湖,成因,0,crowd,0,"[0.19851796329021454, 1.0480282306671143, -1.3916431665420532]"
27km,周囲長,0,crowd,1,"[0.08305257558822632, 0.9113126993179321, -1.1606441736221313]"
ワカサギ,別名,0,crowd,0,"[0.4445018470287323, 0.5450261235237122, -1.137898564338684]"
22.79389,座標・緯度,0,crowd,0,"[0.2484906017780304, 1.0679259300231934, -1.5008102655410767]"
ジネズミ,動物,1,crowd,1,"[0.48026710748672485, 0.5496938228607178, -1.1809567213058472]"
石油,産業,0,crowd,0,"[0.08930999040603638, 0.7817160487174988, -1.0139203071594238]"
Μεγάλη▁Πρέσπα,別名,1,crowd,0,"[0.5159420967102051, 0.8491390943527222, -1.5603041648864746]"
26▁m▁(85,成因,0,crowd,0,"[0.4001273512840271, 1.102516531944275, -1.6925832033157349]"
貯水池,種類,1,crowd,1,"[0.42271703481674194, 0.7132561802864075, -1.3184030055999756]"
御泥池▁真泥,別名,0,crowd,0,"[0.37516602873802185, 0.5387925505638123, -1.0263354778289795]"
網走管内網走郡津別町字沼沢,所在地,1,crowd,0,"[0.06153455376625061, 0.9781887531280518, -1.159879446029663]"
"約332,000m2",面積,1,crowd,1,"[-0.172514408826828, 0.803796112537384, -0.712105929851532]"
アイスランド,国,0,crowd,1,"[0.4224138557910919, 0.5347121357917786, -1.0991840362548828]"
ジュンサイ,動物,0,crowd,0,"[0.39784201979637146, 0.5474696159362793, -1.0961147546768188]"
東経140.45972度,座標・経度,0,annotator,0,"[-0.669186532497406, 0.04378829896450043, 0.36167845129966736]"
カミこ,別名,0,crowd,1,"[0.14138388633728027, 0.6519896984100342, -0.8966799974441528]"
"1,660メートル",水面標高,0,crowd,0,"[0.2981720566749573, 0.889880895614624, -1.3624173402786255]"
1966年（昭和41年）7月,形成時期,0,crowd,0,"[0.3113470673561096, 0.7869387269020081, -1.2264155149459839]"
アイスランド,国,0,crowd,0,"[0.45657482743263245, 0.5303394794464111, -1.1456581354141235]"
北緯36度08分11.34秒,島,0,annotator,0,"[-0.8037031888961792, -0.03783921152353287, 0.542411208152771]"
樽前山,所在地,0,crowd,0,"[0.43426552414894104, 0.5868650078773499, -1.1871311664581299]"
えひめ森林公園,公園,1,crowd,0,"[0.1238371878862381, 0.6942452192306519, -0.9203534722328186]"
4▁m,平均水深,1,crowd,1,"[0.41514524817466736, 1.2758142948150635, -1.9109394550323486]"
東経167.80000度,幅,0,annotator,0,"[-0.8455890417098999, -0.13239778578281403, 0.6802763342857361]"
ボウバアマモ群落,植物,0,crowd,0,"[0.15264524519443512, 0.6644535660743713, -0.9065276980400085]"
チャーチル川,流入・流出河川,1,crowd,1,"[0.18211059272289276, 0.7237111926078796, -1.0271368026733398]"
下北半島の北東端,所在地,0,crowd,0,"[-0.6348855495452881, 0.24332931637763977, 0.18457989394664764]"
おびらめの沢,流入・流出河川,1,crowd,1,"[-0.2523108720779419, 0.6424127221107483, -0.4874421954154968]"
東経136度52分52.4秒,座標・経度,1,crowd,0,"[-0.5300944447517395, 0.14401791989803314, 0.03725869208574295]"
北緯36.74056度,座標・緯度,0,annotator,0,"[-0.8819971680641174, -0.09852860867977142, 0.6700194478034973]"
36.06806,座標・緯度,0,crowd,0,"[0.19701357185840607, 1.1046421527862549, -1.496327519416809]"
標高1691m,所在地,0,crowd,0,"[0.023634718731045723, 0.6564447283744812, -0.7800054550170898]"
この地方に「高架沼に春過ぎても白鳥居るは凶」という言い伝えがある,名前の謂れ,0,crowd,0,"[-0.19699348509311676, 1.103434681892395, -1.007041335105896]"
マケドニア,国,0,crowd,1,"[0.22882334887981415, 1.03232741355896, -1.4500162601470947]"
11.0▁m,最大水深,1,crowd,1,"[0.17021630704402924, 1.0363107919692993, -1.3744333982467651]"
36.37000,座標・緯度,0,crowd,0,"[0.1355389952659607, 0.9533766508102417, -1.2618160247802734]"
イリノイ州,所在地,0,crowd,0,"[-0.007389789447188377, 0.6905654668807983, -0.8038524389266968]"
42.04167,座標・緯度,0,crowd,0,"[0.18089909851551056, 0.9588334560394287, -1.324906587600708]"
10m,水深,0,crowd,0,"[0.11188843846321106, 0.9209471940994263, -1.2031033039093018]"
5.7▁m,平均水深,1,crowd,1,"[0.31667789816856384, 1.0328266620635986, -1.5312310457229614]"
死火山,種類,0,crowd,0,"[0.41212499141693115, 0.5667596459388733, -1.124904990196228]"
東経145.35000度,座標・経度,0,annotator,0,"[-0.8728922009468079, -0.07221542298793793, 0.6524227261543274]"
西経67度59分,幅,0,annotator,0,"[-0.732376754283905, -0.06510668992996216, 0.5084027647972107]"
東経137度50分36秒,幅,0,annotator,0,"[-0.8396479487419128, -0.037804197520017624, 0.5849657654762268]"
北緯34度54分59.4秒,座標・緯度,0,annotator,0,"[-0.6916201710700989, 0.09896321594715118, 0.33509424328804016]"
