text,attribute,model prediction,model choise,answer,model output
東経132度44分35秒,座標・経度,0,annotator,0,"[-0.7624443173408508, -0.20197783410549164, 0.7346895337104797]"
"4,800▁sq▁mi",面積,0,crowd,0,"[0.7743018865585327, 1.0214595794677734, -1.9998189210891724]"
星湖亭,観光地,0,crowd,0,"[0.16534781455993652, 0.7256779074668884, -0.9071022272109985]"
139.46222,座標・経度,0,crowd,0,"[0.3209480941295624, 0.7108988165855408, -1.0985463857650757]"
マリモ,動物,1,system,0,"[0.6280218958854675, 0.42877909541130066, -1.181495189666748]"
めがみこ,読み,1,crowd,1,"[0.31265416741371155, 0.8770425915718079, -1.3174489736557007]"
北緯2度41分04秒,座標・緯度,0,annotator,0,"[-0.771551787853241, -0.028172288089990616, 0.5675428509712219]"
オオハクチョウ,動物,1,system,1,"[0.5172455906867981, 0.4704297184944153, -1.080544352531433]"
"1,025m",成因,0,crowd,0,"[0.46851015090942383, 0.9435799717903137, -1.567582368850708]"
赤沼ため池,動物,0,crowd,0,"[0.1931203156709671, 0.6448328495025635, -0.8473833799362183]"
池,種類,0,crowd,1,"[0.39174941182136536, 0.5369143486022949, -1.0669163465499878]"
ケニア共和国西部のリフトバレー州,所在地,0,crowd,0,"[-0.4076290726661682, 0.6003183126449585, -0.350948691368103]"
ブラックバス,別名,0,crowd,0,"[0.2102571278810501, 0.5916988849639893, -0.8714438080787659]"
バスク,湖岸の地域区分,0,crowd,0,"[0.3262545168399811, 0.652009129524231, -1.0812292098999023]"
ザパドナーヤ川,流入・流出河川,1,crowd,1,"[0.30076631903648376, 0.5922852158546448, -0.9343693256378174]"
山形県・新潟県境の朝日山地にある以東岳北麓、山形県鶴岡市大鳥,所在地,0,crowd,0,"[0.23425205051898956, 1.0217665433883667, -1.3625197410583496]"
宍塚古墳群,観光地,1,crowd,0,"[-0.18973881006240845, 0.07928954064846039, -0.12840037047863007]"
ウグイ,別名,0,crowd,0,"[0.5468866229057312, 0.5954615473747253, -1.2754385471343994]"
オジロワシ,別名,0,crowd,0,"[0.39452552795410156, 0.5075598955154419, -0.9602099657058716]"
成田市,湖岸の地域区分,1,crowd,1,"[0.15430891513824463, 0.6766375303268433, -0.9058753252029419]"
北緯40度56分,座標・緯度,0,annotator,0,"[-0.642916202545166, -0.1368410289287567, 0.5800301432609558]"
430キロメートル,周囲長,1,crowd,1,"[0.236359640955925, 0.6554204225540161, -0.9164586067199707]"
東経14.07500度,座標・経度,0,annotator,0,"[-0.6224637031555176, 0.01086064986884594, 0.43815475702285767]"
ロシア,国,0,crowd,0,"[0.17174547910690308, 0.6255974769592285, -0.8699270486831665]"
ナイルティラピア,動物,1,system,0,"[0.6106820702552795, 0.4697270095348358, -1.1981765031814575]"
失業士族,別名,0,crowd,0,"[0.19464018940925598, 0.6556109189987183, -0.8456453084945679]"
グレン,流入・流出河川,0,system,0,"[0.6068594455718994, 0.40612754225730896, -1.1406769752502441]"
北海道,所在地,1,crowd,1,"[0.2628934979438782, 0.8044785857200623, -1.180850625038147]"
ユタ州,湖岸の地域区分,0,crowd,0,"[0.18861009180545807, 0.7039035558700562, -0.8969359993934631]"
小プレスパ湖,別名,0,crowd,0,"[0.23999212682247162, 0.5362715721130371, -0.8375649452209473]"
"3,798▁km",長さ,0,crowd,0,"[0.6011183857917786, 0.9733023047447205, -1.7372002601623535]"
鶴の舞橋,橋・トンネル,0,system,1,"[0.6689279675483704, 0.5135610103607178, -1.329339861869812]"
東経42.817度,幅,0,annotator,0,"[-0.6945655345916748, -0.20479924976825714, 0.6964675188064575]"
ヒドリガモ,動物,0,system,1,"[0.6705097556114197, 0.4131656885147095, -1.2188717126846313]"
東経50度40分,座標・経度,0,annotator,0,"[-0.6926801204681396, -0.16365665197372437, 0.6384289264678955]"
Prespa▁e▁Vogël,動物,0,crowd,0,"[0.6634789109230042, 0.8153551816940308, -1.613740086555481]"
白鳥,動物,1,system,1,"[0.5477812886238098, 0.4627273976802826, -1.1258734464645386]"
13億,面積,0,crowd,0,"[0.2066047638654709, 0.6526436805725098, -0.9511532187461853]"
観光,産業,0,crowd,0,"[0.21038374304771423, 0.6005826592445374, -0.8873016834259033]"
西側には北アルプスが控え,所在地,0,crowd,0,"[0.03823629394173622, 0.7914811372756958, -0.8587360382080078]"
-17.33000,座標・経度,0,crowd,0,"[0.10825277864933014, 0.7199249267578125, -0.8590478897094727]"
淡水,水質（淡水・汽水）,1,system,1,"[0.560855507850647, 0.45280519127845764, -1.133108377456665]"
ヌー,別名,0,system,0,"[0.6126497983932495, 0.379987895488739, -1.1009132862091064]"
マル・グラッド島,島,1,crowd,1,"[0.16227911412715912, 0.6245878338813782, -0.7927396893501282]"
59.01[1]▁km2周囲長96,面積,0,crowd,0,"[0.9582968950271606, 1.1589395999908447, -2.353217601776123]"
上流州,所在地,0,crowd,0,"[0.20515021681785583, 0.6876140236854553, -0.9707339406013489]"
クラッピー,動物,0,system,1,"[0.6274551749229431, 0.4825115203857422, -1.2405115365982056]"
North▁Pond,長さ,1,system,0,"[0.8128762245178223, 0.8103944659233093, -1.8202468156814575]"
オオカナダモ,植物,1,system,1,"[0.6019313931465149, 0.40454667806625366, -1.1171996593475342]"
運河,流入・流出河川,0,crowd,0,"[0.2751091718673706, 0.6549093127250671, -1.040066123008728]"
コサギ,別名,0,system,0,"[0.5811343193054199, 0.47119688987731934, -1.1660819053649902]"
大理市下関鎮附近の,所在地,0,crowd,0,"[0.10767929255962372, 0.7993118166923523, -0.9498007893562317]"
ニカラグア,国,0,system,1,"[0.570335328578949, 0.42882025241851807, -1.1034423112869263]"
湖,種類,0,crowd,1,"[0.263217031955719, 0.6683225631713867, -1.0162324905395508]"
沖縄県内,所在地,1,system,0,"[0.5146005153656006, 0.3304692804813385, -0.9683834314346313]"
35.,座標・緯度,0,crowd,0,"[0.3476487994194031, 0.9942216277122498, -1.4870432615280151]"
人造,成因,0,system,1,"[0.6391050219535828, 0.43756338953971863, -1.2138450145721436]"
アワセカニダマシマメアゲマキ,動物,1,system,1,"[0.47805795073509216, 0.4173063039779663, -0.9703190326690674]"
550万年前,形成時期,0,crowd,1,"[0.16557364165782928, 0.8230531215667725, -1.0069043636322021]"
アルゼンチン,国,1,crowd,1,"[0.2937699258327484, 0.6931169033050537, -1.0915921926498413]"
Таймы́рское▁о́зеро,動物,0,crowd,0,"[0.5033711791038513, 0.8116353154182434, -1.4069905281066895]"
ヨット,動物,0,system,0,"[0.5054621696472168, 0.39641597867012024, -0.9842021465301514]"
北緯59度12分,島,0,annotator,0,"[-0.6514478921890259, -0.14007513225078583, 0.5940001010894775]"
クサガメ,動物,1,crowd,1,"[0.44418495893478394, 0.44471824169158936, -0.964573860168457]"
876km2,面積,1,crowd,1,"[0.176496222615242, 0.6558839678764343, -0.8442479372024536]"
約3km,面積,0,crowd,0,"[0.3404518961906433, 0.5649078488349915, -1.0318219661712646]"
ヘラブナ,別名,0,system,0,"[0.5045450925827026, 0.4928840100765228, -1.1079719066619873]"
サンフアン川,流入・流出河川,1,crowd,1,"[0.1911630481481552, 0.6411574482917786, -0.8129092454910278]"
4.4km,幅,1,crowd,0,"[0.32161611318588257, 0.9149196147918701, -1.3735085725784302]"
138.62500,幅,0,crowd,0,"[0.10603147745132446, 0.763704776763916, -0.8813663721084595]"
美度呂池,動物,0,system,0,"[0.9823393821716309, 0.13473927974700928, -1.2991528511047363]"
中国,国,1,crowd,1,"[0.3208750784397125, 0.6874094009399414, -1.1282395124435425]"
10m,最大水深,0,crowd,0,"[0.27618563175201416, 0.8864149451255798, -1.2882568836212158]"
下流端,所在地,0,crowd,0,"[0.27972719073295593, 0.6276823282241821, -0.9962120056152344]"
ヴェーネルン湖の東,所在地,0,crowd,1,"[0.034337546676397324, 0.8024100661277771, -0.8153242468833923]"
小村田,湖岸の地域区分,0,crowd,0,"[0.26286062598228455, 0.5714982748031616, -0.9012270569801331]"
オオセグロカモメ,動物,1,system,1,"[0.5381853580474854, 0.4220748841762543, -1.059166431427002]"
埼玉県さいたま市桜区から戸田市,所在地,1,crowd,1,"[0.06563875824213028, 0.8134870529174805, -0.9077403545379639]"
中,成因,0,crowd,0,"[0.23914389312267303, 0.6228729486465454, -0.9505824446678162]"
日本,国,0,crowd,0,"[0.29345667362213135, 0.7049513459205627, -1.1060478687286377]"
甲,別名,0,crowd,0,"[0.27489665150642395, 0.7092531323432922, -1.0904947519302368]"
Lago▁de▁Nicaragua,動物,0,crowd,0,"[0.47441375255584717, 0.7541196346282959, -1.319304347038269]"
4▁km,周囲長,0,crowd,0,"[0.518337070941925, 1.031121850013733, -1.7206066846847534]"
ネバダ州とアリゾナ州にまたがっ,所在地,0,crowd,0,"[-0.44141873717308044, 0.5482284426689148, -0.22798708081245422]"
池,種類,1,crowd,1,"[0.4054535925388336, 0.49722909927368164, -1.0224708318710327]"
1973年,形成時期,0,crowd,0,"[0.3020368814468384, 0.8714645504951477, -1.2821530103683472]"
吉林省,所在地,1,crowd,1,"[0.0839417576789856, 0.6718135476112366, -0.7390527725219727]"
ミネソタ州,湖岸の地域区分,0,crowd,0,"[0.19516247510910034, 0.6839993596076965, -0.9040471911430359]"
語で「大きな湖」を意味する,名前の謂れ,0,crowd,0,"[0.20057077705860138, 0.7887359857559204, -1.0577837228775024]"
東経130度02分13秒,座標・経度,0,annotator,0,"[-0.8463268280029297, -0.08058784902095795, 0.6981678009033203]"
オオハクチョウ,動物,1,system,1,"[0.5718504786491394, 0.430915892124176, -1.1329026222229004]"
北緯11度37分,島,0,annotator,0,"[-0.7102696895599365, -0.20680096745491028, 0.7111321687698364]"
クラスノヴォーツク,湖岸の地域区分,1,system,1,"[0.49764975905418396, 0.48965582251548767, -1.0592870712280273]"
東経134.0939722度,幅,0,annotator,0,"[-0.6865856647491455, -0.17611022293567657, 0.6494765281677246]"
ヴォルガ川,流入・流出河川,1,crowd,1,"[0.18089954555034637, 0.6544711589813232, -0.850921630859375]"
Lake▁El'gygytgyn,別名,0,crowd,1,"[0.6518615484237671, 0.6991387009620667, -1.4800890684127808]"
コイ,動物,1,system,1,"[0.6555512547492981, 0.4215396046638489, -1.2034111022949219]"
布田川,流入・流出河川,0,crowd,0,"[0.11742271482944489, 0.6957494616508484, -0.8173006772994995]"
ロシア,国,0,crowd,0,"[0.23551787436008453, 0.5455591082572937, -0.8410656452178955]"
"1,775▁▁m",水面標高,1,crowd,1,"[0.8344140648841858, 1.1709927320480347, -2.234894275665283]"
北緯33度10分55秒,座標・緯度,0,annotator,0,"[-0.7301538586616516, -0.20220696926116943, 0.6800577044487]"
ウグイ,動物,1,system,1,"[0.568655252456665, 0.4033169448375702, -1.0715429782867432]"
ビワマス,動物,1,system,0,"[0.9898238182067871, -0.04844127967953682, -1.1039507389068604]"
泥炭の浮島を形成する湿原は寒冷地に多く見られるが温暖な地域に存在する例は少なく、石炭の生成過程を知る資料としても貴重であること,名前の謂れ,0,crowd,0,"[0.16571086645126343, 0.8048053979873657, -0.9948289394378662]"
41.667,島,0,crowd,0,"[0.4175979197025299, 1.0953726768493652, -1.6859320402145386]"
"約1,100万年まえ",形成時期,0,crowd,0,"[0.12246184051036835, 0.8005084991455078, -1.0008472204208374]"
8910111213141516171819,長さ,1,system,0,"[0.5255345702171326, 0.41714948415756226, -1.044344186782837]"
カワカマス,別名,0,system,0,"[0.6428006887435913, 0.397164523601532, -1.1641700267791748]"
観光,産業,0,crowd,1,"[0.2631286084651947, 0.5810140371322632, -0.9228426814079285]"
ヌマガヤ,植物,0,system,1,"[0.5241597294807434, 0.44082093238830566, -1.082470178604126]"
フエゴ島,所在地,1,crowd,0,"[0.09804461896419525, 0.671002984046936, -0.7751175165176392]"
アルバニア,国,1,system,0,"[0.47982847690582275, 0.46085724234580994, -1.0231937170028687]"
東経130.03694度,幅,0,annotator,0,"[-0.6155943274497986, -0.2085658609867096, 0.6040997505187988]"
激しい戦闘により沖縄本島中南部は焦土と化した,成因,0,crowd,0,"[0.37023600935935974, 0.852527379989624, -1.3037627935409546]"
腐植栄養型,種類,0,crowd,1,"[0.26491105556488037, 0.7921217679977417, -1.1246083974838257]"
佐倉城址公園,公園,1,crowd,0,"[0.23823599517345428, 0.6280081272125244, -0.8791821599006653]"
淡水,水質（淡水・汽水）,1,system,1,"[0.5135403275489807, 0.39515480399131775, -0.9993857145309448]"
オオハクチョウ,別名,0,system,0,"[0.6034854054450989, 0.47962015867233276, -1.2222492694854736]"
ブルーギル,別名,0,system,0,"[0.6159799695014954, 0.5422747135162354, -1.2863075733184814]"
Lareo▁urtegia,動物,1,system,0,"[0.8259380459785461, 0.6156778931617737, -1.6102842092514038]"
ヨンショーピング,動物,0,system,0,"[0.5097100138664246, 0.41321083903312683, -1.0176949501037598]"
33,座標・緯度,0,crowd,0,"[0.35543981194496155, 0.7965580821037292, -1.2809181213378906]"
桜ヶ池,別名,0,system,0,"[0.3251538872718811, 0.21271912753582, -0.5985219478607178]"
立山黒部アルペン,観光地,0,crowd,0,"[0.33775997161865234, 0.6647214889526367, -1.0509543418884277]"
東経130度55分52秒,座標・経度,0,annotator,0,"[-0.5624009966850281, 0.027539243921637535, 0.2592344582080841]"
ネブラスカ州,湖岸の地域区分,1,crowd,0,"[0.25768256187438965, 0.6900041699409485, -0.987829327583313]"
"Çarpanak島,",最大水深,0,crowd,0,"[0.2357369363307953, 0.7742955088615417, -1.0419747829437256]"
板井神社,観光地,0,crowd,0,"[0.12492989003658295, 0.6485342383384705, -0.7709041833877563]"
隕石クレーター,成因,0,crowd,0,"[0.2536546587944031, 0.5947885513305664, -0.8718982934951782]"
90.683,座標・経度,0,crowd,0,"[0.3314516842365265, 0.8464878797531128, -1.3084677457809448]"
静岡県浜松市天竜区（旧磐田郡水窪町,所在地,0,crowd,0,"[0.29969075322151184, 1.0562851428985596, -1.4813076257705688]"
ナイル川,流入・流出河川,1,crowd,1,"[0.1387757509946823, 0.6673398017883301, -0.7969415783882141]"
インドネシア,国,1,crowd,1,"[0.4585743844509125, 0.9610990881919861, -1.5905146598815918]"
火山,種類,0,crowd,0,"[0.3106776773929596, 0.6485284566879272, -1.0569193363189697]"
"4,000,000▁m³",面積,0,crowd,0,"[0.330973356962204, 1.039682388305664, -1.5065933465957642]"
グラッド島,島,0,crowd,0,"[0.10658453404903412, 0.7083800435066223, -0.8051196336746216]"
市柳沼,流入・流出河川,1,system,0,"[0.5778580904006958, 0.4654114842414856, -1.1581506729125977]"
バリンゴこ,読み,1,crowd,1,"[0.10523483157157898, 0.6961855292320251, -0.7971104979515076]"
氷河,成因,1,system,0,"[0.5780062675476074, 0.4254550337791443, -1.1120061874389648]"
北カスピ海,構成する湖沼,0,crowd,1,"[0.16259033977985382, 0.5415809750556946, -0.7540115118026733]"
"4,560▁km2",面積,1,crowd,1,"[0.5622692108154297, 1.0875661373138428, -1.8421212434768677]"
ため池,種類,0,system,1,"[0.5007539391517639, 0.42774122953414917, -1.0140949487686157]"
36.74056,島,0,crowd,0,"[0.35031658411026, 0.8792498111724854, -1.3561303615570068]"
プロヴァンス＝アルプ＝コート,湖岸の地域区分,0,crowd,0,"[-0.22201590240001678, 0.2537614703178406, -0.09165448695421219]"
吉田,観光地,0,crowd,0,"[0.3799009323120117, 0.7651574015617371, -1.2739168405532837]"
約25km,長さ,0,crowd,0,"[0.23714934289455414, 0.6253898739814758, -0.9659006595611572]"
イエローヘッド湖,別名,0,crowd,0,"[0.16565483808517456, 0.6441453099250793, -0.8455780148506165]"
チベット自治区山南市ナンカルツェ県,所在地,1,crowd,1,"[-0.00012321770191192627, 0.90034419298172, -0.9444243907928467]"
カキツバタ,植物,1,system,1,"[0.5080363750457764, 0.5067819952964783, -1.1055951118469238]"
マガジャネス,流入・流出河川,0,system,0,"[0.5545181035995483, 0.4587855637073517, -1.1208516359329224]"
農業,産業,1,crowd,0,"[0.19409531354904175, 0.684767484664917, -0.9597865343093872]"
ダム,種類,0,crowd,0,"[0.31728923320770264, 0.7473568320274353, -1.191145420074463]"
Rognac,湖岸の地域区分,0,crowd,1,"[0.4951096177101135, 0.49746838212013245, -1.077352523803711]"
1997年,形成時期,1,crowd,0,"[0.1874205768108368, 0.6419783234596252, -0.887046217918396]"
湖,種類,1,crowd,1,"[0.22518505156040192, 0.7669011950492859, -1.0994210243225098]"
コロラド川,流入・流出河川,0,crowd,1,"[0.23980848491191864, 0.6578295826911926, -0.9132007956504822]"
Oreochromis,動物,0,system,0,"[0.6091808080673218, 0.42886167764663696, -1.1618366241455078]"
北,所在地,0,crowd,0,"[0.2366664856672287, 0.755315899848938, -1.0888640880584717]"
15▁m▁(49▁ft),最大水深,0,crowd,0,"[0.8076833486557007, 1.1799157857894897, -2.2302637100219727]"
フナ,別名,0,system,0,"[0.6332702040672302, 0.3943088948726654, -1.1448456048965454]"
ムルマンスク州、コラ半島の南西部,所在地,0,crowd,0,"[-0.2589426040649414, 0.8507174849510193, -0.624948263168335]"
1〜2m,水深,0,crowd,0,"[0.5211905241012573, 0.5496695637702942, -1.165281057357788]"
アオサギ,動物,1,system,1,"[0.5936424732208252, 0.4157186448574066, -1.1143195629119873]"
東経36度05分,幅,0,annotator,0,"[-0.7601202130317688, -0.18966203927993774, 0.7334372997283936]"
ベッコウトンボ,別名,0,system,0,"[0.5817041397094727, 0.48249906301498413, -1.1929206848144531]"
北緯34度54分59.4秒,島,0,annotator,0,"[-0.6290627121925354, -0.13051968812942505, 0.5421460866928101]"
北緯10.23250度,島,0,annotator,0,"[-0.6698209643363953, -0.19455040991306305, 0.6584183573722839]"
熊本県阿蘇郡西原村,所在地,1,crowd,1,"[0.33221083879470825, 0.9043115973472595, -1.368115782737732]"
イガイ,動物,1,system,0,"[0.5823819637298584, 0.4175640344619751, -1.112434983253479]"
水位調節堰,構成する湖沼,0,crowd,0,"[0.10884839296340942, 0.7291831374168396, -0.8337458372116089]"
127▁▁m,水面標高,1,crowd,1,"[0.5605053305625916, 0.7350233793258667, -1.4138239622116089]"
堰止湖,形成時期,0,crowd,0,"[0.245700865983963, 0.7344714999198914, -1.073022484779358]"
江川,流入・流出河川,0,system,1,"[0.5645822882652283, 0.47899577021598816, -1.1676560640335083]"
泥濘,名前の謂れ,0,system,0,"[0.5183029770851135, 0.5112172365188599, -1.150435447692871]"
以東岳北麓,所在地,0,crowd,0,"[0.3152025640010834, 0.6161558628082275, -0.9699231386184692]"
西蓮寺,湖岸の地域区分,1,system,0,"[0.6537669897079468, 0.43584588170051575, -1.2280021905899048]"
湖,種類,1,crowd,1,"[0.3714136481285095, 0.8024844527244568, -1.312342882156372]"
東経140.163194度,幅,0,annotator,0,"[-0.6215737462043762, -0.22290733456611633, 0.6307932734489441]"
北緯36度56分10秒,座標・緯度,0,annotator,0,"[-0.7318283319473267, -0.19719794392585754, 0.6975728273391724]"
約0.5km,長さ,1,crowd,1,"[0.004798782058060169, 0.7136661410331726, -0.7462635636329651]"
Pont-de-Bouc,湖岸の地域区分,0,crowd,0,"[-0.03959766402840614, 0.7491987943649292, -0.6942814588546753]"
東経36.083度,幅,0,annotator,0,"[-0.6783087849617004, -0.12658675014972687, 0.5985119938850403]"
28.933,島,0,crowd,0,"[0.31681689620018005, 0.8079020380973816, -1.2346457242965698]"
ホール・イン・ザ・ロック・クロッシング,観光地,0,system,1,"[0.5600388050079346, 0.4593406915664673, -1.1316899061203003]"
ヒノキ,植物,0,system,1,"[0.6047347784042358, 0.4671685993671417, -1.209606647491455]"
おおきりはたためいけ,読み,1,crowd,1,"[0.040921732783317566, 0.7032848596572876, -0.7579246759414673]"
北緯36度56分10秒,島,0,annotator,0,"[-0.6258479952812195, -0.024315763264894485, 0.44584426283836365]"
東経33.000度,座標・経度,0,annotator,0,"[-0.6715220212936401, -0.04503626748919487, 0.5269477367401123]"
キアシシギ,別名,0,system,0,"[0.5214053988456726, 0.5096464157104492, -1.1361877918243408]"
ムジナモ,植物,0,system,1,"[0.5609510540962219, 0.45536699891090393, -1.1145600080490112]"
ジネズミ,別名,0,system,0,"[0.6293981671333313, 0.4501008689403534, -1.2135716676712036]"
ミミズ,動物,1,system,1,"[0.5751243233680725, 0.47168973088264465, -1.1592103242874146]"
観光,産業,0,crowd,1,"[0.2292914092540741, 0.5867229700088501, -0.8939601182937622]"
オイカワ,動物,1,system,1,"[0.5861337184906006, 0.4545239806175232, -1.1661591529846191]"
北緯43.30000度,座標・緯度,0,annotator,0,"[-0.750670313835144, 0.06694066524505615, 0.42455556988716125]"
淡水,水質（淡水・汽水）,0,system,0,"[0.6103696227073669, 0.47620153427124023, -1.1961467266082764]"
26▁m,最大水深,1,crowd,1,"[0.4882970452308655, 0.9786243438720703, -1.6113089323043823]"
サツキマス,別名,0,system,0,"[1.0079948902130127, -0.053375180810689926, -1.1205049753189087]"
Moliniopsis▁japonica,別名,0,system,0,"[0.6553059816360474, 0.6286149024963379, -1.4233585596084595]"
134,座標・経度,0,system,0,"[0.6045691967010498, 0.41421133279800415, -1.125299334526062]"
多々良沼公園,公園,0,crowd,0,"[0.029947832226753235, 0.7851651906967163, -0.8111292123794556]"
漁業補償金,産業,0,crowd,0,"[0.19931110739707947, 0.497979998588562, -0.7591863870620728]"
大池,動物,0,system,0,"[0.6094014644622803, 0.424431174993515, -1.1537114381790161]"
樽前ガロー,観光地,0,crowd,1,"[0.18486331403255463, 0.6339792013168335, -0.8135921359062195]"
la▁Touloubre,流入・流出河川,0,crowd,1,"[0.41991013288497925, 0.9626720547676086, -1.532883644104004]"
マハチカラ,流入・流出河川,0,system,0,"[0.5455101132392883, 0.4981289505958557, -1.161618709564209]"
州立公園,公園,1,crowd,0,"[0.23238198459148407, 0.5935941934585571, -0.8992014527320862]"
マリニャーヌ,湖岸の地域区分,1,system,1,"[0.5978250503540039, 0.42206478118896484, -1.1337705850601196]"
"1,972▁m",水面標高,1,crowd,1,"[0.566759467124939, 0.989079475402832, -1.7344744205474854]"
エンクハウゼン,湖岸の地域区分,1,system,1,"[0.5453895926475525, 0.45866841077804565, -1.1168173551559448]"
貯,成因,0,crowd,0,"[0.25735077261924744, 0.7122268676757812, -1.0623699426651]"
トルクメンバシ,湖岸の地域区分,0,system,1,"[0.5678747892379761, 0.4220084846019745, -1.0963176488876343]"
ビワ,植物,1,system,0,"[0.5554520487785339, 0.4765629470348358, -1.1519110202789307]"
南北1～1.5キロメートルの東西に細長く広がる小さな湖,成因,0,crowd,0,"[0.25306567549705505, 0.9763095378875732, -1.3131860494613647]"
27km,周囲長,0,crowd,1,"[0.26076024770736694, 0.8728349804878235, -1.2468611001968384]"
ワカサギ,別名,0,system,0,"[0.5769327282905579, 0.4453936219215393, -1.1440330743789673]"
22.79389,座標・緯度,0,crowd,0,"[0.43330898880958557, 0.9797598123550415, -1.566480040550232]"
ジネズミ,動物,1,system,1,"[0.5556820034980774, 0.4383300542831421, -1.1016260385513306]"
石油,産業,0,crowd,0,"[0.18515919148921967, 0.6366381645202637, -0.8972174525260925]"
Μεγάλη▁Πρέσπα,別名,1,crowd,0,"[0.7013567090034485, 0.716020941734314, -1.5861235857009888]"
26▁m▁(85,成因,0,crowd,0,"[0.5087434649467468, 1.015809416770935, -1.7064709663391113]"
貯水池,種類,1,crowd,1,"[0.5620762705802917, 0.5692462921142578, -1.2698200941085815]"
御泥池▁真泥,別名,0,system,0,"[0.4798295795917511, 0.4168090224266052, -1.0025827884674072]"
網走管内網走郡津別町字沼沢,所在地,1,crowd,0,"[0.2061913013458252, 0.9000194072723389, -1.1597769260406494]"
"約332,000m2",面積,1,crowd,1,"[-0.07350462675094604, 0.7222263813018799, -0.6750870943069458]"
アイスランド,国,0,system,1,"[0.5071763396263123, 0.41371020674705505, -1.02400803565979]"
ジュンサイ,動物,0,crowd,0,"[0.4748310148715973, 0.5053313970565796, -1.0689395666122437]"
東経140.45972度,座標・経度,0,annotator,0,"[-0.5906081199645996, -0.07486577332019806, 0.48496630787849426]"
カミこ,別名,0,crowd,1,"[0.24063125252723694, 0.5985693335533142, -0.863740086555481]"
"1,660メートル",水面標高,0,crowd,0,"[0.417027086019516, 0.8275454044342041, -1.386912226676941]"
1966年（昭和41年）7月,形成時期,0,crowd,0,"[0.4088808000087738, 0.6020568013191223, -1.1096867322921753]"
アイスランド,国,1,system,0,"[0.5166860222816467, 0.422516793012619, -1.0399912595748901]"
北緯36度08分11.34秒,島,0,annotator,0,"[-0.6406297087669373, -0.07960769534111023, 0.5135370492935181]"
樽前山,所在地,1,system,0,"[0.5813961625099182, 0.5015639066696167, -1.213639497756958]"
えひめ森林公園,公園,1,crowd,0,"[0.2082352340221405, 0.5920208692550659, -0.8010002374649048]"
4▁m,平均水深,1,crowd,1,"[0.5666329264640808, 1.2651126384735107, -2.026602268218994]"
東経167.80000度,幅,0,annotator,0,"[-0.670287013053894, -0.2066224217414856, 0.6703577637672424]"
ボウバアマモ群落,植物,0,crowd,0,"[0.30494460463523865, 0.5926563143730164, -0.9184245467185974]"
チャーチル川,流入・流出河川,1,crowd,1,"[0.2744772732257843, 0.6776190996170044, -1.003955364227295]"
下北半島の北東端,所在地,0,annotator,0,"[-0.5059685707092285, 0.14536210894584656, 0.23834064602851868]"
おびらめの沢,流入・流出河川,1,crowd,1,"[-0.11830256879329681, 0.6297319531440735, -0.5070698857307434]"
東経136度52分52.4秒,座標・経度,0,annotator,0,"[-0.42435359954833984, 0.04021020978689194, 0.07417948544025421]"
北緯36.74056度,座標・緯度,0,annotator,0,"[-0.7087031006813049, -0.17337173223495483, 0.6663483381271362]"
36.06806,座標・緯度,0,crowd,0,"[0.3718114495277405, 1.037928819656372, -1.5709619522094727]"
標高1691m,所在地,0,crowd,0,"[0.1310790628194809, 0.6324906349182129, -0.8076546788215637]"
この地方に「高架沼に春過ぎても白鳥居るは凶」という言い伝えがある,名前の謂れ,0,crowd,0,"[-0.06043076887726784, 1.066191554069519, -1.0180833339691162]"
マケドニア,国,0,crowd,1,"[0.32010549306869507, 0.9287725687026978, -1.3938201665878296]"
11.0▁m,最大水深,1,crowd,1,"[0.31109580397605896, 1.0270267724990845, -1.469651460647583]"
36.37000,座標・緯度,0,crowd,0,"[0.28625115752220154, 0.8460244536399841, -1.2522729635238647]"
イリノイ州,所在地,0,crowd,0,"[0.15786108374595642, 0.6437493562698364, -0.8563563823699951]"
42.04167,座標・緯度,0,crowd,0,"[0.3152197003364563, 0.9213070273399353, -1.376341700553894]"
10m,水深,0,crowd,0,"[0.23720461130142212, 0.8391103148460388, -1.1821480989456177]"
5.7▁m,平均水深,1,crowd,1,"[0.46495452523231506, 0.9971184730529785, -1.6270502805709839]"
死火山,種類,0,system,0,"[0.49808627367019653, 0.42317771911621094, -0.999142050743103]"
東経145.35000度,座標・経度,0,annotator,0,"[-0.7205653786659241, -0.16883908212184906, 0.6742591261863708]"
西経67度59分,幅,0,annotator,0,"[-0.5655137300491333, -0.11629995703697205, 0.4866521954536438]"
東経137度50分36秒,幅,0,annotator,0,"[-0.6873769760131836, -0.16865694522857666, 0.6271330118179321]"
北緯34度54分59.4秒,座標・緯度,0,annotator,0,"[-0.5924029350280762, -0.03988790884613991, 0.44961485266685486]"
ワカサギ,別名,0,system,0,"[0.6154317259788513, 0.3790290355682373, -1.1092506647109985]"
湖,種類,0,crowd,1,"[0.2940378785133362, 0.6962066888809204, -1.0950781106948853]"
ツルシギ,動物,0,crowd,1,"[0.12775477766990662, 0.6342642903327942, -0.7425841093063354]"
火山湖,種類,0,crowd,1,"[0.16074873507022858, 0.534218966960907, -0.7473164796829224]"
現代から見て最後にあたる氷河期の際に、海岸線の再隆起によって形成された,成因,0,crowd,0,"[-0.37447166442871094, 1.0142858028411865, -0.6328563690185547]"
イワナ,別名,0,system,0,"[0.5926212668418884, 0.37298381328582764, -1.06890070438385]"
