text,attribute,model prediction,model choise,answer,model output
タヌキ,動物,0,crowd,1,"[0.20123477280139923, 0.701471745967865, 0.09729348868131638]"
オオクチバス,別名,0,crowd,0,"[0.1764848679304123, 0.7365779876708984, 0.08693721145391464]"
基本的にコンゴ共和国とコンゴ民主共和国の国境は川の中央,所在地,0,crowd,0,"[0.062451478093862534, 0.8774851560592651, 0.06006336584687233]"
東経132度44分35秒,座標・経度,0,annotator,0,"[0.03456247225403786, 0.3404058814048767, 0.6250316500663757]"
"4,800▁sq▁mi",面積,0,crowd,0,"[0.12944819033145905, 0.8351176977157593, 0.03543412312865257]"
星湖亭,観光地,0,crowd,0,"[0.1353379786014557, 0.7484103441238403, 0.11625168472528458]"
139.46222,座標・経度,0,crowd,0,"[0.14454370737075806, 0.7778137922286987, 0.077642522752285]"
マリモ,動物,1,crowd,0,"[0.20164968073368073, 0.7107968330383301, 0.08755353093147278]"
めがみこ,読み,1,crowd,1,"[0.1068556010723114, 0.8286285400390625, 0.06451588124036789]"
北緯2度41分04秒,座標・緯度,0,annotator,0,"[0.04433206841349602, 0.4391833245754242, 0.5164845585823059]"
オオハクチョウ,動物,0,crowd,1,"[0.17644184827804565, 0.7214815616607666, 0.10207658261060715]"
"1,025m",成因,0,crowd,0,"[0.12624302506446838, 0.8269800543785095, 0.04677695035934448]"
赤沼ため池,動物,0,crowd,0,"[0.13609813153743744, 0.7512288689613342, 0.11267293244600296]"
池,種類,0,crowd,1,"[0.14397630095481873, 0.7633953094482422, 0.09262843430042267]"
ケニア共和国西部のリフトバレー州,所在地,0,crowd,0,"[0.07789690792560577, 0.7644133567810059, 0.15768976509571075]"
ブラックバス,別名,0,crowd,0,"[0.12998509407043457, 0.7623793482780457, 0.10763556510210037]"
バスク,湖岸の地域区分,0,crowd,0,"[0.14400529861450195, 0.7723067402839661, 0.08368797600269318]"
ザパドナーヤ川,流入・流出河川,1,crowd,1,"[0.14737491309642792, 0.7489491701126099, 0.10367591679096222]"
山形県・新潟県境の朝日山地にある以東岳北麓、山形県鶴岡市大鳥,所在地,0,crowd,0,"[0.0849069207906723, 0.8624057769775391, 0.05268729850649834]"
宍塚古墳群,観光地,1,crowd,0,"[0.0495305210351944, 0.570235013961792, 0.3802344799041748]"
ウグイ,別名,0,crowd,0,"[0.1678743213415146, 0.7571728229522705, 0.0749528557062149]"
オジロワシ,別名,0,crowd,0,"[0.17233380675315857, 0.7172669768333435, 0.11039916425943375]"
成田市,湖岸の地域区分,1,crowd,1,"[0.11496342718601227, 0.7714694142341614, 0.11356715112924576]"
北緯40度56分,座標・緯度,0,annotator,0,"[0.047815609723329544, 0.4142972528934479, 0.5378872156143188]"
430キロメートル,周囲長,1,crowd,1,"[0.15537257492542267, 0.7422364354133606, 0.10239098221063614]"
東経14.07500度,座標・経度,0,annotator,0,"[0.055067021399736404, 0.4626603424549103, 0.4822726547718048]"
ロシア,国,0,crowd,0,"[0.1276291161775589, 0.7655377388000488, 0.10683316737413406]"
ナイルティラピア,動物,1,crowd,0,"[0.1802956908941269, 0.7366708517074585, 0.08303339779376984]"
失業士族,別名,0,crowd,0,"[0.14142581820487976, 0.7466626763343811, 0.11191152781248093]"
グレン,流入・流出河川,0,crowd,0,"[0.19593733549118042, 0.7137883901596069, 0.09027422964572906]"
北海道,所在地,1,crowd,1,"[0.1192428395152092, 0.8134748339653015, 0.0672823041677475]"
ユタ州,湖岸の地域区分,0,crowd,0,"[0.1424369066953659, 0.7514793872833252, 0.10608376562595367]"
小プレスパ湖,別名,0,crowd,0,"[0.12746186554431915, 0.7628580331802368, 0.10968010872602463]"
"3,798▁km",長さ,0,crowd,0,"[0.13386127352714539, 0.8207290172576904, 0.04540969058871269]"
鶴の舞橋,橋・トンネル,0,crowd,1,"[0.17294500768184662, 0.752995491027832, 0.07405949383974075]"
東経42.817度,幅,0,annotator,0,"[0.045045942068099976, 0.37546616792678833, 0.5794879198074341]"
ヒドリガモ,動物,0,crowd,1,"[0.19179780781269073, 0.7275578379631042, 0.0806444063782692]"
東経50度40分,座標・経度,0,annotator,0,"[0.04495467245578766, 0.3998194634914398, 0.5552259087562561]"
Prespa▁e▁Vogël,動物,0,crowd,0,"[0.14996333420276642, 0.8051337599754333, 0.044902920722961426]"
白鳥,動物,1,crowd,1,"[0.18263773620128632, 0.72420334815979, 0.09315894544124603]"
13億,面積,0,crowd,0,"[0.1252760887145996, 0.7756365537643433, 0.09908733516931534]"
観光,産業,0,crowd,0,"[0.13171547651290894, 0.7557821273803711, 0.11250237375497818]"
西側には北アルプスが控え,所在地,0,crowd,0,"[0.0888374075293541, 0.8026085495948792, 0.10855405777692795]"
-17.33000,座標・経度,0,crowd,0,"[0.10810195654630661, 0.772965133190155, 0.11893293261528015]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.19732972979545593, 0.7038679122924805, 0.098802350461483]"
ヌー,別名,0,crowd,0,"[0.19601643085479736, 0.7077230215072632, 0.09626051783561707]"
マル・グラッド島,島,1,crowd,1,"[0.13067370653152466, 0.7403810620307922, 0.1289452314376831]"
59.01[1]▁km2周囲長96,面積,0,crowd,0,"[0.11691367626190186, 0.864821195602417, 0.018265143036842346]"
上流州,所在地,0,crowd,0,"[0.12504830956459045, 0.7689053416252136, 0.10604631900787354]"
クラッピー,動物,0,crowd,1,"[0.18092253804206848, 0.7465958595275879, 0.07248161733150482]"
North▁Pond,長さ,0,crowd,0,"[0.15937110781669617, 0.7983021140098572, 0.04232676327228546]"
オオカナダモ,植物,1,crowd,1,"[0.1939454972743988, 0.7252830266952515, 0.08077150583267212]"
運河,流入・流出河川,0,crowd,0,"[0.13225874304771423, 0.7812016606330872, 0.08653964847326279]"
コサギ,別名,0,crowd,0,"[0.184364914894104, 0.7376112341880798, 0.07802385836839676]"
大理市下関鎮附近の,所在地,0,crowd,0,"[0.09531018137931824, 0.8041841387748718, 0.10050565004348755]"
ニカラグア,国,1,crowd,1,"[0.18834829330444336, 0.7208914160728455, 0.09076036512851715]"
湖,種類,0,crowd,1,"[0.12227141857147217, 0.7896603941917419, 0.08806823939085007]"
沖縄県内,所在地,0,crowd,0,"[0.15890763700008392, 0.7436043620109558, 0.09748800098896027]"
35.,座標・緯度,0,crowd,0,"[0.11200576275587082, 0.8308517336845398, 0.05714254826307297]"
人造,成因,0,crowd,1,"[0.20219416916370392, 0.7060209512710571, 0.09178490191698074]"
アワセカニダマシマメアゲマキ,動物,0,crowd,1,"[0.193556010723114, 0.6988251209259033, 0.10761889070272446]"
550万年前,形成時期,0,crowd,1,"[0.1263427436351776, 0.7765907049179077, 0.09706650674343109]"
アルゼンチン,国,1,crowd,1,"[0.13032223284244537, 0.7854312062263489, 0.08424652367830276]"
Таймы́рское▁о́зеро,動物,0,crowd,0,"[0.13409307599067688, 0.802885115146637, 0.06302175670862198]"
ヨット,動物,0,crowd,0,"[0.20460791885852814, 0.6966624855995178, 0.09872952103614807]"
北緯59度12分,島,0,annotator,0,"[0.05283372849225998, 0.4353116750717163, 0.5118545293807983]"
クサガメ,動物,1,crowd,1,"[0.18223054707050323, 0.7074549198150635, 0.11031448841094971]"
876km2,面積,1,crowd,1,"[0.13916854560375214, 0.7377490997314453, 0.12308234721422195]"
約3km,面積,0,crowd,0,"[0.1202593594789505, 0.7795820832252502, 0.10015857219696045]"
ヘラブナ,別名,0,crowd,0,"[0.16684579849243164, 0.7442129254341125, 0.08894126117229462]"
サンフアン川,流入・流出河川,1,crowd,1,"[0.13080038130283356, 0.7509309649467468, 0.11826865375041962]"
4.4km,幅,1,crowd,0,"[0.10870490968227386, 0.8174104690551758, 0.07388456910848618]"
138.62500,幅,0,crowd,0,"[0.12331131845712662, 0.759652316570282, 0.1170363500714302]"
美度呂池,動物,0,crowd,0,"[0.32852134108543396, 0.5940257906913757, 0.07745281606912613]"
中国,国,1,crowd,1,"[0.13288471102714539, 0.7809526920318604, 0.08616254478693008]"
10m,最大水深,0,crowd,0,"[0.11093425750732422, 0.8189813494682312, 0.07008442282676697]"
下流端,所在地,0,crowd,0,"[0.12600106000900269, 0.7665053009986877, 0.10749368369579315]"
ヴェーネルン湖の東,所在地,0,crowd,1,"[0.1253415048122406, 0.7615106701850891, 0.11314781755208969]"
小村田,湖岸の地域区分,0,crowd,0,"[0.13428126275539398, 0.7570750713348389, 0.10864374041557312]"
オオセグロカモメ,動物,0,crowd,1,"[0.19732770323753357, 0.7001468539237976, 0.10252541303634644]"
埼玉県さいたま市桜区から戸田市,所在地,1,crowd,1,"[0.11029251664876938, 0.7914108633995056, 0.09829659759998322]"
中,成因,0,crowd,0,"[0.13561183214187622, 0.7691606879234314, 0.0952274277806282]"
日本,国,0,crowd,0,"[0.12571579217910767, 0.79575115442276, 0.07853303849697113]"
甲,別名,0,crowd,0,"[0.12926378846168518, 0.7890490889549255, 0.08168710023164749]"
Lago▁de▁Nicaragua,動物,0,crowd,0,"[0.13444514572620392, 0.8050771951675415, 0.060477692633867264]"
4▁km,周囲長,0,crowd,0,"[0.11406081914901733, 0.8421427011489868, 0.04379642754793167]"
ネバダ州とアリゾナ州にまたがっ,所在地,0,crowd,0,"[0.0694226548075676, 0.627556562423706, 0.30302080512046814]"
池,種類,1,crowd,1,"[0.15275590121746063, 0.7462881803512573, 0.10095593333244324]"
1973年,形成時期,0,crowd,0,"[0.11333516985177994, 0.8194065093994141, 0.06725827604532242]"
吉林省,所在地,1,crowd,1,"[0.1375788450241089, 0.7362776398658752, 0.12614350020885468]"
ミネソタ州,湖岸の地域区分,0,crowd,0,"[0.14088092744350433, 0.7483707070350647, 0.11074832826852798]"
語で「大きな湖」を意味する,名前の謂れ,0,crowd,0,"[0.10189266502857208, 0.8169860243797302, 0.08112137764692307]"
東経130度02分13秒,座標・経度,0,annotator,0,"[0.04040611535310745, 0.38933297991752625, 0.5702609419822693]"
オオハクチョウ,動物,0,crowd,1,"[0.19534915685653687, 0.7226175665855408, 0.08203328400850296]"
北緯11度37分,島,0,annotator,0,"[0.04406584054231644, 0.3746401369571686, 0.5812940001487732]"
クラスノヴォーツク,湖岸の地域区分,0,crowd,1,"[0.18375785648822784, 0.7202565670013428, 0.09598560631275177]"
東経134.0939722度,幅,0,annotator,0,"[0.04286707565188408, 0.3832043707370758, 0.5739285945892334]"
ヴォルガ川,流入・流出河川,1,crowd,1,"[0.13930003345012665, 0.7402573227882385, 0.12044265866279602]"
Lake▁El'gygytgyn,別名,0,crowd,1,"[0.14756236970424652, 0.7851262092590332, 0.06731143593788147]"
コイ,動物,1,crowd,1,"[0.1978130340576172, 0.7190801501274109, 0.08310683071613312]"
布田川,流入・流出河川,0,crowd,0,"[0.13966545462608337, 0.7493417859077454, 0.11099276691675186]"
ロシア,国,0,crowd,0,"[0.1494058072566986, 0.7424895167350769, 0.1081046387553215]"
"1,775▁▁m",水面標高,1,crowd,1,"[0.13213524222373962, 0.8499347567558289, 0.017930034548044205]"
北緯33度10分55秒,座標・緯度,0,annotator,0,"[0.0414564274251461, 0.36975640058517456, 0.5887871980667114]"
ウグイ,動物,1,crowd,1,"[0.19054259359836578, 0.7141537666320801, 0.09530363231897354]"
ビワマス,動物,0,crowd,0,"[0.33561310172080994, 0.5444698929786682, 0.11991702020168304]"
泥炭の浮島を形成する湿原は寒冷地に多く見られるが温暖な地域に存在する例は少なく、石炭の生成過程を知る資料としても貴重であること,名前の謂れ,0,crowd,0,"[0.08686164021492004, 0.831123948097229, 0.08201443403959274]"
41.667,島,0,crowd,0,"[0.08757850527763367, 0.8684749007225037, 0.04394656792283058]"
"約1,100万年まえ",形成時期,0,crowd,0,"[0.09399770945310593, 0.8136561512947083, 0.09234611690044403]"
8910111213141516171819,長さ,0,crowd,0,"[0.17968280613422394, 0.7286849021911621, 0.09163231402635574]"
カワカマス,別名,0,crowd,0,"[0.20425765216350555, 0.7096574306488037, 0.08608489483594894]"
観光,産業,0,crowd,1,"[0.1340693086385727, 0.7739769816398621, 0.09195370227098465]"
ヌマガヤ,植物,1,crowd,1,"[0.1930840015411377, 0.7087938785552979, 0.09812209755182266]"
フエゴ島,所在地,1,crowd,0,"[0.1294887512922287, 0.7459468245506287, 0.12456443905830383]"
アルバニア,国,1,crowd,0,"[0.16783678531646729, 0.7301793694496155, 0.10198386013507843]"
東経130.03694度,幅,0,annotator,0,"[0.047402527183294296, 0.38303157687187195, 0.5695658922195435]"
激しい戦闘により沖縄本島中南部は焦土と化した,成因,0,crowd,0,"[0.09900619089603424, 0.85582435131073, 0.04516946151852608]"
腐植栄養型,種類,0,crowd,1,"[0.1504502296447754, 0.7687641978263855, 0.08078556507825851]"
佐倉城址公園,公園,1,crowd,0,"[0.14047302305698395, 0.7444022297859192, 0.11512469500303268]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.1896030604839325, 0.7023168206214905, 0.1080801710486412]"
オオハクチョウ,別名,0,crowd,0,"[0.1891765594482422, 0.7251153588294983, 0.08570805937051773]"
ブルーギル,別名,0,crowd,0,"[0.16954036056995392, 0.7585436105728149, 0.07191598415374756]"
Lareo▁urtegia,動物,0,crowd,0,"[0.17546346783638, 0.7766081690788269, 0.047928374260663986]"
ヨンショーピング,動物,0,crowd,0,"[0.1992788314819336, 0.6938608288764954, 0.10686038434505463]"
33,座標・緯度,0,crowd,0,"[0.11834433674812317, 0.8192296624183655, 0.062425993382930756]"
桜ヶ池,別名,0,crowd,0,"[0.18122951686382294, 0.6490145921707153, 0.1697559505701065]"
立山黒部アルペン,観光地,0,crowd,0,"[0.1439562737941742, 0.7479361891746521, 0.10810751467943192]"
東経130度55分52秒,座標・経度,0,annotator,0,"[0.05309553071856499, 0.435861736536026, 0.5110427141189575]"
ネブラスカ州,湖岸の地域区分,1,crowd,0,"[0.1418730765581131, 0.7493695616722107, 0.10875733941793442]"
"Çarpanak島,",最大水深,0,crowd,0,"[0.12142550945281982, 0.7775661945343018, 0.10100831091403961]"
板井神社,観光地,0,crowd,0,"[0.14128470420837402, 0.7378541827201843, 0.12086112797260284]"
隕石クレーター,成因,0,crowd,0,"[0.146197110414505, 0.7345520853996277, 0.11925084888935089]"
90.683,座標・経度,0,crowd,0,"[0.11143279075622559, 0.8201356530189514, 0.0684315413236618]"
静岡県浜松市天竜区（旧磐田郡水窪町,所在地,0,crowd,0,"[0.1093115359544754, 0.8457049131393433, 0.044983506202697754]"
ナイル川,流入・流出河川,1,crowd,1,"[0.12577898800373077, 0.7538655400276184, 0.12035547941923141]"
インドネシア,国,1,crowd,1,"[0.11417294293642044, 0.8385794758796692, 0.04724763333797455]"
火山,種類,0,crowd,0,"[0.13818220794200897, 0.7717393636703491, 0.0900784283876419]"
"4,000,000▁m³",面積,0,crowd,0,"[0.10492187738418579, 0.8461449146270752, 0.04893320053815842]"
グラッド島,島,0,crowd,0,"[0.12708470225334167, 0.7521154284477234, 0.12079988420009613]"
市柳沼,流入・流出河川,0,crowd,0,"[0.18323715031147003, 0.7294724583625793, 0.08729041367769241]"
バリンゴこ,読み,1,crowd,1,"[0.13305680453777313, 0.7419428825378418, 0.12500035762786865]"
氷河,成因,0,crowd,0,"[0.188560351729393, 0.7176624536514282, 0.09377719461917877]"
北カスピ海,構成する湖沼,0,crowd,1,"[0.12793807685375214, 0.754260778427124, 0.11780112236738205]"
"4,560▁km2",面積,1,crowd,1,"[0.11416491121053696, 0.8512104153633118, 0.03462469205260277]"
ため池,種類,1,crowd,1,"[0.19106319546699524, 0.715164303779602, 0.09377244859933853]"
36.74056,島,0,crowd,0,"[0.10824145376682281, 0.8251134753227234, 0.06664503365755081]"
プロヴァンス＝アルプ＝コート,湖岸の地域区分,0,crowd,0,"[0.11192963272333145, 0.6734648942947388, 0.21460549533367157]"
吉田,観光地,0,crowd,0,"[0.13790908455848694, 0.788722813129425, 0.07336817681789398]"
約25km,長さ,0,crowd,0,"[0.09946943074464798, 0.7838865518569946, 0.11664404720067978]"
イエローヘッド湖,別名,0,crowd,0,"[0.1266101747751236, 0.7431516647338867, 0.1302381455898285]"
チベット自治区山南市ナンカルツェ県,所在地,1,crowd,1,"[0.08910184353590012, 0.8212267756462097, 0.08967136591672897]"
カキツバタ,植物,1,crowd,1,"[0.18674807250499725, 0.7234562039375305, 0.08979573100805283]"
マガジャネス,流入・流出河川,0,crowd,0,"[0.19924038648605347, 0.7156407237052917, 0.08511889725923538]"
農業,産業,1,crowd,0,"[0.10936398804187775, 0.8099854588508606, 0.08065056055784225]"
ダム,種類,0,crowd,0,"[0.11617575585842133, 0.8063985705375671, 0.07742564380168915]"
Rognac,湖岸の地域区分,0,crowd,1,"[0.1767185926437378, 0.7322733402252197, 0.09100803732872009]"
1997年,形成時期,1,crowd,0,"[0.12459754198789597, 0.7696676850318909, 0.10573482513427734]"
湖,種類,1,crowd,1,"[0.1168237030506134, 0.8075759410858154, 0.07560035586357117]"
コロラド川,流入・流出河川,0,crowd,1,"[0.1352764368057251, 0.7619897723197937, 0.1027337834239006]"
Oreochromis,動物,0,crowd,0,"[0.1913789063692093, 0.7297835946083069, 0.07883748412132263]"
北,所在地,0,crowd,0,"[0.11463905870914459, 0.803031325340271, 0.0823296383023262]"
15▁m▁(49▁ft),最大水深,0,crowd,0,"[0.12900997698307037, 0.8481993079185486, 0.02279071882367134]"
フナ,別名,0,crowd,0,"[0.19072480499744415, 0.7071706652641296, 0.10210460424423218]"
ムルマンスク州、コラ半島の南西部,所在地,0,crowd,0,"[0.0794459879398346, 0.7029027938842773, 0.21765121817588806]"
1〜2m,水深,0,crowd,0,"[0.17672547698020935, 0.7346596121788025, 0.08861485123634338]"
アオサギ,動物,1,crowd,1,"[0.1986166387796402, 0.7093507051467896, 0.09203264117240906]"
東経36度05分,幅,0,annotator,0,"[0.03892778977751732, 0.36521729826927185, 0.5958549380302429]"
ベッコウトンボ,別名,0,crowd,0,"[0.1818646788597107, 0.7340344786643982, 0.08410077542066574]"
北緯34度54分59.4秒,島,0,annotator,0,"[0.051439154893159866, 0.43733102083206177, 0.5112298727035522]"
北緯10.23250度,島,0,annotator,0,"[0.05011175200343132, 0.40295490622520447, 0.5469333529472351]"
熊本県阿蘇郡西原村,所在地,1,crowd,1,"[0.10659653693437576, 0.8265265226364136, 0.06687695533037186]"
イガイ,動物,0,crowd,0,"[0.1936381310224533, 0.710218608379364, 0.09614323824644089]"
水位調節堰,構成する湖沼,0,crowd,0,"[0.13725727796554565, 0.7488026022911072, 0.11394009739160538]"
127▁▁m,水面標高,1,crowd,1,"[0.16419611871242523, 0.7761932611465454, 0.05961064249277115]"
堰止湖,形成時期,0,crowd,0,"[0.1158374771475792, 0.785473108291626, 0.09868936240673065]"
江川,流入・流出河川,1,crowd,1,"[0.18140119314193726, 0.7342625856399536, 0.08433616906404495]"
泥濘,名前の謂れ,0,crowd,0,"[0.1775936335325241, 0.7456745505332947, 0.0767318531870842]"
以東岳北麓,所在地,0,crowd,0,"[0.15631437301635742, 0.733464241027832, 0.11022137105464935]"
西蓮寺,湖岸の地域区分,0,crowd,0,"[0.18073810636997223, 0.7499197721481323, 0.06934212148189545]"
湖,種類,1,crowd,1,"[0.11282739788293839, 0.821599543094635, 0.06557303667068481]"
東経140.163194度,幅,0,annotator,0,"[0.04451664909720421, 0.3648734390735626, 0.5906099677085876]"
北緯36度56分10秒,座標・緯度,0,annotator,0,"[0.03682718053460121, 0.36529573798179626, 0.5978770852088928]"
約0.5km,長さ,1,crowd,1,"[0.08855795860290527, 0.7903262972831726, 0.12111571431159973]"
Pont-de-Bouc,湖岸の地域区分,0,crowd,0,"[0.1097995862364769, 0.7626911401748657, 0.1275092363357544]"
東経36.083度,幅,0,annotator,0,"[0.046751104295253754, 0.400713175535202, 0.5525357723236084]"
28.933,島,0,crowd,0,"[0.11568085104227066, 0.8000347018241882, 0.08428443968296051]"
ホール・イン・ザ・ロック・クロッシング,観光地,0,crowd,1,"[0.19422519207000732, 0.7180662751197815, 0.0877085030078888]"
ヒノキ,植物,1,crowd,1,"[0.18308396637439728, 0.7351802587509155, 0.08173574507236481]"
おおきりはたためいけ,読み,1,crowd,1,"[0.09732653200626373, 0.7635301351547241, 0.13914328813552856]"
北緯36度56分10秒,島,0,annotator,0,"[0.057507630437612534, 0.4672367572784424, 0.4752556383609772]"
東経33.000度,座標・経度,0,annotator,0,"[0.05005901679396629, 0.4327947497367859, 0.5171462297439575]"
キアシシギ,別名,0,crowd,0,"[0.19191353023052216, 0.7184416055679321, 0.08964487910270691]"
ムジナモ,植物,0,crowd,1,"[0.1957908719778061, 0.7138117551803589, 0.09039737284183502]"
ジネズミ,別名,0,crowd,0,"[0.19846650958061218, 0.7184923887252808, 0.08304107189178467]"
ミミズ,動物,1,crowd,1,"[0.18924567103385925, 0.7329632639884949, 0.07779108732938766]"
観光,産業,0,crowd,1,"[0.13959145545959473, 0.7562562823295593, 0.10415226966142654]"
オイカワ,動物,1,crowd,1,"[0.17593435943126678, 0.7394040822982788, 0.08466159552335739]"
北緯43.30000度,座標・緯度,0,annotator,0,"[0.052217885851860046, 0.4455098509788513, 0.5022722482681274]"
淡水,水質（淡水・汽水）,0,crowd,0,"[0.18170849978923798, 0.7229067087173462, 0.09538482874631882]"
26▁m,最大水深,1,crowd,1,"[0.13493742048740387, 0.8163501024246216, 0.04871244728565216]"
サツキマス,別名,0,crowd,0,"[0.3444669544696808, 0.5419346690177917, 0.11359833925962448]"
Moliniopsis▁japonica,別名,0,crowd,0,"[0.1654161661863327, 0.7624961733818054, 0.07208764553070068]"
134,座標・経度,0,crowd,0,"[0.20611217617988586, 0.6998540759086609, 0.09403368085622787]"
多々良沼公園,公園,0,crowd,0,"[0.1223156526684761, 0.7721496820449829, 0.10553460568189621]"
漁業補償金,産業,0,crowd,0,"[0.11677820980548859, 0.7448869943618774, 0.13833482563495636]"
大池,動物,0,crowd,0,"[0.18806731700897217, 0.7271212339401245, 0.08481146395206451]"
樽前ガロー,観光地,0,crowd,1,"[0.13106122612953186, 0.736159086227417, 0.13277971744537354]"
la▁Touloubre,流入・流出河川,0,crowd,1,"[0.11277208477258682, 0.8247300982475281, 0.0624978169798851]"
マハチカラ,流入・流出河川,0,crowd,0,"[0.16608338057994843, 0.7541092038154602, 0.07980738580226898]"
州立公園,公園,1,crowd,0,"[0.1306648701429367, 0.7603161931037903, 0.10901899635791779]"
マリニャーヌ,湖岸の地域区分,1,crowd,1,"[0.1915275603532791, 0.7146953344345093, 0.09377706050872803]"
"1,972▁m",水面標高,1,crowd,1,"[0.1375027745962143, 0.81699538230896, 0.045501790940761566]"
エンクハウゼン,湖岸の地域区分,1,crowd,1,"[0.18699613213539124, 0.7210339307785034, 0.09196996688842773]"
貯,成因,0,crowd,0,"[0.12348032742738724, 0.7955076098442078, 0.0810120552778244]"
トルクメンバシ,湖岸の地域区分,0,crowd,1,"[0.1976775974035263, 0.7156453728675842, 0.08667702972888947]"
ビワ,植物,0,crowd,0,"[0.183455228805542, 0.7314594388008118, 0.08508536219596863]"
南北1～1.5キロメートルの東西に細長く広がる小さな湖,成因,0,crowd,0,"[0.10252063721418381, 0.8484362363815308, 0.049043089151382446]"
27km,周囲長,0,crowd,1,"[0.11196606606245041, 0.8112245798110962, 0.0768093466758728]"
ワカサギ,別名,0,crowd,0,"[0.18777313828468323, 0.7187983989715576, 0.09342849254608154]"
22.79389,座標・緯度,0,crowd,0,"[0.0991746261715889, 0.8464487195014954, 0.05437667295336723]"
ジネズミ,動物,1,crowd,1,"[0.1913103461265564, 0.7143765091896057, 0.09431315958499908]"
石油,産業,0,crowd,0,"[0.12010790407657623, 0.7778841257095337, 0.10200797021389008]"
Μεγάλη▁Πρέσπα,別名,1,crowd,0,"[0.1602371484041214, 0.7857228517532349, 0.05404006689786911]"
26▁m▁(85,成因,0,crowd,0,"[0.11313477158546448, 0.8460268378257751, 0.04083836451172829]"
貯水池,種類,1,crowd,1,"[0.15733888745307922, 0.7759543657302856, 0.06670678406953812]"
御泥池▁真泥,別名,0,crowd,0,"[0.2033953070640564, 0.6813032627105713, 0.11530137062072754]"
網走管内網走郡津別町字沼沢,所在地,1,crowd,0,"[0.11151031404733658, 0.8115293979644775, 0.07696028053760529]"
"約332,000m2",面積,1,crowd,1,"[0.08615036308765411, 0.7680109739303589, 0.14583870768547058]"
アイスランド,国,0,crowd,1,"[0.18731029331684113, 0.7153645753860474, 0.09732512384653091]"
ジュンサイ,動物,0,crowd,0,"[0.17581497132778168, 0.7303892374038696, 0.09379584342241287]"
東経140.45972度,座標・経度,0,annotator,0,"[0.050621919333934784, 0.40425336360931396, 0.5451247096061707]"
カミこ,別名,0,crowd,1,"[0.1424017995595932, 0.7368776798248291, 0.12072055786848068]"
"1,660メートル",水面標高,0,crowd,0,"[0.13398125767707825, 0.7931517958641052, 0.07286699116230011]"
1966年（昭和41年）7月,形成時期,0,crowd,0,"[0.14049413800239563, 0.7768135666847229, 0.08269228041172028]"
アイスランド,国,0,crowd,0,"[0.1944141536951065, 0.7129969000816345, 0.09258897602558136]"
北緯36度08分11.34秒,島,0,annotator,0,"[0.05251224711537361, 0.4657502770423889, 0.48173752427101135]"
樽前山,所在地,0,crowd,0,"[0.1725653111934662, 0.7524362802505493, 0.07499844580888748]"
えひめ森林公園,公園,1,crowd,0,"[0.1363755315542221, 0.7417588829994202, 0.12186560034751892]"
4▁m,平均水深,1,crowd,1,"[0.10608178377151489, 0.8611009120941162, 0.0328173004090786]"
東経167.80000度,幅,0,annotator,0,"[0.04592721909284592, 0.37509724497795105, 0.5789755582809448]"
ボウバアマモ群落,植物,0,crowd,0,"[0.15889966487884521, 0.7295979857444763, 0.11150231957435608]"
チャーチル川,流入・流出河川,1,crowd,1,"[0.1313209980726242, 0.7612943053245544, 0.10738470405340195]"
下北半島の北東端,所在地,0,crowd,0,"[0.06428805738687515, 0.5077594518661499, 0.42795243859291077]"
おびらめの沢,流入・流出河川,1,crowd,1,"[0.10387835651636124, 0.704997181892395, 0.19112445414066315]"
東経136度52分52.4秒,座標・経度,1,crowd,0,"[0.05346059054136276, 0.5182254314422607, 0.4283140301704407]"
北緯36.74056度,座標・緯度,0,annotator,0,"[0.039690788835287094, 0.36957767605781555, 0.5907315015792847]"
36.06806,座標・緯度,0,crowd,0,"[0.09556511044502258, 0.8490189909934998, 0.055415961891412735]"
標高1691m,所在地,0,crowd,0,"[0.11992210149765015, 0.7449190616607666, 0.13515888154506683]"
この地方に「高架沼に春過ぎても白鳥居るは凶」という言い伝えがある,名前の謂れ,0,crowd,0,"[0.07377049326896667, 0.8426900506019592, 0.0835394486784935]"
マケドニア,国,0,crowd,1,"[0.11466698348522186, 0.8143681883811951, 0.07096484303474426]"
11.0▁m,最大水深,1,crowd,1,"[0.09738469868898392, 0.8464698791503906, 0.056145451962947845]"
36.37000,座標・緯度,0,crowd,0,"[0.11089503765106201, 0.8164405822753906, 0.07266432791948318]"
イリノイ州,所在地,0,crowd,0,"[0.12471958994865417, 0.7471231818199158, 0.12815718352794647]"
42.04167,座標・緯度,0,crowd,0,"[0.11056754738092422, 0.8228883147239685, 0.06654412299394608]"
10m,水深,0,crowd,0,"[0.11142198741436005, 0.8132331371307373, 0.07534484565258026]"
5.7▁m,平均水深,1,crowd,1,"[0.11936450004577637, 0.8310794830322266, 0.049556002020835876]"
死火山,種類,0,crowd,0,"[0.18847951292991638, 0.7054779529571533, 0.1060425266623497]"
東経145.35000度,座標・経度,0,annotator,0,"[0.0392799898982048, 0.36515915393829346, 0.5955609083175659]"
西経67度59分,幅,0,annotator,0,"[0.05600258708000183, 0.44615858793258667, 0.4978388845920563]"
東経137度50分36秒,幅,0,annotator,0,"[0.03859507665038109, 0.3618108928203583, 0.599593997001648]"
北緯34度54分59.4秒,座標・緯度,1,crowd,0,"[0.05681908130645752, 0.484125554561615, 0.45905542373657227]"
