text,attribute,model prediction,model choise,answer,model output
タヌキ,動物,0,crowd,1,"[0.32959192991256714, 0.5732936263084412, 0.0971144363284111]"
オオクチバス,別名,0,crowd,0,"[0.2949400842189789, 0.6270884275436401, 0.07797151058912277]"
基本的にコンゴ共和国とコンゴ民主共和国の国境は川の中央,所在地,0,crowd,0,"[0.134715735912323, 0.8042098879814148, 0.06107436493039131]"
東経132度44分35秒,座標・経度,0,annotator,0,"[0.08256975561380386, 0.31670886278152466, 0.6007214188575745]"
"4,800▁sq▁mi",面積,0,crowd,0,"[0.2442118525505066, 0.7212736010551453, 0.03451461344957352]"
星湖亭,観光地,0,crowd,0,"[0.2152707576751709, 0.6710764169692993, 0.11365284770727158]"
139.46222,座標・経度,0,crowd,0,"[0.23072998225688934, 0.6858789324760437, 0.08339113742113113]"
マリモ,動物,1,crowd,0,"[0.3277357816696167, 0.5914469361305237, 0.0808173343539238]"
めがみこ,読み,1,crowd,1,"[0.20322144031524658, 0.7319284081459045, 0.06485019624233246]"
北緯2度41分04秒,座標・緯度,0,annotator,0,"[0.09280916303396225, 0.37851813435554504, 0.5286726951599121]"
オオハクチョウ,動物,0,crowd,1,"[0.2903515696525574, 0.6080549359321594, 0.10159344971179962]"
"1,025m",成因,0,crowd,0,"[0.21278055012226105, 0.7404524683952332, 0.0467669852077961]"
赤沼ため池,動物,0,crowd,0,"[0.22520369291305542, 0.6667143702507019, 0.10808196663856506]"
池,種類,0,crowd,1,"[0.25279566645622253, 0.6634332537651062, 0.08377107977867126]"
ケニア共和国西部のリフトバレー州,所在地,0,crowd,0,"[0.13851377367973328, 0.6889939904212952, 0.17249225080013275]"
ブラックバス,別名,0,crowd,0,"[0.22449257969856262, 0.6669257879257202, 0.10858163982629776]"
バスク,湖岸の地域区分,0,crowd,0,"[0.2432413548231125, 0.670638918876648, 0.08611965924501419]"
ザパドナーヤ川,流入・流出河川,1,crowd,1,"[0.24529056251049042, 0.6487663984298706, 0.10594305396080017]"
山形県・新潟県境の朝日山地にある以東岳北麓、山形県鶴岡市大鳥,所在地,0,crowd,0,"[0.1774870753288269, 0.7633358240127563, 0.05917711183428764]"
宍塚古墳群,観光地,1,crowd,0,"[0.13913898169994354, 0.5054556131362915, 0.35540542006492615]"
ウグイ,別名,0,crowd,0,"[0.297658234834671, 0.6256730556488037, 0.07666874676942825]"
オジロワシ,別名,0,crowd,0,"[0.28727951645851135, 0.60670006275177, 0.10602042078971863]"
成田市,湖岸の地域区分,1,crowd,1,"[0.1985124945640564, 0.6887177228927612, 0.1127697303891182]"
北緯40度56分,座標・緯度,0,annotator,0,"[0.09211675077676773, 0.34694814682006836, 0.5609350800514221]"
430キロメートル,周囲長,1,crowd,1,"[0.2478363811969757, 0.6534464955329895, 0.09871716797351837]"
東経14.07500度,座標・経度,1,crowd,0,"[0.10409793257713318, 0.4501267969608307, 0.4457753300666809]"
ロシア,国,0,crowd,0,"[0.21350234746932983, 0.6821010708808899, 0.10439655184745789]"
ナイルティラピア,動物,1,crowd,0,"[0.314795583486557, 0.602828323841095, 0.08237606287002563]"
失業士族,別名,0,crowd,0,"[0.22376300394535065, 0.668096661567688, 0.10814033448696136]"
グレン,流入・流出河川,0,crowd,0,"[0.32690194249153137, 0.5821861624717712, 0.09091191738843918]"
北海道,所在地,1,crowd,1,"[0.20720310509204865, 0.7220286130905151, 0.07076821476221085]"
ユタ州,湖岸の地域区分,0,crowd,0,"[0.22146227955818176, 0.6664009094238281, 0.1121368259191513]"
小プレスパ湖,別名,0,crowd,0,"[0.23384623229503632, 0.6520610451698303, 0.11409272998571396]"
"3,798▁km",長さ,0,crowd,0,"[0.23980014026165009, 0.720538318157196, 0.03966159373521805]"
鶴の舞橋,橋・トンネル,0,crowd,1,"[0.30077120661735535, 0.6231215000152588, 0.07610730826854706]"
東経42.817度,幅,0,annotator,0,"[0.0968598946928978, 0.3449981212615967, 0.5581419467926025]"
ヒドリガモ,動物,0,crowd,1,"[0.3171885013580322, 0.602241039276123, 0.08057049661874771]"
東経50度40分,座標・経度,0,annotator,0,"[0.0977834016084671, 0.3667811453342438, 0.5354354381561279]"
Prespa▁e▁Vogël,動物,0,crowd,0,"[0.27392902970314026, 0.680286169052124, 0.045784831047058105]"
白鳥,動物,1,crowd,1,"[0.3010835349559784, 0.6060449481010437, 0.0928715392947197]"
13億,面積,0,crowd,0,"[0.21218855679035187, 0.6950225234031677, 0.09278885275125504]"
観光,産業,0,crowd,0,"[0.2288016527891159, 0.6539484262466431, 0.11724989116191864]"
西側には北アルプスが控え,所在地,0,crowd,0,"[0.17293356359004974, 0.7221206426620483, 0.10494580119848251]"
-17.33000,座標・経度,0,crowd,0,"[0.1958346664905548, 0.6812180876731873, 0.12294726818799973]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.3236055076122284, 0.5911496877670288, 0.08524483442306519]"
ヌー,別名,0,crowd,0,"[0.3062323331832886, 0.5868393182754517, 0.10692835599184036]"
マル・グラッド島,島,1,crowd,1,"[0.21109743416309357, 0.6697728037834167, 0.11912976205348969]"
59.01[1]▁km2周囲長96,面積,0,crowd,0,"[0.23106861114501953, 0.7526131272315979, 0.016318248584866524]"
上流州,所在地,0,crowd,0,"[0.21037037670612335, 0.675098180770874, 0.11453143507242203]"
クラッピー,動物,0,crowd,1,"[0.3189125061035156, 0.6041181683540344, 0.07696934044361115]"
North▁Pond,長さ,0,crowd,0,"[0.28497013449668884, 0.6791586875915527, 0.035871170461177826]"
オオカナダモ,植物,1,crowd,1,"[0.32714828848838806, 0.5856630802154541, 0.08718866854906082]"
運河,流入・流出河川,0,crowd,0,"[0.2305040955543518, 0.6798413991928101, 0.08965446799993515]"
コサギ,別名,0,crowd,0,"[0.31420060992240906, 0.5993422865867615, 0.08645711094141006]"
大理市下関鎮附近の,所在地,0,crowd,0,"[0.16828587651252747, 0.7316670417785645, 0.1000470370054245]"
ニカラグア,国,1,crowd,1,"[0.31210049986839294, 0.5981553792953491, 0.08974409848451614]"
湖,種類,0,crowd,1,"[0.21243007481098175, 0.698911726474762, 0.08865828067064285]"
沖縄県内,所在地,0,crowd,0,"[0.3088086247444153, 0.584625780582428, 0.10656557977199554]"
35.,座標・緯度,0,crowd,0,"[0.1946931630373001, 0.754988968372345, 0.05031784251332283]"
人造,成因,0,crowd,1,"[0.3328196108341217, 0.577675998210907, 0.08950439840555191]"
アワセカニダマシマメアゲマキ,動物,0,crowd,1,"[0.3206113576889038, 0.5789034366607666, 0.1004851907491684]"
550万年前,形成時期,0,crowd,1,"[0.21919739246368408, 0.6847686767578125, 0.09603394567966461]"
アルゼンチン,国,1,crowd,1,"[0.22471614181995392, 0.6907472610473633, 0.084536612033844]"
Таймы́рское▁о́зеро,動物,0,crowd,0,"[0.2525182068347931, 0.6832009553909302, 0.06428083032369614]"
ヨット,動物,0,crowd,0,"[0.3270631730556488, 0.5769460797309875, 0.09599076211452484]"
北緯59度12分,島,0,annotator,0,"[0.09886917471885681, 0.3750079870223999, 0.5261228680610657]"
クサガメ,動物,1,crowd,1,"[0.2991146743297577, 0.5935461521148682, 0.10733914375305176]"
876km2,面積,1,crowd,1,"[0.21741577982902527, 0.6654112339019775, 0.11717303097248077]"
約3km,面積,0,crowd,0,"[0.22992774844169617, 0.6674787998199463, 0.10259339213371277]"
ヘラブナ,別名,0,crowd,0,"[0.29254117608070374, 0.6184046864509583, 0.08905413746833801]"
サンフアン川,流入・流出河川,1,crowd,1,"[0.21508632600307465, 0.6573196649551392, 0.127593994140625]"
4.4km,幅,1,crowd,0,"[0.1979551762342453, 0.718144416809082, 0.08390045166015625]"
138.62500,幅,0,crowd,0,"[0.19646631181240082, 0.6873593926429749, 0.11617428064346313]"
美度呂池,動物,0,system,0,"[0.47366905212402344, 0.4523468017578125, 0.07398413121700287]"
中国,国,1,crowd,1,"[0.22353696823120117, 0.6887214183807373, 0.0877416580915451]"
10m,最大水深,0,crowd,0,"[0.19989222288131714, 0.7211727499961853, 0.07893498241901398]"
下流端,所在地,0,crowd,0,"[0.22499844431877136, 0.6617472171783447, 0.11325430870056152]"
ヴェーネルン湖の東,所在地,0,crowd,1,"[0.19300319254398346, 0.6857227683067322, 0.12127400934696198]"
小村田,湖岸の地域区分,0,crowd,0,"[0.23011945188045502, 0.659127414226532, 0.11075315624475479]"
オオセグロカモメ,動物,0,crowd,1,"[0.31458207964897156, 0.5871688723564148, 0.09824901074171066]"
埼玉県さいたま市桜区から戸田市,所在地,1,crowd,1,"[0.1816614419221878, 0.7176934480667114, 0.10064511001110077]"
中,成因,0,crowd,0,"[0.23415115475654602, 0.661771833896637, 0.10407704859972]"
日本,国,0,crowd,0,"[0.21716979146003723, 0.7025545239448547, 0.08027566969394684]"
甲,別名,0,crowd,0,"[0.22985273599624634, 0.6886152029037476, 0.0815320611000061]"
Lago▁de▁Nicaragua,動物,0,crowd,0,"[0.23930664360523224, 0.6981134414672852, 0.06257988512516022]"
4▁km,周囲長,0,crowd,0,"[0.22115139663219452, 0.7351772785186768, 0.043671317398548126]"
ネバダ州とアリゾナ州にまたがっ,所在地,0,crowd,0,"[0.11990948766469955, 0.5855842232704163, 0.2945062816143036]"
池,種類,1,crowd,1,"[0.26744651794433594, 0.6299861073493958, 0.10256730020046234]"
1973年,形成時期,0,crowd,0,"[0.20767128467559814, 0.7179456353187561, 0.07438309490680695]"
吉林省,所在地,1,crowd,1,"[0.2022019475698471, 0.667547881603241, 0.1302502304315567]"
ミネソタ州,湖岸の地域区分,0,crowd,0,"[0.22961187362670898, 0.6654531359672546, 0.10493500530719757]"
語で「大きな湖」を意味する,名前の謂れ,0,crowd,0,"[0.18876393139362335, 0.7273483276367188, 0.0838877484202385]"
東経130度02分13秒,座標・経度,0,annotator,0,"[0.0772363469004631, 0.32379621267318726, 0.598967432975769]"
オオハクチョウ,動物,0,crowd,1,"[0.32808104157447815, 0.5860795974731445, 0.08583936095237732]"
北緯11度37分,島,0,annotator,0,"[0.0945143923163414, 0.34924447536468506, 0.5562411546707153]"
クラスノヴォーツク,湖岸の地域区分,0,crowd,1,"[0.30272382497787476, 0.6099820733070374, 0.08729412406682968]"
東経134.0939722度,幅,0,annotator,0,"[0.09473220258951187, 0.34829825162887573, 0.5569695830345154]"
ヴォルガ川,流入・流出河川,1,crowd,1,"[0.21610356867313385, 0.6726487278938293, 0.1112477108836174]"
Lake▁El'gygytgyn,別名,0,crowd,1,"[0.27624809741973877, 0.6678212285041809, 0.05593065172433853]"
コイ,動物,1,crowd,1,"[0.33179450035095215, 0.5907832980155945, 0.07742220163345337]"
布田川,流入・流出河川,0,crowd,0,"[0.22338014841079712, 0.6644083857536316, 0.11221147328615189]"
ロシア,国,0,crowd,0,"[0.244507297873497, 0.6465230584144592, 0.10896969586610794]"
"1,775▁▁m",水面標高,1,crowd,1,"[0.2346566617488861, 0.7470291256904602, 0.01831427775323391]"
北緯33度10分55秒,座標・緯度,0,annotator,0,"[0.08613786101341248, 0.32409927248954773, 0.5897628664970398]"
ウグイ,動物,1,crowd,1,"[0.3277641534805298, 0.579670786857605, 0.09256506711244583]"
ビワマス,動物,1,system,0,"[0.4820404648780823, 0.4072740077972412, 0.11068549007177353]"
泥炭の浮島を形成する湿原は寒冷地に多く見られるが温暖な地域に存在する例は少なく、石炭の生成過程を知る資料としても貴重であること,名前の謂れ,0,crowd,0,"[0.1794518530368805, 0.7282323241233826, 0.09231581538915634]"
41.667,島,0,crowd,0,"[0.16676944494247437, 0.7923879027366638, 0.04084271565079689]"
"約1,100万年まえ",形成時期,0,crowd,0,"[0.16901136934757233, 0.7316161394119263, 0.09937255084514618]"
8910111213141516171819,長さ,0,crowd,0,"[0.30890095233917236, 0.5920063257217407, 0.09909271448850632]"
カワカマス,別名,0,crowd,0,"[0.33582645654678345, 0.5801166892051697, 0.08405688405036926]"
観光,産業,0,crowd,1,"[0.23646415770053864, 0.669331431388855, 0.09420444816350937]"
ヌマガヤ,植物,1,crowd,1,"[0.30524805188179016, 0.5932957530021667, 0.1014561802148819]"
フエゴ島,所在地,1,crowd,0,"[0.20291799306869507, 0.6736940741539001, 0.12338794767856598]"
アルバニア,国,1,crowd,0,"[0.29297125339508057, 0.601944625377655, 0.10508407652378082]"
東経130.03694度,幅,0,annotator,0,"[0.10787467658519745, 0.35575568675994873, 0.5363696813583374]"
激しい戦闘により沖縄本島中南部は焦土と化した,成因,0,crowd,0,"[0.20170658826828003, 0.738449215888977, 0.05984419584274292]"
腐植栄養型,種類,0,crowd,1,"[0.23433974385261536, 0.685738205909729, 0.07992205023765564]"
佐倉城址公園,公園,1,crowd,0,"[0.23179398477077484, 0.6554720401763916, 0.11273396015167236]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.3107813000679016, 0.5831632614135742, 0.1060553714632988]"
オオハクチョウ,別名,0,crowd,0,"[0.3160794675350189, 0.604033887386322, 0.07988662272691727]"
ブルーギル,別名,0,crowd,0,"[0.2863031029701233, 0.6384782195091248, 0.07521870732307434]"
Lareo▁urtegia,動物,0,crowd,0,"[0.30555760860443115, 0.646580159664154, 0.04786229878664017]"
ヨンショーピング,動物,0,crowd,0,"[0.31137344241142273, 0.5894256234169006, 0.09920094907283783]"
33,座標・緯度,0,crowd,0,"[0.21359166502952576, 0.7154784202575684, 0.07092997431755066]"
桜ヶ池,別名,0,crowd,0,"[0.28700587153434753, 0.5317792892456055, 0.181214839220047]"
立山黒部アルペン,観光地,0,crowd,0,"[0.2341858446598053, 0.6610263586044312, 0.10478786379098892]"
東経130度55分52秒,座標・経度,0,annotator,0,"[0.10428888350725174, 0.39237648248672485, 0.503334641456604]"
ネブラスカ州,湖岸の地域区分,1,crowd,0,"[0.22741612792015076, 0.655611515045166, 0.116972416639328]"
"Çarpanak島,",最大水深,0,crowd,0,"[0.2205090969800949, 0.686211109161377, 0.0932798758149147]"
板井神社,観光地,0,crowd,0,"[0.22039580345153809, 0.6533088684082031, 0.1262953132390976]"
隕石クレーター,成因,0,crowd,0,"[0.2208661437034607, 0.6648932695388794, 0.11424056440591812]"
90.683,座標・経度,0,crowd,0,"[0.19685779511928558, 0.734707236289978, 0.06843500584363937]"
静岡県浜松市天竜区（旧磐田郡水窪町,所在地,0,crowd,0,"[0.22195525467395782, 0.739069402217865, 0.03897533193230629]"
ナイル川,流入・流出河川,1,crowd,1,"[0.21285918354988098, 0.6624772548675537, 0.12466352432966232]"
インドネシア,国,1,crowd,1,"[0.20157505571842194, 0.748685896396637, 0.04973907396197319]"
火山,種類,0,crowd,0,"[0.22938738763332367, 0.6748167276382446, 0.0957958921790123]"
"4,000,000▁m³",面積,0,crowd,0,"[0.1892668902873993, 0.7580965757369995, 0.052636511623859406]"
グラッド島,島,0,crowd,0,"[0.21034561097621918, 0.6787187457084656, 0.11093568056821823]"
市柳沼,流入・流出河川,0,crowd,0,"[0.32175207138061523, 0.5974590182304382, 0.08078891783952713]"
バリンゴこ,読み,1,crowd,1,"[0.21322676539421082, 0.6697520017623901, 0.11702122539281845]"
氷河,成因,0,crowd,0,"[0.32114675641059875, 0.5900124311447144, 0.08884076774120331]"
北カスピ海,構成する湖沼,0,crowd,1,"[0.22495026886463165, 0.6455758810043335, 0.12947386503219604]"
"4,560▁km2",面積,1,crowd,1,"[0.21298697590827942, 0.7536390423774719, 0.03337398171424866]"
ため池,種類,1,crowd,1,"[0.30410078167915344, 0.5938552618026733, 0.10204394161701202]"
36.74056,島,0,crowd,0,"[0.1967669278383255, 0.7404979467391968, 0.0627351626753807]"
プロヴァンス＝アルプ＝コート,湖岸の地域区分,0,crowd,0,"[0.17406065762043, 0.5921140909194946, 0.23382523655891418]"
吉田,観光地,0,crowd,0,"[0.22222203016281128, 0.7073647975921631, 0.07041317224502563]"
約25km,長さ,0,crowd,0,"[0.199471578001976, 0.6837356686592102, 0.1167927011847496]"
イエローヘッド湖,別名,0,crowd,0,"[0.20436719059944153, 0.6635783314704895, 0.13205449283123016]"
チベット自治区山南市ナンカルツェ県,所在地,1,crowd,1,"[0.16305147111415863, 0.7388594150543213, 0.09808912128210068]"
カキツバタ,植物,1,crowd,1,"[0.29362085461616516, 0.6143059134483337, 0.09207317233085632]"
マガジャネス,流入・流出河川,0,crowd,0,"[0.322403222322464, 0.5969035029411316, 0.08069324493408203]"
農業,産業,1,crowd,0,"[0.19718629121780396, 0.7144215703010559, 0.08839211612939835]"
ダム,種類,0,crowd,0,"[0.21409735083580017, 0.7079854607582092, 0.07791721820831299]"
Rognac,湖岸の地域区分,0,crowd,1,"[0.2909138798713684, 0.6053822636604309, 0.10370387881994247]"
1997年,形成時期,1,crowd,0,"[0.20693165063858032, 0.6769244074821472, 0.11614399403333664]"
湖,種類,1,crowd,1,"[0.20554663240909576, 0.722273051738739, 0.07218024134635925]"
コロラド川,流入・流出河川,0,crowd,1,"[0.20913074910640717, 0.676620364189148, 0.11424891650676727]"
Oreochromis,動物,0,crowd,0,"[0.31338101625442505, 0.599452018737793, 0.0871669352054596]"
北,所在地,0,crowd,0,"[0.19679270684719086, 0.7127612233161926, 0.09044607728719711]"
15▁m▁(49▁ft),最大水深,0,crowd,0,"[0.23377594351768494, 0.7468123435974121, 0.01941169612109661]"
フナ,別名,0,crowd,0,"[0.3262118101119995, 0.5791984796524048, 0.09458975493907928]"
ムルマンスク州、コラ半島の南西部,所在地,0,crowd,0,"[0.1381417214870453, 0.7253630757331848, 0.13649515807628632]"
1〜2m,水深,0,crowd,0,"[0.2823101580142975, 0.6292329430580139, 0.08845691382884979]"
アオサギ,動物,1,crowd,1,"[0.31524813175201416, 0.5944456458091736, 0.09030618518590927]"
東経36度05分,幅,0,annotator,0,"[0.08584773540496826, 0.33886659145355225, 0.5752856135368347]"
ベッコウトンボ,別名,0,crowd,0,"[0.30603060126304626, 0.6167231798171997, 0.07724619656801224]"
北緯34度54分59.4秒,島,0,annotator,0,"[0.10310262441635132, 0.38047799468040466, 0.5164193511009216]"
北緯10.23250度,島,0,annotator,0,"[0.09094268828630447, 0.3369126319885254, 0.5721446871757507]"
熊本県阿蘇郡西原村,所在地,1,crowd,1,"[0.1900004893541336, 0.7486819624900818, 0.06131754070520401]"
イガイ,動物,0,crowd,0,"[0.325021356344223, 0.5858953595161438, 0.08908329159021378]"
水位調節堰,構成する湖沼,0,crowd,0,"[0.20301346480846405, 0.6781607270240784, 0.11882580071687698]"
127▁▁m,水面標高,1,crowd,1,"[0.27555984258651733, 0.6620962023735046, 0.062343914061784744]"
堰止湖,形成時期,0,crowd,0,"[0.20732511579990387, 0.6977913975715637, 0.09488346427679062]"
江川,流入・流出河川,1,crowd,1,"[0.3098381757736206, 0.6038238406181335, 0.08633800595998764]"
泥濘,名前の謂れ,0,crowd,0,"[0.3039775490760803, 0.6191148161888123, 0.07690763473510742]"
以東岳北麓,所在地,0,crowd,0,"[0.2517152428627014, 0.6389622092247009, 0.10932259261608124]"
西蓮寺,湖岸の地域区分,0,crowd,0,"[0.32212138175964355, 0.6063892245292664, 0.07148943841457367]"
湖,種類,1,crowd,1,"[0.2181238979101181, 0.7216643691062927, 0.060211747884750366]"
東経140.163194度,幅,0,annotator,0,"[0.0945090800523758, 0.32047411799430847, 0.5850167870521545]"
北緯36度56分10秒,座標・緯度,0,annotator,0,"[0.0787200778722763, 0.3228451907634735, 0.5984347462654114]"
約0.5km,長さ,1,crowd,1,"[0.1748170405626297, 0.7048335671424866, 0.12034938484430313]"
Pont-de-Bouc,湖岸の地域区分,0,crowd,0,"[0.1758863478899002, 0.6945306658744812, 0.1295829564332962]"
東経36.083度,幅,0,annotator,0,"[0.10042161494493484, 0.3648471236228943, 0.5347312092781067]"
28.933,島,0,crowd,0,"[0.21105939149856567, 0.7178482413291931, 0.07109241187572479]"
ホール・イン・ザ・ロック・クロッシング,観光地,0,crowd,1,"[0.31385254859924316, 0.5959333777427673, 0.0902140662074089]"
ヒノキ,植物,1,crowd,1,"[0.30746546387672424, 0.6131852865219116, 0.07934917509555817]"
おおきりはたためいけ,読み,1,crowd,1,"[0.17874827980995178, 0.6791243553161621, 0.1421273946762085]"
北緯36度56分10秒,島,0,crowd,0,"[0.11764819175004959, 0.4435988664627075, 0.4387529194355011]"
東経33.000度,座標・経度,0,annotator,0,"[0.09216231107711792, 0.3611038029193878, 0.5467339158058167]"
キアシシギ,別名,0,crowd,0,"[0.2940885126590729, 0.6220285296440125, 0.08388298004865646]"
ムジナモ,植物,0,crowd,1,"[0.31715184450149536, 0.594351589679718, 0.08849658071994781]"
ジネズミ,別名,0,crowd,0,"[0.32409268617630005, 0.5959072709083557, 0.08000002801418304]"
ミミズ,動物,1,crowd,1,"[0.32547518610954285, 0.592151939868927, 0.08237281441688538]"
観光,産業,0,crowd,1,"[0.2306824028491974, 0.6490793228149414, 0.1202382817864418]"
オイカワ,動物,1,crowd,1,"[0.30852964520454407, 0.617114245891571, 0.0743560940027237]"
北緯43.30000度,座標・緯度,0,annotator,0,"[0.09909983724355698, 0.40507879853248596, 0.49582135677337646]"
淡水,水質（淡水・汽水）,0,crowd,0,"[0.30232977867126465, 0.6118640899658203, 0.08580614626407623]"
26▁m,最大水深,1,crowd,1,"[0.23365895450115204, 0.7113853693008423, 0.05495566874742508]"
サツキマス,別名,0,system,0,"[0.4945184886455536, 0.4016798436641693, 0.10380173474550247]"
Moliniopsis▁japonica,別名,0,crowd,0,"[0.2749350070953369, 0.6559415459632874, 0.06912344694137573]"
134,座標・経度,0,crowd,0,"[0.33367830514907837, 0.5764485001564026, 0.08987316489219666]"
多々良沼公園,公園,0,crowd,0,"[0.18232394754886627, 0.6892375349998474, 0.1284385323524475]"
漁業補償金,産業,0,crowd,0,"[0.22382530570030212, 0.6370229721069336, 0.13915173709392548]"
大池,動物,0,crowd,0,"[0.32173722982406616, 0.5851960778236389, 0.09306668490171432]"
樽前ガロー,観光地,0,crowd,1,"[0.21226103603839874, 0.6672073006629944, 0.12053163349628448]"
la▁Touloubre,流入・流出河川,0,crowd,1,"[0.1987989842891693, 0.7429320812225342, 0.058268964290618896]"
マハチカラ,流入・流出河川,0,crowd,0,"[0.28781747817993164, 0.6315244436264038, 0.08065809309482574]"
州立公園,公園,1,crowd,0,"[0.22193649411201477, 0.6580105423927307, 0.12005293369293213]"
マリニャーヌ,湖岸の地域区分,1,crowd,1,"[0.323224276304245, 0.5872569680213928, 0.08951877802610397]"
"1,972▁m",水面標高,1,crowd,1,"[0.2512703537940979, 0.7063571214675903, 0.04237249121069908]"
エンクハウゼン,湖岸の地域区分,1,crowd,1,"[0.3090815842151642, 0.5957849621772766, 0.09513348340988159]"
貯,成因,0,crowd,0,"[0.21639132499694824, 0.6995621919631958, 0.08404644578695297]"
トルクメンバシ,湖岸の地域区分,0,crowd,1,"[0.3135716915130615, 0.5923497080802917, 0.09407860040664673]"
ビワ,植物,0,crowd,0,"[0.3094158470630646, 0.6069291830062866, 0.0836549624800682]"
南北1～1.5キロメートルの東西に細長く広がる小さな湖,成因,0,crowd,0,"[0.195235937833786, 0.7490850687026978, 0.05567897856235504]"
27km,周囲長,0,crowd,1,"[0.1998298019170761, 0.7179680466651917, 0.08220215886831284]"
ワカサギ,別名,0,crowd,0,"[0.32051360607147217, 0.598199188709259, 0.08128726482391357]"
22.79389,座標・緯度,0,crowd,0,"[0.19319072365760803, 0.7595745325088501, 0.047234777361154556]"
ジネズミ,動物,1,crowd,1,"[0.31503766775131226, 0.5953941941261292, 0.089568130671978]"
石油,産業,0,crowd,0,"[0.2110423445701599, 0.6866762042045593, 0.10228151828050613]"
Μεγάλη▁Πρέσπα,別名,1,crowd,0,"[0.27234020829200745, 0.6772847771644592, 0.05037502571940422]"
26▁m▁(85,成因,0,crowd,0,"[0.22267736494541168, 0.739488422870636, 0.03783418983221054]"
貯水池,種類,1,crowd,1,"[0.2897387146949768, 0.6427984833717346, 0.0674627423286438]"
御泥池▁真泥,別名,0,crowd,0,"[0.31321191787719727, 0.5745080709457397, 0.11228000372648239]"
網走管内網走郡津別町字沼沢,所在地,1,crowd,0,"[0.19859473407268524, 0.7228823304176331, 0.0785229355096817]"
"約332,000m2",面積,1,crowd,1,"[0.16867110133171082, 0.7029612064361572, 0.12836770713329315]"
アイスランド,国,0,crowd,1,"[0.3101489543914795, 0.5861674547195435, 0.10368359088897705]"
ジュンサイ,動物,0,crowd,0,"[0.2966676354408264, 0.6076298952102661, 0.09570248425006866]"
東経140.45972度,座標・経度,0,annotator,0,"[0.10950592160224915, 0.3809248208999634, 0.5095692873001099]"
カミこ,別名,0,crowd,1,"[0.24677467346191406, 0.6396192908287048, 0.1136060282588005]"
"1,660メートル",水面標高,0,crowd,0,"[0.22883930802345276, 0.700442910194397, 0.0707177221775055]"
1966年（昭和41年）7月,形成時期,0,crowd,0,"[0.25047093629837036, 0.6595074534416199, 0.09002155065536499]"
アイスランド,国,0,crowd,0,"[0.31866610050201416, 0.5865070819854736, 0.09482676535844803]"
北緯36度08分11.34秒,島,0,annotator,0,"[0.10017063468694687, 0.3789650797843933, 0.5208643078804016]"
樽前山,所在地,0,crowd,0,"[0.3050231635570526, 0.6236428618431091, 0.07133396714925766]"
えひめ森林公園,公園,1,crowd,0,"[0.22345422208309174, 0.6527023911476135, 0.12384339421987534]"
4▁m,平均水深,1,crowd,1,"[0.19662567973136902, 0.7725364565849304, 0.030837852507829666]"
東経167.80000度,幅,0,annotator,0,"[0.08988300710916519, 0.3187609910964966, 0.5913560390472412]"
ボウバアマモ群落,植物,0,crowd,0,"[0.2530560791492462, 0.6313456892967224, 0.11559825390577316]"
チャーチル川,流入・流出河川,1,crowd,1,"[0.2218143492937088, 0.6677078008651733, 0.11047782748937607]"
下北半島の北東端,所在地,0,crowd,0,"[0.12369848787784576, 0.5113334655761719, 0.3649680018424988]"
おびらめの沢,流入・流出河川,1,crowd,1,"[0.17575281858444214, 0.6652878522872925, 0.15895932912826538]"
東経136度52分52.4秒,座標・経度,1,crowd,0,"[0.12030909210443497, 0.46876260638237, 0.41092830896377563]"
北緯36.74056度,座標・緯度,0,annotator,0,"[0.09056449681520462, 0.33923956751823425, 0.5701959133148193]"
36.06806,座標・緯度,0,crowd,0,"[0.18146753311157227, 0.7592200040817261, 0.059312477707862854]"
標高1691m,所在地,0,crowd,0,"[0.20715145766735077, 0.6621958017349243, 0.13065269589424133]"
この地方に「高架沼に春過ぎても白鳥居るは凶」という言い伝えがある,名前の謂れ,0,crowd,0,"[0.14541301131248474, 0.7735339403152466, 0.08105309307575226]"
マケドニア,国,0,crowd,1,"[0.19739076495170593, 0.7365094423294067, 0.0660998746752739]"
11.0▁m,最大水深,1,crowd,1,"[0.18133887648582458, 0.7585132122039795, 0.060147885233163834]"
36.37000,座標・緯度,0,crowd,0,"[0.18572068214416504, 0.7499303221702576, 0.064348965883255]"
イリノイ州,所在地,0,crowd,0,"[0.2131909877061844, 0.6678368449211121, 0.11897218972444534]"
42.04167,座標・緯度,0,crowd,0,"[0.20254693925380707, 0.7319034934043884, 0.06554955244064331]"
10m,水深,0,crowd,0,"[0.19770337641239166, 0.7235092520713806, 0.07878732681274414]"
5.7▁m,平均水深,1,crowd,1,"[0.21985353529453278, 0.7299782633781433, 0.05016815662384033]"
死火山,種類,0,crowd,0,"[0.3140160143375397, 0.5896556973457336, 0.09632828086614609]"
東経145.35000度,座標・経度,0,annotator,0,"[0.08344916254281998, 0.32384610176086426, 0.592704713344574]"
西経67度59分,幅,0,annotator,0,"[0.10667672008275986, 0.37676331400871277, 0.5165600180625916]"
東経137度50分36秒,幅,0,annotator,0,"[0.08465390652418137, 0.3140021562576294, 0.6013439297676086]"
北緯34度54分59.4秒,座標・緯度,0,annotator,0,"[0.11141934245824814, 0.4198771119117737, 0.4687035083770752]"
