text,attribute,model prediction,model choise,answer,model output
東経132度44分35秒,座標・経度,0,annotator,0,"[-0.7116101384162903, -0.41308411955833435, 0.5876410007476807]"
"4,800▁sq▁mi",面積,0,crowd,0,"[0.7569112777709961, 0.798839807510376, -1.903089165687561]"
星湖亭,観光地,0,crowd,0,"[0.1415260136127472, 0.5642783045768738, -0.8241881728172302]"
139.46222,座標・経度,0,crowd,0,"[0.3935376703739166, 0.5462654232978821, -1.1329559087753296]"
マリモ,動物,1,system,0,"[0.7117916941642761, 0.2433190941810608, -1.1573387384414673]"
めがみこ,読み,1,crowd,1,"[0.44084638357162476, 0.7229637503623962, -1.3776475191116333]"
北緯2度41分04秒,座標・緯度,0,annotator,0,"[-0.7246048450469971, -0.18848548829555511, 0.39158982038497925]"
オオハクチョウ,動物,1,system,1,"[0.5725443363189697, 0.29696738719940186, -1.066176414489746]"
"1,025m",成因,0,crowd,0,"[0.5932839512825012, 0.8362118601799011, -1.7288305759429932]"
赤沼ため池,動物,0,crowd,0,"[0.2696526348590851, 0.48781242966651917, -0.8978583812713623]"
池,種類,0,system,1,"[0.517434298992157, 0.5000905394554138, -1.131230354309082]"
ケニア共和国西部のリフトバレー州,所在地,0,crowd,0,"[-0.3148174583911896, 0.5676666498184204, -0.590214729309082]"
ブラックバス,別名,0,crowd,0,"[0.3106061518192291, 0.4557097256183624, -0.9083948731422424]"
バスク,湖岸の地域区分,0,crowd,0,"[0.4226762056350708, 0.521557092666626, -1.0880383253097534]"
ザパドナーヤ川,流入・流出河川,0,system,1,"[0.4538772702217102, 0.41037362813949585, -1.0395190715789795]"
山形県・新潟県境の朝日山地にある以東岳北麓、山形県鶴岡市大鳥,所在地,0,crowd,0,"[0.31570151448249817, 0.8363103866577148, -1.4206368923187256]"
宍塚古墳群,観光地,1,system,0,"[-0.06351478397846222, -0.17570337653160095, -0.2552953362464905]"
ウグイ,別名,0,system,0,"[0.6945835947990417, 0.390617311000824, -1.297929048538208]"
オジロワシ,別名,0,system,0,"[0.4960123896598816, 0.3455539345741272, -1.0223077535629272]"
成田市,湖岸の地域区分,1,crowd,1,"[0.28876209259033203, 0.5739462971687317, -1.035717487335205]"
北緯40度56分,座標・緯度,0,annotator,0,"[-0.6067383885383606, -0.341625839471817, 0.452991247177124]"
430キロメートル,周囲長,1,crowd,1,"[0.2696988582611084, 0.5259932279586792, -0.9403893947601318]"
東経14.07500度,座標・経度,0,annotator,0,"[-0.632685124874115, -0.21457770466804504, 0.3599136173725128]"
ロシア,国,0,crowd,0,"[0.26792725920677185, 0.5189025402069092, -0.8989211320877075]"
ナイルティラピア,動物,1,system,0,"[0.6924059987068176, 0.3222794830799103, -1.2241758108139038]"
失業士族,別名,0,crowd,0,"[0.2936772108078003, 0.49352890253067017, -0.9217506051063538]"
グレン,流入・流出河川,0,system,0,"[0.7029673457145691, 0.2386639565229416, -1.152348279953003]"
北海道,所在地,1,crowd,1,"[0.3718210458755493, 0.6899554133415222, -1.2082126140594482]"
ユタ州,湖岸の地域区分,0,crowd,0,"[0.20154349505901337, 0.5820987820625305, -0.9173357486724854]"
小プレスパ湖,別名,0,crowd,0,"[0.37064769864082336, 0.4414757490158081, -0.9733480215072632]"
"3,798▁km",長さ,0,crowd,0,"[0.6180576682090759, 0.823453962802887, -1.7461735010147095]"
鶴の舞橋,橋・トンネル,0,system,1,"[0.7141976356506348, 0.3602618873119354, -1.2800906896591187]"
東経42.817度,幅,0,annotator,0,"[-0.6871789693832397, -0.4100227355957031, 0.5626821517944336]"
ヒドリガモ,動物,0,system,1,"[0.7670250535011292, 0.2642304301261902, -1.2455203533172607]"
東経50度40分,座標・経度,0,annotator,0,"[-0.6625190377235413, -0.33915650844573975, 0.4762042462825775]"
Prespa▁e▁Vogël,動物,0,system,0,"[0.8532127737998962, 0.5638356804847717, -1.7013365030288696]"
白鳥,動物,1,system,1,"[0.6585272550582886, 0.3132968842983246, -1.1684975624084473]"
13億,面積,0,crowd,0,"[0.31252679228782654, 0.6025418639183044, -1.090748906135559]"
観光,産業,0,crowd,0,"[0.30670613050460815, 0.47912758588790894, -0.8952717185020447]"
西側には北アルプスが控え,所在地,0,crowd,0,"[0.17364628612995148, 0.6783945560455322, -1.04313063621521]"
-17.33000,座標・経度,0,crowd,0,"[0.17616023123264313, 0.5307661294937134, -0.8417090177536011]"
淡水,水質（淡水・汽水）,1,system,1,"[0.6780180335044861, 0.26258978247642517, -1.147117257118225]"
ヌー,別名,0,system,0,"[0.6207130551338196, 0.23147809505462646, -1.0408729314804077]"
マル・グラッド島,島,1,crowd,1,"[0.20507487654685974, 0.5067353248596191, -0.847878634929657]"
59.01[1]▁km2周囲長96,面積,0,crowd,0,"[0.9401819705963135, 1.0579824447631836, -2.4234671592712402]"
上流州,所在地,0,crowd,0,"[0.2516985237598419, 0.510418176651001, -0.916293740272522]"
クラッピー,動物,0,system,1,"[0.7193055152893066, 0.3076232671737671, -1.2352429628372192]"
North▁Pond,長さ,1,system,0,"[0.9087066054344177, 0.6407796740531921, -1.8783831596374512]"
オオカナダモ,植物,1,system,1,"[0.719199538230896, 0.2502007782459259, -1.1787490844726562]"
運河,流入・流出河川,0,crowd,0,"[0.3697059154510498, 0.5564485788345337, -1.0588505268096924]"
コサギ,別名,0,system,0,"[0.6400231719017029, 0.30961474776268005, -1.147025227546692]"
大理市下関鎮附近の,所在地,0,crowd,0,"[0.17636476457118988, 0.6560143232345581, -1.007451057434082]"
ニカラグア,国,0,system,1,"[0.6517957448959351, 0.2768554091453552, -1.1325911283493042]"
湖,種類,0,crowd,1,"[0.37579262256622314, 0.5811164379119873, -1.1096056699752808]"
沖縄県内,所在地,1,system,0,"[0.67305588722229, 0.1924828588962555, -0.99850994348526]"
35.,座標・緯度,0,crowd,0,"[0.4597015380859375, 0.9063718318939209, -1.6045204401016235]"
人造,成因,0,system,1,"[0.7744961380958557, 0.273466557264328, -1.261300802230835]"
アワセカニダマシマメアゲマキ,動物,1,system,1,"[0.5994775891304016, 0.2609107792377472, -1.0412578582763672]"
550万年前,形成時期,0,crowd,1,"[0.225595161318779, 0.6376101970672607, -1.0098762512207031]"
アルゼンチン,国,1,crowd,1,"[0.3769654631614685, 0.5740761160850525, -1.0817431211471558]"
Таймы́рское▁о́зеро,動物,0,crowd,0,"[0.5099681615829468, 0.6431711316108704, -1.3927699327468872]"
ヨット,動物,0,system,0,"[0.6793292760848999, 0.21811741590499878, -1.100011944770813]"
北緯59度12分,島,0,annotator,0,"[-0.5484898090362549, -0.26337847113609314, 0.34962764382362366]"
クサガメ,動物,1,system,1,"[0.5746114253997803, 0.29301509261131287, -1.0524312257766724]"
876km2,面積,1,crowd,1,"[0.19365987181663513, 0.5183454751968384, -0.8360353708267212]"
約3km,面積,0,crowd,0,"[0.48137345910072327, 0.525100588798523, -1.1810389757156372]"
ヘラブナ,別名,0,system,0,"[0.5764931440353394, 0.307933509349823, -1.069474458694458]"
サンフアン川,流入・流出河川,1,crowd,1,"[0.1962793618440628, 0.5001057386398315, -0.8082572221755981]"
4.4km,幅,1,crowd,0,"[0.3502653241157532, 0.7142114639282227, -1.2972087860107422]"
138.62500,幅,0,crowd,0,"[0.16755793988704681, 0.6476060748100281, -0.9561163187026978]"
美度呂池,動物,0,system,0,"[1.1108970642089844, -0.026805290952324867, -1.317441463470459]"
中国,国,1,crowd,1,"[0.4184032380580902, 0.6532323360443115, -1.2218040227890015]"
10m,最大水深,0,crowd,0,"[0.3514162003993988, 0.7988792657852173, -1.3591951131820679]"
下流端,所在地,0,crowd,0,"[0.35560083389282227, 0.518587052822113, -1.0436067581176758]"
ヴェーネルン湖の東,所在地,0,crowd,1,"[0.0786319226026535, 0.6372054815292358, -0.8423038721084595]"
小村田,湖岸の地域区分,0,crowd,0,"[0.30886825919151306, 0.4182155728340149, -0.8672487139701843]"
オオセグロカモメ,動物,1,system,1,"[0.6124667525291443, 0.2656385898590088, -1.0689889192581177]"
埼玉県さいたま市桜区から戸田市,所在地,1,crowd,1,"[0.11193576455116272, 0.6759606003761292, -0.9286364912986755]"
中,成因,0,crowd,0,"[0.3686675727367401, 0.5359619855880737, -1.046947956085205]"
日本,国,0,crowd,0,"[0.3757172226905823, 0.5599560141563416, -1.0780117511749268]"
甲,別名,0,crowd,0,"[0.4000832438468933, 0.6435708999633789, -1.1848599910736084]"
Lago▁de▁Nicaragua,動物,0,crowd,0,"[0.5667299628257751, 0.6513088941574097, -1.4645572900772095]"
4▁km,周囲長,0,crowd,0,"[0.6032184958457947, 0.8916437029838562, -1.7668014764785767]"
ネバダ州とアリゾナ州にまたがっ,所在地,0,crowd,0,"[-0.4401472210884094, 0.2839285135269165, -0.18462352454662323]"
池,種類,0,system,1,"[0.4762423634529114, 0.4333829879760742, -1.0267311334609985]"
1973年,形成時期,0,crowd,0,"[0.37060457468032837, 0.7604674100875854, -1.3316495418548584]"
吉林省,所在地,1,crowd,1,"[0.11405743658542633, 0.5757173895835876, -0.8031021356582642]"
ミネソタ州,湖岸の地域区分,0,crowd,0,"[0.19760553538799286, 0.5700363516807556, -0.9079369902610779]"
語で「大きな湖」を意味する,名前の謂れ,0,crowd,0,"[0.2991364300251007, 0.6793349981307983, -1.1854482889175415]"
東経130度02分13秒,座標・経度,0,annotator,0,"[-0.8003271222114563, -0.3045332431793213, 0.5538080334663391]"
オオハクチョウ,動物,1,system,1,"[0.7337957620620728, 0.23890167474746704, -1.1959141492843628]"
北緯11度37分,島,0,annotator,0,"[-0.6159458160400391, -0.359385222196579, 0.4862828254699707]"
クラスノヴォーツク,湖岸の地域区分,1,system,1,"[0.6043472290039062, 0.32223373651504517, -1.120560884475708]"
東経134.0939722度,幅,0,annotator,0,"[-0.5724189281463623, -0.3024187386035919, 0.3992871344089508]"
ヴォルガ川,流入・流出河川,1,crowd,1,"[0.2268415242433548, 0.5380881428718567, -0.9030888080596924]"
Lake▁El'gygytgyn,別名,1,system,1,"[0.6408306956291199, 0.5638864040374756, -1.4548540115356445]"
コイ,動物,1,system,1,"[0.7206568717956543, 0.26015597581863403, -1.1945300102233887]"
布田川,流入・流出河川,0,crowd,0,"[0.2100822925567627, 0.5137637853622437, -0.8583170771598816]"
ロシア,国,0,crowd,0,"[0.3141634166240692, 0.411199688911438, -0.847004234790802]"
"1,775▁▁m",水面標高,1,crowd,1,"[0.8697081208229065, 1.0226091146469116, -2.291389226913452]"
北緯33度10分55秒,座標・緯度,0,annotator,0,"[-0.6634300947189331, -0.3876091539859772, 0.5204210877418518]"
ウグイ,動物,1,system,1,"[0.6513144969940186, 0.270622581243515, -1.1149967908859253]"
ビワマス,動物,1,system,0,"[1.0527101755142212, -0.27021777629852295, -1.0697076320648193]"
泥炭の浮島を形成する湿原は寒冷地に多く見られるが温暖な地域に存在する例は少なく、石炭の生成過程を知る資料としても貴重であること,名前の謂れ,0,crowd,0,"[0.1080133318901062, 0.685834527015686, -1.0066733360290527]"
41.667,島,0,crowd,0,"[0.5207580924034119, 0.9708658456802368, -1.7261005640029907]"
"約1,100万年まえ",形成時期,0,crowd,0,"[0.19415634870529175, 0.6587935090065002, -1.0294742584228516]"
8910111213141516171819,長さ,1,system,0,"[0.5924569964408875, 0.2836162745952606, -1.0674623250961304]"
カワカマス,別名,0,system,0,"[0.7442408204078674, 0.2626439929008484, -1.2319875955581665]"
観光,産業,0,crowd,1,"[0.39271336793899536, 0.4959964156150818, -1.023876428604126]"
ヌマガヤ,植物,0,system,1,"[0.6009634137153625, 0.26502135396003723, -1.05768620967865]"
フエゴ島,所在地,1,crowd,0,"[0.16182273626327515, 0.5642412900924683, -0.8566973805427551]"
アルバニア,国,1,system,0,"[0.5603852868080139, 0.2917068302631378, -1.0383944511413574]"
東経130.03694度,幅,0,annotator,0,"[-0.5683067440986633, -0.4384596645832062, 0.4938100576400757]"
激しい戦闘により沖縄本島中南部は焦土と化した,成因,0,crowd,0,"[0.4912395775318146, 0.7001982927322388, -1.3417088985443115]"
腐植栄養型,種類,0,crowd,1,"[0.32364681363105774, 0.6881202459335327, -1.2226874828338623]"
佐倉城址公園,公園,1,crowd,0,"[0.30172351002693176, 0.5202385187149048, -0.9752873778343201]"
淡水,水質（淡水・汽水）,1,system,1,"[0.5890145301818848, 0.23547770082950592, -1.002722144126892]"
オオハクチョウ,別名,0,system,0,"[0.7291650772094727, 0.27831703424453735, -1.2197917699813843]"
ブルーギル,別名,0,system,0,"[0.6636119484901428, 0.35800522565841675, -1.2251859903335571]"
Lareo▁urtegia,動物,1,system,0,"[0.9291340708732605, 0.43837663531303406, -1.6471376419067383]"
ヨンショーピング,動物,0,system,0,"[0.6278361082077026, 0.2383638471364975, -1.0575659275054932]"
33,座標・緯度,0,crowd,0,"[0.4221080541610718, 0.6899056434631348, -1.263388752937317]"
桜ヶ池,別名,0,system,0,"[0.43427854776382446, 0.1021958515048027, -0.6640470623970032]"
立山黒部アルペン,観光地,0,crowd,0,"[0.3466786742210388, 0.5311914086341858, -1.02630615234375]"
東経130度55分52秒,座標・経度,0,annotator,0,"[-0.5077333450317383, -0.1692858338356018, 0.15674841403961182]"
ネブラスカ州,湖岸の地域区分,1,crowd,0,"[0.2667216956615448, 0.5453790426254272, -0.9717863202095032]"
"Çarpanak島,",最大水深,0,crowd,0,"[0.30145424604415894, 0.6617726683616638, -1.1328924894332886]"
板井神社,観光地,0,crowd,0,"[0.1797819882631302, 0.5037950873374939, -0.7985002398490906]"
隕石クレーター,成因,0,crowd,0,"[0.281605988740921, 0.4736739993095398, -0.8906779885292053]"
90.683,座標・経度,0,crowd,0,"[0.38114067912101746, 0.7488955855369568, -1.3480638265609741]"
静岡県浜松市天竜区（旧磐田郡水窪町,所在地,0,crowd,0,"[0.49423128366470337, 0.8653175234794617, -1.6553318500518799]"
ナイル川,流入・流出河川,1,crowd,1,"[0.16990786790847778, 0.5451937317848206, -0.835332989692688]"
インドネシア,国,1,crowd,1,"[0.5120553374290466, 0.8515298366546631, -1.5466101169586182]"
火山,種類,0,crowd,0,"[0.42271432280540466, 0.5840388536453247, -1.1548242568969727]"
"4,000,000▁m³",面積,0,crowd,0,"[0.4177165925502777, 0.8373250365257263, -1.5330281257629395]"
グラッド島,島,0,crowd,0,"[0.12377862632274628, 0.5781595706939697, -0.8236077427864075]"
市柳沼,流入・流出河川,1,system,0,"[0.6596283912658691, 0.2795688211917877, -1.1461464166641235]"
バリンゴこ,読み,1,crowd,1,"[0.16975031793117523, 0.5391192436218262, -0.8261333107948303]"
氷河,成因,1,system,0,"[0.6824556589126587, 0.2665822207927704, -1.1374069452285767]"
北カスピ海,構成する湖沼,0,crowd,1,"[0.2620914876461029, 0.41526031494140625, -0.8160943388938904]"
"4,560▁km2",面積,1,crowd,1,"[0.624232292175293, 0.9314184188842773, -1.9046390056610107]"
ため池,種類,0,system,1,"[0.5551436543464661, 0.28795525431632996, -1.0227535963058472]"
36.74056,島,0,crowd,0,"[0.43275606632232666, 0.7449312806129456, -1.3982372283935547]"
プロヴァンス＝アルプ＝コート,湖岸の地域区分,0,crowd,0,"[-0.17505565285682678, 0.17547090351581573, -0.23441217839717865]"
吉田,観光地,0,crowd,0,"[0.45341822504997253, 0.6877149343490601, -1.3016685247421265]"
約25km,長さ,0,crowd,0,"[0.3204241394996643, 0.534247636795044, -0.9966352581977844]"
イエローヘッド湖,別名,0,crowd,0,"[0.1963176429271698, 0.5215997099876404, -0.856325089931488]"
チベット自治区山南市ナンカルツェ県,所在地,1,crowd,1,"[0.031079484149813652, 0.744133472442627, -0.9542116522789001]"
カキツバタ,植物,1,system,1,"[0.5848979353904724, 0.33269843459129333, -1.1010535955429077]"
マガジャネス,流入・流出河川,0,system,0,"[0.7040355205535889, 0.27400410175323486, -1.183609127998352]"
農業,産業,1,crowd,0,"[0.2954706847667694, 0.5936375856399536, -0.9993380904197693]"
ダム,種類,0,crowd,0,"[0.4004378616809845, 0.6313380599021912, -1.1840144395828247]"
Rognac,湖岸の地域区分,1,system,1,"[0.5859231352806091, 0.2995607852935791, -1.0718841552734375]"
1997年,形成時期,1,crowd,0,"[0.19415965676307678, 0.5016446113586426, -0.830933690071106]"
湖,種類,1,crowd,1,"[0.35422468185424805, 0.7291046380996704, -1.2166332006454468]"
コロラド川,流入・流出河川,0,crowd,1,"[0.18791911005973816, 0.570701539516449, -0.8866605162620544]"
Oreochromis,動物,0,system,0,"[0.7196927666664124, 0.2834048569202423, -1.2118407487869263]"
北,所在地,0,crowd,0,"[0.32744744420051575, 0.6265444159507751, -1.0607142448425293]"
15▁m▁(49▁ft),最大水深,0,crowd,0,"[0.8314438462257385, 1.0611871480941772, -2.315021514892578]"
フナ,別名,0,system,0,"[0.6982513070106506, 0.2510998547077179, -1.1537615060806274]"
ムルマンスク州、コラ半島の南西部,所在地,0,crowd,0,"[-0.3525751829147339, 0.595119297504425, -0.5184869766235352]"
1〜2m,水深,1,system,0,"[0.6482580900192261, 0.40045231580734253, -1.2315871715545654]"
アオサギ,動物,1,system,1,"[0.672151505947113, 0.27451789379119873, -1.1473298072814941]"
東経36度05分,幅,0,annotator,0,"[-0.7163389325141907, -0.4010542631149292, 0.5797086358070374]"
ベッコウトンボ,別名,0,system,0,"[0.6851561665534973, 0.3225288689136505, -1.2148627042770386]"
北緯34度54分59.4秒,島,0,annotator,0,"[-0.6203756928443909, -0.38050276041030884, 0.46775954961776733]"
北緯10.23250度,島,0,annotator,0,"[-0.6533522009849548, -0.3610941171646118, 0.5027857422828674]"
熊本県阿蘇郡西原村,所在地,1,crowd,1,"[0.4414982795715332, 0.82399982213974, -1.5490632057189941]"
イガイ,動物,1,system,0,"[0.6522151231765747, 0.25246134400367737, -1.0949350595474243]"
水位調節堰,構成する湖沼,0,crowd,0,"[0.08386383950710297, 0.5977979898452759, -0.7897019982337952]"
127▁▁m,水面標高,0,system,1,"[0.7137601971626282, 0.5742923617362976, -1.5500783920288086]"
堰止湖,形成時期,0,crowd,0,"[0.31884336471557617, 0.6490618586540222, -1.1468535661697388]"
江川,流入・流出河川,0,system,1,"[0.595711350440979, 0.31979283690452576, -1.099731206893921]"
泥濘,名前の謂れ,0,system,0,"[0.6506977081298828, 0.3413048982620239, -1.1972874402999878]"
以東岳北麓,所在地,0,crowd,0,"[0.31303173303604126, 0.48956990242004395, -0.9522510766983032]"
西蓮寺,湖岸の地域区分,1,system,0,"[0.7868938446044922, 0.33257123827934265, -1.3368749618530273]"
湖,種類,1,crowd,1,"[0.4741615355014801, 0.7256327867507935, -1.3712713718414307]"
東経140.163194度,幅,0,annotator,0,"[-0.6227380037307739, -0.430378258228302, 0.5435876250267029]"
北緯36度56分10秒,座標・緯度,0,annotator,0,"[-0.659744143486023, -0.3537760078907013, 0.4932953715324402]"
約0.5km,長さ,1,crowd,1,"[0.16556629538536072, 0.5477491617202759, -0.8549541234970093]"
Pont-de-Bouc,湖岸の地域区分,0,crowd,0,"[0.009868927299976349, 0.6306841969490051, -0.7655748128890991]"
東経36.083度,幅,0,annotator,0,"[-0.599801778793335, -0.3423384130001068, 0.45816028118133545]"
28.933,島,0,crowd,0,"[0.40023040771484375, 0.6185139417648315, -1.2295663356781006]"
ホール・イン・ザ・ロック・クロッシング,観光地,0,system,1,"[0.6633861660957336, 0.26860857009887695, -1.1353296041488647]"
ヒノキ,植物,0,system,1,"[0.6985076665878296, 0.3305201530456543, -1.2387136220932007]"
おおきりはたためいけ,読み,1,crowd,1,"[0.11012248694896698, 0.5367543697357178, -0.7726085782051086]"
北緯36度56分10秒,島,0,annotator,0,"[-0.5972710251808167, -0.23703593015670776, 0.35559725761413574]"
東経33.000度,座標・経度,0,annotator,0,"[-0.6601538062095642, -0.3425014317035675, 0.4891369342803955]"
キアシシギ,別名,0,system,0,"[0.5723314881324768, 0.3279940187931061, -1.098288893699646]"
ムジナモ,植物,0,system,1,"[0.6598462462425232, 0.28183138370513916, -1.1407058238983154]"
ジネズミ,別名,0,system,0,"[0.6343755125999451, 0.268877774477005, -1.108765721321106]"
ミミズ,動物,1,system,1,"[0.6541807651519775, 0.30650317668914795, -1.1740540266036987]"
観光,産業,0,crowd,1,"[0.2870832085609436, 0.44501328468322754, -0.8424070477485657]"
オイカワ,動物,1,system,1,"[0.6849892139434814, 0.2957584857940674, -1.1847178936004639]"
北緯43.30000度,座標・緯度,0,annotator,0,"[-0.7172911763191223, -0.13448399305343628, 0.31166115403175354]"
淡水,水質（淡水・汽水）,0,system,0,"[0.6195158362388611, 0.31811514496803284, -1.1345103979110718]"
26▁m,最大水深,1,crowd,1,"[0.5798196196556091, 0.9330944418907166, -1.8007583618164062]"
サツキマス,別名,0,system,0,"[1.1939886808395386, -0.2709929645061493, -1.186373233795166]"
Moliniopsis▁japonica,別名,0,system,0,"[0.7091914415359497, 0.4565073251724243, -1.413364052772522]"
134,座標・経度,0,system,0,"[0.7034380435943604, 0.23524828255176544, -1.147072672843933]"
多々良沼公園,公園,0,crowd,0,"[0.0868421196937561, 0.6522316336631775, -0.873779296875]"
漁業補償金,産業,0,crowd,0,"[0.2823825478553772, 0.34760409593582153, -0.7486040592193604]"
大池,動物,0,system,0,"[0.7314645051956177, 0.297494113445282, -1.2386890649795532]"
樽前ガロー,観光地,0,crowd,1,"[0.17503012716770172, 0.5272887349128723, -0.8314794301986694]"
la▁Touloubre,流入・流出河川,0,crowd,1,"[0.5366317629814148, 0.836759090423584, -1.6200236082077026]"
マハチカラ,流入・流出河川,0,system,0,"[0.6129189729690552, 0.36382514238357544, -1.1598320007324219]"
州立公園,公園,1,crowd,0,"[0.28253766894340515, 0.45446276664733887, -0.8850018978118896]"
マリニャーヌ,湖岸の地域区分,1,system,1,"[0.6928199529647827, 0.24634487926959991, -1.133662462234497]"
"1,972▁m",水面標高,1,crowd,1,"[0.6593737602233887, 0.8240702152252197, -1.8108922243118286]"
エンクハウゼン,湖岸の地域区分,1,system,1,"[0.6659333109855652, 0.2731587588787079, -1.1392263174057007]"
貯,成因,0,crowd,0,"[0.3678508698940277, 0.6044034957885742, -1.1030577421188354]"
トルクメンバシ,湖岸の地域区分,0,system,1,"[0.6635580658912659, 0.2622246742248535, -1.1328797340393066]"
ビワ,植物,1,system,0,"[0.7407955527305603, 0.29366907477378845, -1.2544440031051636]"
南北1～1.5キロメートルの東西に細長く広がる小さな湖,成因,0,crowd,0,"[0.4208652079105377, 0.8349999189376831, -1.5432156324386597]"
27km,周囲長,0,crowd,1,"[0.33565956354141235, 0.7232373356819153, -1.2374885082244873]"
ワカサギ,別名,0,system,0,"[0.6829613447189331, 0.2843151390552521, -1.1750520467758179]"
22.79389,座標・緯度,0,crowd,0,"[0.48126161098480225, 0.8234622478485107, -1.5441954135894775]"
ジネズミ,動物,1,system,1,"[0.6833609938621521, 0.2537025213241577, -1.148803472518921]"
石油,産業,0,crowd,0,"[0.28657183051109314, 0.5334909558296204, -0.9138541221618652]"
Μεγάλη▁Πρέσπα,別名,1,system,0,"[0.7363297939300537, 0.5783497095108032, -1.5886741876602173]"
26▁m▁(85,成因,0,crowd,0,"[0.6483110785484314, 0.8711157441139221, -1.8593733310699463]"
貯水池,種類,0,system,1,"[0.648483157157898, 0.4112198054790497, -1.2530066967010498]"
御泥池▁真泥,別名,0,system,0,"[0.5843302011489868, 0.27805405855178833, -1.010774850845337]"
網走管内網走郡津別町字沼沢,所在地,1,crowd,0,"[0.2960357666015625, 0.7047412395477295, -1.219831943511963]"
"約332,000m2",面積,1,crowd,1,"[0.06344148516654968, 0.6465872526168823, -0.8627716898918152]"
アイスランド,国,0,system,1,"[0.547965943813324, 0.28255346417427063, -1.0032556056976318]"
ジュンサイ,動物,0,system,0,"[0.5489053130149841, 0.31216123700141907, -1.056549072265625]"
東経140.45972度,座標・経度,0,annotator,0,"[-0.5832884907722473, -0.284005343914032, 0.3838609457015991]"
カミこ,別名,0,crowd,1,"[0.27974599599838257, 0.45795613527297974, -0.8713840246200562]"
"1,660メートル",水面標高,0,crowd,0,"[0.44523340463638306, 0.5786855816841125, -1.254915714263916]"
1966年（昭和41年）7月,形成時期,1,system,0,"[0.4746178388595581, 0.469088077545166, -1.143871545791626]"
アイスランド,国,1,system,0,"[0.654695987701416, 0.28006047010421753, -1.1392273902893066]"
北緯36度08分11.34秒,島,0,annotator,0,"[-0.641055703163147, -0.27505260705947876, 0.40372371673583984]"
樽前山,所在地,1,system,0,"[0.6690016388893127, 0.31848999857902527, -1.1858583688735962]"
えひめ森林公園,公園,1,crowd,0,"[0.3228503465652466, 0.4612523913383484, -0.9211109280586243]"
4▁m,平均水深,1,crowd,1,"[0.6448879837989807, 1.1067842245101929, -2.058324098587036]"
東経167.80000度,幅,0,annotator,0,"[-0.6115766763687134, -0.3926633596420288, 0.5023428201675415]"
ボウバアマモ群落,植物,0,crowd,0,"[0.39756661653518677, 0.40930238366127014, -0.9649438858032227]"
チャーチル川,流入・流出河川,1,crowd,1,"[0.2603718638420105, 0.5717359781265259, -0.9831691384315491]"
下北半島の北東端,所在地,0,annotator,0,"[-0.4912402033805847, -0.05185144394636154, 0.16369378566741943]"
おびらめの沢,流入・流出河川,1,crowd,1,"[0.04311078041791916, 0.523483157157898, -0.688256025314331]"
東経136度52分52.4秒,座標・経度,0,annotator,0,"[-0.42374467849731445, -0.18035852909088135, -0.0036876099184155464]"
北緯36.74056度,座標・緯度,0,annotator,0,"[-0.6660750508308411, -0.3285667896270752, 0.48567724227905273]"
36.06806,座標・緯度,0,crowd,0,"[0.4458997845649719, 0.8735283613204956, -1.5583678483963013]"
標高1691m,所在地,0,crowd,0,"[0.21523027122020721, 0.44042807817459106, -0.7907650470733643]"
この地方に「高架沼に春過ぎても白鳥居るは凶」という言い伝えがある,名前の謂れ,0,crowd,0,"[-0.010479114949703217, 0.935824990272522, -1.101767659187317]"
マケドニア,国,0,crowd,1,"[0.4198743999004364, 0.8050452470779419, -1.378867268562317]"
11.0▁m,最大水深,1,crowd,1,"[0.3400647044181824, 0.8173458576202393, -1.4126174449920654]"
36.37000,座標・緯度,0,crowd,0,"[0.38262540102005005, 0.7852678894996643, -1.390864372253418]"
イリノイ州,所在地,0,crowd,0,"[0.2458471953868866, 0.4925106167793274, -0.8901382088661194]"
42.04167,座標・緯度,0,crowd,0,"[0.3923288583755493, 0.7750019431114197, -1.4127434492111206]"
10m,水深,0,crowd,0,"[0.3095293641090393, 0.6777961254119873, -1.1616311073303223]"
5.7▁m,平均水深,1,crowd,1,"[0.4561414420604706, 0.78190678358078, -1.5067815780639648]"
死火山,種類,0,system,0,"[0.5507329702377319, 0.2912618815898895, -1.0169579982757568]"
東経145.35000度,座標・経度,0,annotator,0,"[-0.6783268451690674, -0.38516852259635925, 0.5341355204582214]"
西経67度59分,幅,0,annotator,0,"[-0.581911563873291, -0.4142872095108032, 0.46896153688430786]"
東経137度50分36秒,幅,0,annotator,0,"[-0.643024742603302, -0.34177646040916443, 0.47058168053627014]"
北緯34度54分59.4秒,座標・緯度,0,annotator,0,"[-0.6030401587486267, -0.31196823716163635, 0.41736480593681335]"
ワカサギ,別名,0,system,0,"[0.6829433441162109, 0.2192685455083847, -1.1116750240325928]"
湖,種類,0,crowd,1,"[0.4319360554218292, 0.602325975894928, -1.190069556236267]"
ツルシギ,動物,0,crowd,1,"[0.2502993643283844, 0.46189478039741516, -0.8403444886207581]"
火山湖,種類,0,crowd,1,"[0.2534368336200714, 0.44758841395378113, -0.8260844349861145]"
現代から見て最後にあたる氷河期の際に、海岸線の再隆起によって形成された,成因,0,crowd,0,"[-0.4295673668384552, 0.8757045865058899, -0.660875678062439]"
イワナ,別名,0,system,0,"[0.6948689222335815, 0.2469228208065033, -1.1469504833221436]"
コガモ,動物,1,system,1,"[0.6498332619667053, 0.2868315279483795, -1.1205998659133911]"
