text,attribute,model prediction,model choise,answer,model output
タヌキ,動物,0,crowd,1,"[0.2657771706581116, 0.6328920125961304, 0.10133085399866104]"
オオクチバス,別名,0,crowd,0,"[0.2282889187335968, 0.6927963495254517, 0.07891470193862915]"
基本的にコンゴ共和国とコンゴ民主共和国の国境は川の中央,所在地,0,crowd,0,"[0.09858710318803787, 0.8383620381355286, 0.06305085122585297]"
東経132度44分35秒,座標・経度,0,annotator,0,"[0.056378427892923355, 0.3293299973011017, 0.6142916083335876]"
"4,800▁sq▁mi",面積,0,crowd,0,"[0.18716605007648468, 0.7752634286880493, 0.037570491433143616]"
星湖亭,観光地,0,crowd,0,"[0.17363131046295166, 0.7110730409622192, 0.11529571563005447]"
139.46222,座標・経度,0,crowd,0,"[0.1833849549293518, 0.7353777885437012, 0.08123727887868881]"
マリモ,動物,1,crowd,0,"[0.26005861163139343, 0.6581212282180786, 0.08182015269994736]"
めがみこ,読み,1,crowd,1,"[0.1529136598110199, 0.7785603404045105, 0.06852595508098602]"
北緯2度41分04秒,座標・緯度,0,annotator,0,"[0.06718720495700836, 0.4248681962490082, 0.507944643497467]"
オオハクチョウ,動物,0,crowd,1,"[0.2301347255706787, 0.6694183945655823, 0.1004469022154808]"
"1,025m",成因,0,crowd,0,"[0.1551087498664856, 0.8004283308982849, 0.0444628931581974]"
赤沼ため池,動物,0,crowd,0,"[0.18000008165836334, 0.7013340592384338, 0.11866586655378342]"
池,種類,0,crowd,1,"[0.19070051610469818, 0.7184935212135315, 0.09080594778060913]"
ケニア共和国西部のリフトバレー州,所在地,0,crowd,0,"[0.10392354428768158, 0.7040592432022095, 0.19201724231243134]"
ブラックバス,別名,0,crowd,0,"[0.17991667985916138, 0.7117936611175537, 0.10828966647386551]"
バスク,湖岸の地域区分,0,crowd,0,"[0.20209091901779175, 0.70209801197052, 0.09581106156110764]"
ザパドナーヤ川,流入・流出河川,1,crowd,1,"[0.2086484134197235, 0.6884542107582092, 0.10289736092090607]"
山形県・新潟県境の朝日山地にある以東岳北麓、山形県鶴岡市大鳥,所在地,0,crowd,0,"[0.12153970450162888, 0.8187997341156006, 0.05966053903102875]"
宍塚古墳群,観光地,1,crowd,0,"[0.08652570843696594, 0.5511617660522461, 0.36231252551078796]"
ウグイ,別名,0,crowd,0,"[0.2243303805589676, 0.7018095850944519, 0.0738600641489029]"
オジロワシ,別名,0,crowd,0,"[0.2269609570503235, 0.6695106029510498, 0.10352843999862671]"
成田市,湖岸の地域区分,1,crowd,1,"[0.15888632833957672, 0.7259274125099182, 0.11518629640340805]"
北緯40度56分,座標・緯度,0,annotator,0,"[0.0645536258816719, 0.36554524302482605, 0.569901168346405]"
430キロメートル,周囲長,1,crowd,1,"[0.19101788103580475, 0.6896089911460876, 0.11937316507101059]"
東経14.07500度,座標・経度,0,annotator,0,"[0.07955040037631989, 0.42913269996643066, 0.49131694436073303]"
ロシア,国,0,crowd,0,"[0.1736079454421997, 0.7195442318916321, 0.1068478375673294]"
ナイルティラピア,動物,1,crowd,0,"[0.2429511845111847, 0.6725391149520874, 0.0845097228884697]"
失業士族,別名,0,crowd,0,"[0.17793135344982147, 0.7050712704658508, 0.11699733138084412]"
グレン,流入・流出河川,0,crowd,0,"[0.25319987535476685, 0.6474863886833191, 0.09931378811597824]"
北海道,所在地,1,crowd,1,"[0.1542912870645523, 0.7750920653343201, 0.07061665505170822]"
ユタ州,湖岸の地域区分,0,crowd,0,"[0.18532229959964752, 0.7061669230461121, 0.10851079225540161]"
小プレスパ湖,別名,0,crowd,0,"[0.17559927701950073, 0.7044458985328674, 0.11995481699705124]"
"3,798▁km",長さ,0,crowd,0,"[0.18759019672870636, 0.770056962966919, 0.04235288128256798]"
鶴の舞橋,橋・トンネル,0,crowd,1,"[0.23501048982143402, 0.6920857429504395, 0.07290371507406235]"
東経42.817度,幅,0,annotator,0,"[0.06565259397029877, 0.3508015275001526, 0.5835459232330322]"
ヒドリガモ,動物,0,crowd,1,"[0.2525472640991211, 0.6638307571411133, 0.08362200111150742]"
東経50度40分,座標・経度,0,annotator,0,"[0.06870284676551819, 0.38136979937553406, 0.5499274134635925]"
Prespa▁e▁Vogël,動物,0,crowd,0,"[0.20523907244205475, 0.7455621957778931, 0.04919875040650368]"
白鳥,動物,1,crowd,1,"[0.24335496127605438, 0.6641597747802734, 0.09248530119657516]"
13億,面積,0,crowd,0,"[0.16493596136569977, 0.7428468465805054, 0.09221716970205307]"
観光,産業,0,crowd,0,"[0.1807127743959427, 0.7223597764968872, 0.09692738950252533]"
西側には北アルプスが控え,所在地,0,crowd,0,"[0.13223768770694733, 0.7687990069389343, 0.09896333515644073]"
-17.33000,座標・経度,0,crowd,0,"[0.1496477872133255, 0.7217805981636047, 0.128571555018425]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.25374624133110046, 0.660411536693573, 0.08584222942590714]"
ヌー,別名,0,crowd,0,"[0.251171737909317, 0.6540499329566956, 0.09477827697992325]"
マル・グラッド島,島,1,crowd,1,"[0.17415118217468262, 0.691611111164093, 0.13423766195774078]"
59.01[1]▁km2周囲長96,面積,0,crowd,0,"[0.178571417927742, 0.8059688210487366, 0.01545976847410202]"
上流州,所在地,0,crowd,0,"[0.17300297319889069, 0.7236517071723938, 0.10334538668394089]"
クラッピー,動物,0,crowd,1,"[0.2439238578081131, 0.6793965697288513, 0.07667955756187439]"
North▁Pond,長さ,0,crowd,0,"[0.21239158511161804, 0.7493902444839478, 0.03821814805269241]"
オオカナダモ,植物,1,crowd,1,"[0.26297128200531006, 0.6513438820838928, 0.08568483591079712]"
運河,流入・流出河川,0,crowd,0,"[0.18091163039207458, 0.730868399143219, 0.08821992576122284]"
コサギ,別名,0,crowd,0,"[0.24671755731105804, 0.6675311326980591, 0.08575130254030228]"
大理市下関鎮附近の,所在地,0,crowd,0,"[0.13367711007595062, 0.7730207443237305, 0.09330210089683533]"
ニカラグア,国,1,crowd,1,"[0.24616755545139313, 0.6613257527351379, 0.09250667691230774]"
湖,種類,0,crowd,1,"[0.17238757014274597, 0.746458113193512, 0.08115435391664505]"
沖縄県内,所在地,0,crowd,0,"[0.22129112482070923, 0.6837195158004761, 0.09498932957649231]"
35.,座標・緯度,0,crowd,0,"[0.15157495439052582, 0.7927393913269043, 0.05568569153547287]"
人造,成因,0,crowd,1,"[0.26158469915390015, 0.6539507508277893, 0.08446455001831055]"
アワセカニダマシマメアゲマキ,動物,0,crowd,1,"[0.24885931611061096, 0.6350821256637573, 0.11605861037969589]"
550万年前,形成時期,0,crowd,1,"[0.16539421677589417, 0.7418286204338074, 0.09277714043855667]"
アルゼンチン,国,1,crowd,1,"[0.17392417788505554, 0.7432359457015991, 0.08283993601799011]"
Таймы́рское▁о́зеро,動物,0,crowd,0,"[0.18911735713481903, 0.7452599406242371, 0.0656227245926857]"
ヨット,動物,0,crowd,0,"[0.2647942304611206, 0.6335003972053528, 0.10170537978410721]"
北緯59度12分,島,0,annotator,0,"[0.07502447068691254, 0.40065422654151917, 0.5243213176727295]"
クサガメ,動物,1,crowd,1,"[0.240343376994133, 0.6507769227027893, 0.10887967050075531]"
876km2,面積,1,crowd,1,"[0.19294793903827667, 0.686209499835968, 0.12084251642227173]"
約3km,面積,0,crowd,0,"[0.1701487898826599, 0.728317141532898, 0.10153406113386154]"
ヘラブナ,別名,0,crowd,0,"[0.22526995837688446, 0.6896527409553528, 0.08507726341485977]"
サンフアン川,流入・流出河川,1,crowd,1,"[0.17498689889907837, 0.7105054259300232, 0.11450767517089844]"
4.4km,幅,1,crowd,0,"[0.15136463940143585, 0.7760650515556335, 0.07257035374641418]"
138.62500,幅,0,crowd,0,"[0.16257688403129578, 0.7372305989265442, 0.10019250959157944]"
美度呂池,動物,0,crowd,0,"[0.3777365982532501, 0.5458956956863403, 0.07636772841215134]"
中国,国,1,crowd,1,"[0.180008202791214, 0.7345693111419678, 0.08542248606681824]"
10m,最大水深,0,crowd,0,"[0.14565327763557434, 0.7798733115196228, 0.07447346299886703]"
下流端,所在地,0,crowd,0,"[0.17728416621685028, 0.7128059267997742, 0.10990991443395615]"
ヴェーネルン湖の東,所在地,0,crowd,1,"[0.16499973833560944, 0.7229999303817749, 0.11200036853551865]"
小村田,湖岸の地域区分,0,crowd,0,"[0.18120639026165009, 0.7083858251571655, 0.110407754778862]"
オオセグロカモメ,動物,0,crowd,1,"[0.2570450007915497, 0.644945502281189, 0.09800953418016434]"
埼玉県さいたま市桜区から戸田市,所在地,1,crowd,1,"[0.13608625531196594, 0.7628610730171204, 0.10105273872613907]"
中,成因,0,crowd,0,"[0.1874949038028717, 0.7096274495124817, 0.10287771373987198]"
日本,国,0,crowd,0,"[0.17024175822734833, 0.7447047829627991, 0.08505348861217499]"
甲,別名,0,crowd,0,"[0.18147210776805878, 0.7295529842376709, 0.08897492289543152]"
Lago▁de▁Nicaragua,動物,0,crowd,0,"[0.1849936693906784, 0.7557385563850403, 0.0592678040266037]"
4▁km,周囲長,0,crowd,0,"[0.15879131853580475, 0.8015156388282776, 0.039693109691143036]"
ネバダ州とアリゾナ州にまたがっ,所在地,0,crowd,0,"[0.09669798612594604, 0.6238873600959778, 0.2794146239757538]"
池,種類,1,crowd,1,"[0.2123081386089325, 0.6846417188644409, 0.10305014252662659]"
1973年,形成時期,0,crowd,0,"[0.1581922322511673, 0.7685577273368835, 0.07324996590614319]"
吉林省,所在地,1,crowd,1,"[0.16817663609981537, 0.7076067924499512, 0.12421653419733047]"
ミネソタ州,湖岸の地域区分,0,crowd,0,"[0.18004943430423737, 0.71173095703125, 0.10821954905986786]"
語で「大きな湖」を意味する,名前の謂れ,0,crowd,0,"[0.12667657434940338, 0.7886594533920288, 0.08466396480798721]"
東経130度02分13秒,座標・経度,0,annotator,0,"[0.06121554225683212, 0.3682902753353119, 0.5704941749572754]"
オオハクチョウ,動物,0,crowd,1,"[0.26174867153167725, 0.6526557207107544, 0.08559560030698776]"
北緯11度37分,島,0,annotator,0,"[0.07437987625598907, 0.3850703239440918, 0.5405497550964355]"
クラスノヴォーツク,湖岸の地域区分,0,crowd,1,"[0.24229522049427032, 0.6636207103729248, 0.0940840095281601]"
東経134.0939722度,幅,0,annotator,0,"[0.07485903054475784, 0.37768375873565674, 0.547457218170166]"
ヴォルガ川,流入・流出河川,1,crowd,1,"[0.17216970026493073, 0.7092224359512329, 0.11860786378383636]"
Lake▁El'gygytgyn,別名,0,crowd,1,"[0.21144457161426544, 0.7282782196998596, 0.060277216136455536]"
コイ,動物,1,crowd,1,"[0.26167047023773193, 0.6567457914352417, 0.08158375322818756]"
布田川,流入・流出河川,0,crowd,0,"[0.18185792863368988, 0.7082391381263733, 0.10990297794342041]"
ロシア,国,0,crowd,0,"[0.19823689758777618, 0.6949204206466675, 0.10684271156787872]"
"1,775▁▁m",水面標高,1,crowd,1,"[0.1898770034313202, 0.790229320526123, 0.01989366114139557]"
北緯33度10分55秒,座標・緯度,0,annotator,0,"[0.06421388685703278, 0.35905224084854126, 0.5767338275909424]"
ウグイ,動物,1,crowd,1,"[0.2596352994441986, 0.6509987711906433, 0.08936593681573868]"
ビワマス,動物,0,crowd,0,"[0.3881722688674927, 0.49700963497161865, 0.11481810361146927]"
泥炭の浮島を形成する湿原は寒冷地に多く見られるが温暖な地域に存在する例は少なく、石炭の生成過程を知る資料としても貴重であること,名前の謂れ,0,crowd,0,"[0.14047352969646454, 0.753412127494812, 0.10611434280872345]"
41.667,島,0,crowd,0,"[0.1277332603931427, 0.8271973133087158, 0.04506945610046387]"
"約1,100万年まえ",形成時期,0,crowd,0,"[0.13741758465766907, 0.7697407007217407, 0.09284175932407379]"
8910111213141516171819,長さ,0,crowd,0,"[0.2430725395679474, 0.663362443447113, 0.09356506168842316]"
カワカマス,別名,0,crowd,0,"[0.2718505561351776, 0.6384032964706421, 0.08974611014127731]"
観光,産業,0,crowd,1,"[0.18912191689014435, 0.7117617726325989, 0.09911628067493439]"
ヌマガヤ,植物,1,crowd,1,"[0.2470121830701828, 0.658325731754303, 0.09466210007667542]"
フエゴ島,所在地,1,crowd,0,"[0.17715692520141602, 0.7082207202911377, 0.11462234705686569]"
アルバニア,国,1,crowd,0,"[0.22422315180301666, 0.6766618490219116, 0.09911499917507172]"
東経130.03694度,幅,0,annotator,0,"[0.07944705337285995, 0.38027530908584595, 0.5402776002883911]"
激しい戦闘により沖縄本島中南部は焦土と化した,成因,0,crowd,0,"[0.15478575229644775, 0.7878422141075134, 0.05737210810184479]"
腐植栄養型,種類,0,crowd,1,"[0.18807145953178406, 0.7336769104003906, 0.07825158536434174]"
佐倉城址公園,公園,1,crowd,0,"[0.18673913180828094, 0.7100866436958313, 0.10317421704530716]"
淡水,水質（淡水・汽水）,1,crowd,1,"[0.2585192024707794, 0.6362119913101196, 0.10526873916387558]"
オオハクチョウ,別名,0,crowd,0,"[0.2532704770565033, 0.6641294360160828, 0.08260010927915573]"
ブルーギル,別名,0,crowd,0,"[0.22576430439949036, 0.704471230506897, 0.06976447254419327]"
Lareo▁urtegia,動物,0,crowd,0,"[0.23271845281124115, 0.7136411070823669, 0.053640421479940414]"
ヨンショーピング,動物,0,crowd,0,"[0.2474924772977829, 0.648586630821228, 0.10392088443040848]"
33,座標・緯度,0,crowd,0,"[0.16302791237831116, 0.7710619568824768, 0.06591019779443741]"
桜ヶ池,別名,0,crowd,0,"[0.2406340092420578, 0.590601921081543, 0.16876408457756042]"
立山黒部アルペン,観光地,0,crowd,0,"[0.19788923859596252, 0.7019057273864746, 0.10020504146814346]"
東経130度55分52秒,座標・経度,0,annotator,0,"[0.07481146603822708, 0.42970165610313416, 0.49548688530921936]"
ネブラスカ州,湖岸の地域区分,1,crowd,0,"[0.18807625770568848, 0.6978061199188232, 0.11411763727664948]"
"Çarpanak島,",最大水深,0,crowd,0,"[0.16971071064472198, 0.7384268641471863, 0.09186242520809174]"
板井神社,観光地,0,crowd,0,"[0.18238237500190735, 0.6924926042556763, 0.12512502074241638]"
隕石クレーター,成因,0,crowd,0,"[0.18317393958568573, 0.7000183463096619, 0.11680768430233002]"
90.683,座標・経度,0,crowd,0,"[0.1567113697528839, 0.7737882733345032, 0.06950028985738754]"
静岡県浜松市天竜区（旧磐田郡水窪町,所在地,0,crowd,0,"[0.15574930608272552, 0.7953890562057495, 0.04886163771152496]"
ナイル川,流入・流出河川,1,crowd,1,"[0.16534945368766785, 0.7044299244880676, 0.13022059202194214]"
インドネシア,国,1,crowd,1,"[0.15496617555618286, 0.7985768914222717, 0.046456944197416306]"
火山,種類,0,crowd,0,"[0.18309982120990753, 0.7256527543067932, 0.09124744683504105]"
"4,000,000▁m³",面積,0,crowd,0,"[0.14169932901859283, 0.8105154633522034, 0.04778522998094559]"
グラッド島,島,0,crowd,0,"[0.16465073823928833, 0.7108137011528015, 0.12453557550907135]"
市柳沼,流入・流出河川,0,crowd,0,"[0.24435587227344513, 0.673728346824646, 0.0819157212972641]"
バリンゴこ,読み,1,crowd,1,"[0.17420180141925812, 0.7114881873130798, 0.11431003361940384]"
氷河,成因,0,crowd,0,"[0.25055602192878723, 0.659712553024292, 0.08973142504692078]"
北カスピ海,構成する湖沼,0,crowd,1,"[0.17964638769626617, 0.6990857720375061, 0.12126782536506653]"
"4,560▁km2",面積,1,crowd,1,"[0.16929320991039276, 0.7922619581222534, 0.03844485431909561]"
ため池,種類,1,crowd,1,"[0.2442302703857422, 0.6463853716850281, 0.10938438773155212]"
36.74056,島,0,crowd,0,"[0.14851118624210358, 0.7884095311164856, 0.06307931989431381]"
プロヴァンス＝アルプ＝コート,湖岸の地域区分,0,crowd,0,"[0.14821724593639374, 0.6291292309761047, 0.22265353798866272]"
吉田,観光地,0,crowd,0,"[0.17443953454494476, 0.7539214491844177, 0.0716390609741211]"
約25km,長さ,0,crowd,0,"[0.14516331255435944, 0.7429273128509521, 0.11190936714410782]"
イエローヘッド湖,別名,0,crowd,0,"[0.17027974128723145, 0.7016687393188477, 0.12805156409740448]"
チベット自治区山南市ナンカルツェ県,所在地,1,crowd,1,"[0.12755198776721954, 0.7851243019104004, 0.08732371777296066]"
カキツバタ,植物,1,crowd,1,"[0.24342423677444458, 0.6697865128517151, 0.08678925782442093]"
マガジャネス,流入・流出河川,0,crowd,0,"[0.2596743702888489, 0.6567156314849854, 0.08360999822616577]"
農業,産業,1,crowd,0,"[0.1577386111021042, 0.7538418769836426, 0.08841944485902786]"
ダム,種類,0,crowd,0,"[0.16634975373744965, 0.7504827976226807, 0.0831674188375473]"
Rognac,湖岸の地域区分,0,crowd,1,"[0.23169516026973724, 0.6703087687492371, 0.0979960486292839]"
1997年,形成時期,1,crowd,0,"[0.16530343890190125, 0.7231507301330566, 0.1115458607673645]"
湖,種類,1,crowd,1,"[0.16697846353054047, 0.753948986530304, 0.07907252758741379]"
コロラド川,流入・流出河川,0,crowd,1,"[0.17890453338623047, 0.7126891613006592, 0.10840627551078796]"
Oreochromis,動物,0,crowd,0,"[0.240775004029274, 0.6765769124031067, 0.08264806866645813]"
北,所在地,0,crowd,0,"[0.15801510214805603, 0.7567582130432129, 0.08522668480873108]"
15▁m▁(49▁ft),最大水深,0,crowd,0,"[0.17834748327732086, 0.799881637096405, 0.021770920604467392]"
フナ,別名,0,crowd,0,"[0.2559889853000641, 0.6472808122634888, 0.09673020243644714]"
ムルマンスク州、コラ半島の南西部,所在地,0,crowd,0,"[0.11229809373617172, 0.7397304177284241, 0.14797143638134003]"
1〜2m,水深,0,crowd,0,"[0.23126967251300812, 0.6696300506591797, 0.09910030663013458]"
アオサギ,動物,1,crowd,1,"[0.24424734711647034, 0.6648771166801453, 0.090875543653965]"
東経36度05分,幅,0,annotator,0,"[0.06565237790346146, 0.36557209491729736, 0.568775475025177]"
ベッコウトンボ,別名,0,crowd,0,"[0.23114833235740662, 0.6891002058982849, 0.07975145429372787]"
北緯34度54分59.4秒,島,0,annotator,0,"[0.0703434944152832, 0.38206180930137634, 0.5475947260856628]"
北緯10.23250度,島,0,annotator,0,"[0.07203562557697296, 0.37231990694999695, 0.5556444525718689]"
熊本県阿蘇郡西原村,所在地,1,crowd,1,"[0.15637405216693878, 0.7781041860580444, 0.06552181392908096]"
イガイ,動物,0,crowd,0,"[0.25663742423057556, 0.6488568782806396, 0.094505675137043]"
水位調節堰,構成する湖沼,0,crowd,0,"[0.17790697515010834, 0.708514392375946, 0.11357855796813965]"
127▁▁m,水面標高,1,crowd,1,"[0.22739475965499878, 0.7078005075454712, 0.06480469554662704]"
堰止湖,形成時期,0,crowd,0,"[0.16398943960666656, 0.7425951957702637, 0.0934152901172638]"
江川,流入・流出河川,1,crowd,1,"[0.25028446316719055, 0.6644965410232544, 0.08521898835897446]"
泥濘,名前の謂れ,0,crowd,0,"[0.2343287467956543, 0.6928732395172119, 0.07279806584119797]"
以東岳北麓,所在地,0,crowd,0,"[0.21383266150951385, 0.6873354315757751, 0.0988318920135498]"
西蓮寺,湖岸の地域区分,0,crowd,0,"[0.24521853029727936, 0.6754549145698547, 0.0793265849351883]"
湖,種類,1,crowd,1,"[0.1615755707025528, 0.7795605063438416, 0.05886395275592804]"
東経140.163194度,幅,0,annotator,0,"[0.07416661828756332, 0.3567151427268982, 0.5691182613372803]"
北緯36度56分10秒,座標・緯度,0,annotator,0,"[0.05702213570475578, 0.3418252170085907, 0.6011526584625244]"
約0.5km,長さ,1,crowd,1,"[0.13185030221939087, 0.7381885051727295, 0.12996120750904083]"
Pont-de-Bouc,湖岸の地域区分,0,crowd,0,"[0.14520053565502167, 0.7216457724571228, 0.13315370678901672]"
東経36.083度,幅,0,annotator,0,"[0.0740591287612915, 0.3764640986919403, 0.5494768619537354]"
28.933,島,0,crowd,0,"[0.15827536582946777, 0.7616552114486694, 0.080069400370121]"
ホール・イン・ザ・ロック・クロッシング,観光地,0,crowd,1,"[0.2562485635280609, 0.6594662070274353, 0.0842851772904396]"
ヒノキ,植物,1,crowd,1,"[0.23845310509204865, 0.6861158013343811, 0.07543114572763443]"
おおきりはたためいけ,読み,1,crowd,1,"[0.1391948163509369, 0.732171356678009, 0.12863381206989288]"
北緯36度56分10秒,島,0,crowd,0,"[0.09577714651823044, 0.4902084767818451, 0.41401445865631104]"
東経33.000度,座標・経度,0,annotator,0,"[0.06721043586730957, 0.3918938636779785, 0.5408957004547119]"
キアシシギ,別名,0,crowd,0,"[0.23761281371116638, 0.677219033241272, 0.08516810089349747]"
ムジナモ,植物,0,crowd,1,"[0.25216996669769287, 0.65831059217453, 0.08951940387487411]"
ジネズミ,別名,0,crowd,0,"[0.25971537828445435, 0.6599409580230713, 0.08034366369247437]"
ミミズ,動物,1,crowd,1,"[0.24985815584659576, 0.6716793775558472, 0.07846249639987946]"
観光,産業,0,crowd,1,"[0.18494364619255066, 0.714246392250061, 0.10080999881029129]"
オイカワ,動物,1,crowd,1,"[0.24362239241600037, 0.6753526926040649, 0.0810248926281929]"
北緯43.30000度,座標・緯度,0,annotator,0,"[0.07662156224250793, 0.4272443950176239, 0.4961340129375458]"
淡水,水質（淡水・汽水）,0,crowd,0,"[0.23313744366168976, 0.6736058592796326, 0.0932566300034523]"
26▁m,最大水深,1,crowd,1,"[0.1768169105052948, 0.7756264805793762, 0.047556664794683456]"
サツキマス,別名,0,crowd,0,"[0.393915057182312, 0.5035631060600281, 0.10252180695533752]"
Moliniopsis▁japonica,別名,0,crowd,0,"[0.23053881525993347, 0.7099816799163818, 0.05947951599955559]"
134,座標・経度,0,crowd,0,"[0.2660313546657562, 0.6495475172996521, 0.08442109823226929]"
多々良沼公園,公園,0,crowd,0,"[0.1566144973039627, 0.7306907773017883, 0.11269474774599075]"
漁業補償金,産業,0,crowd,0,"[0.16660678386688232, 0.7068402171134949, 0.126553013920784]"
大池,動物,0,crowd,0,"[0.24891848862171173, 0.6657917499542236, 0.08528975397348404]"
樽前ガロー,観光地,0,crowd,1,"[0.16949178278446198, 0.710870623588562, 0.11963758617639542]"
la▁Touloubre,流入・流出河川,0,crowd,1,"[0.15750712156295776, 0.7885517477989197, 0.05394112691283226]"
マハチカラ,流入・流出河川,0,crowd,0,"[0.22296760976314545, 0.6979713439941406, 0.07906097173690796]"
州立公園,公園,1,crowd,0,"[0.17650869488716125, 0.7046214938163757, 0.11886972934007645]"
マリニャーヌ,湖岸の地域区分,1,crowd,1,"[0.2500644028186798, 0.6607996225357056, 0.08913600444793701]"
"1,972▁m",水面標高,1,crowd,1,"[0.18595455586910248, 0.7723560333251953, 0.04168945550918579]"
エンクハウゼン,湖岸の地域区分,1,crowd,1,"[0.2457089126110077, 0.662566065788269, 0.09172498434782028]"
貯,成因,0,crowd,0,"[0.16809746623039246, 0.7464921474456787, 0.08541036397218704]"
トルクメンバシ,湖岸の地域区分,0,crowd,1,"[0.2540339231491089, 0.6535194516181946, 0.09244661033153534]"
ビワ,植物,0,crowd,0,"[0.25100231170654297, 0.662250280380249, 0.08674735575914383]"
南北1～1.5キロメートルの東西に細長く広がる小さな湖,成因,0,crowd,0,"[0.1517219990491867, 0.796072781085968, 0.05220520868897438]"
27km,周囲長,0,crowd,1,"[0.14896705746650696, 0.7698798775672913, 0.0811530128121376]"
ワカサギ,別名,0,crowd,0,"[0.2443333864212036, 0.6709264516830444, 0.08474017679691315]"
22.79389,座標・緯度,0,crowd,0,"[0.1435958296060562, 0.8086631894111633, 0.04774091765284538]"
ジネズミ,動物,1,crowd,1,"[0.2498575896024704, 0.6567460298538208, 0.09339641034603119]"
石油,産業,0,crowd,0,"[0.16124819219112396, 0.7390130162239075, 0.09973879158496857]"
Μεγάλη▁Πρέσπα,別名,1,crowd,0,"[0.21451370418071747, 0.7367326021194458, 0.04875368997454643]"
26▁m▁(85,成因,0,crowd,0,"[0.1600475162267685, 0.8018969297409058, 0.038055505603551865]"
貯水池,種類,1,crowd,1,"[0.21468092501163483, 0.7165961265563965, 0.06872295588254929]"
御泥池▁真泥,別名,0,crowd,0,"[0.26148566603660583, 0.630729615688324, 0.1077847108244896]"
網走管内網走郡津別町字沼沢,所在地,1,crowd,0,"[0.16303397715091705, 0.7533406019210815, 0.08362539112567902]"
"約332,000m2",面積,1,crowd,1,"[0.12375596165657043, 0.7586600184440613, 0.1175839900970459]"
アイスランド,国,0,crowd,1,"[0.24910341203212738, 0.6572370529174805, 0.09365953505039215]"
ジュンサイ,動物,0,crowd,0,"[0.24039457738399506, 0.6649801135063171, 0.0946253091096878]"
東経140.45972度,座標・経度,0,annotator,0,"[0.07619906961917877, 0.4009295701980591, 0.5228714346885681]"
カミこ,別名,0,crowd,1,"[0.18991711735725403, 0.6928606629371643, 0.11722223460674286]"
"1,660メートル",水面標高,0,crowd,0,"[0.17925654351711273, 0.75013267993927, 0.07061079144477844]"
1966年（昭和41年）7月,形成時期,0,crowd,0,"[0.18679776787757874, 0.7124333381652832, 0.10076890885829926]"
アイスランド,国,0,crowd,0,"[0.25214219093322754, 0.6551265120506287, 0.09273127466440201]"
北緯36度08分11.34秒,島,0,annotator,0,"[0.06846065819263458, 0.37520673871040344, 0.5563326478004456]"
樽前山,所在地,0,crowd,0,"[0.22682246565818787, 0.6949102878570557, 0.07826723903417587]"
えひめ森林公園,公園,1,crowd,0,"[0.1800207495689392, 0.6986092925071716, 0.12136992812156677]"
4▁m,平均水深,1,crowd,1,"[0.15134277939796448, 0.8160738945007324, 0.032583337277173996]"
東経167.80000度,幅,0,annotator,0,"[0.06761862337589264, 0.35147836804389954, 0.5809029936790466]"
ボウバアマモ群落,植物,0,crowd,0,"[0.1965978741645813, 0.6843944787979126, 0.11900760978460312]"
チャーチル川,流入・流出河川,1,crowd,1,"[0.18282610177993774, 0.7072507739067078, 0.1099231019616127]"
下北半島の北東端,所在地,0,crowd,0,"[0.09383887052536011, 0.5468632578849792, 0.35929790139198303]"
おびらめの沢,流入・流出河川,1,crowd,1,"[0.13909853994846344, 0.6898483037948608, 0.17105308175086975]"
東経136度52分52.4秒,座標・経度,1,crowd,0,"[0.08222559094429016, 0.4715062975883484, 0.44626811146736145]"
北緯36.74056度,座標・緯度,0,annotator,0,"[0.06090807914733887, 0.34923580288887024, 0.5898560881614685]"
36.06806,座標・緯度,0,crowd,0,"[0.13435862958431244, 0.8088384866714478, 0.05680292099714279]"
標高1691m,所在地,0,crowd,0,"[0.16665244102478027, 0.7042620778083801, 0.1290854960680008]"
この地方に「高架沼に春過ぎても白鳥居るは凶」という言い伝えがある,名前の謂れ,0,crowd,0,"[0.10813599824905396, 0.8126783967018127, 0.07918563485145569]"
マケドニア,国,0,crowd,1,"[0.1565026193857193, 0.7735909223556519, 0.06990644335746765]"
11.0▁m,最大水深,1,crowd,1,"[0.14638493955135345, 0.7993231415748596, 0.05429190397262573]"
36.37000,座標・緯度,0,crowd,0,"[0.15214864909648895, 0.7707987427711487, 0.07705260813236237]"
イリノイ州,所在地,0,crowd,0,"[0.1745786815881729, 0.7032716870307922, 0.12214955687522888]"
42.04167,座標・緯度,0,crowd,0,"[0.15764907002449036, 0.7697712779045105, 0.07257962971925735]"
10m,水深,0,crowd,0,"[0.15684913098812103, 0.7604069113731384, 0.08274401724338531]"
5.7▁m,平均水深,1,crowd,1,"[0.17043769359588623, 0.7787100672721863, 0.05085226893424988]"
死火山,種類,0,crowd,0,"[0.22302350401878357, 0.6743465662002563, 0.10262992233037949]"
東経145.35000度,座標・経度,0,annotator,0,"[0.06137115880846977, 0.3417744040489197, 0.5968544483184814]"
西経67度59分,幅,0,annotator,0,"[0.07797776907682419, 0.38432610034942627, 0.537696123123169]"
東経137度50分36秒,幅,0,annotator,0,"[0.06622183322906494, 0.35937920212745667, 0.5743989944458008]"
北緯34度54分59.4秒,座標・緯度,1,crowd,0,"[0.08834364265203476, 0.49355146288871765, 0.4181048572063446]"
